TOKEN_ID,TOKEN_NAME,Quak,Beak,Feathers,Wear
1922,Quak #1922,Brown Quak,Flamingo-like,Red Feathers,Horns
1923,Quak #1923,Blue Quak,Crow-like,Green Feathers,Ship
1924,Quak #1924,Yellow Quak,Chicken-like,Red Feathers,Hair
1925,Quak #1925,Purple Quak,Chicken-like,Blue Feathers,Cigarette
1926,Quak #1926,Purple Quak,Chicken-like,Purple Feathers,Conical-hat
1927,Quak #1927,Purple Quak,Flamingo-like,Pink Feathers,Conical-hat
1928,Quak #1928,Green Quak,Coot-like,White Feathers,Flower
1929,Quak #1929,Blue Quak,Crow-like,White Feathers,Conical-hat
1930,Quak #1930,Purple Quak,Crow-like,Purple Feathers,Tilted-hat
1931,Quak #1931,Purple Quak,Puffin-like,Green Feathers,Tilted-hat
1932,Quak #1932,Blue Quak,Flamingo-like,Green Feathers,Horns
1933,Quak #1933,Brown Quak,Chicken-like,Green Feathers,Chain
1934,Quak #1934,Green Quak,Flamingo-like,Pink Feathers,Cigarette
1935,Quak #1935,Blue Quak,Crow-like,Blue Feathers,Ship
1936,Quak #1936,Yellow Quak,Crow-like,Pink Feathers,Conical-hat
1937,Quak #1937,Orange Quak,Flamingo-like,Pink Feathers,Tilted-hat
1938,Quak #1938,Purple Quak,Chicken-like,Blue Feathers,Nightcap
1939,Quak #1939,Orange Quak,Chicken-like,Green Feathers,Ethereum
1940,Quak #1940,Green Quak,Crow-like,Blue Feathers,Bubble
1941,Quak #1941,Purple Quak,Puffin-like,Teal Feathers,Ship
1942,Quak #1942,Brown Quak,Coot-like,Purple Feathers,Pipe
1943,Quak #1943,Purple Quak,Parrot-like,White Feathers,Conical-hat
1944,Quak #1944,Purple Quak,Coot-like,Pink Feathers,Conical-hat
1945,Quak #1945,Blue Quak,Puffin-like,Pink Feathers,Ethereum
1946,Quak #1946,Purple Quak,Coot-like,Red Feathers,Sad
1947,Quak #1947,Purple Quak,Coot-like,Gold Feathers,Horns
1948,Quak #1948,Brown Quak,Flamingo-like,Purple Feathers,Horns
1949,Quak #1949,Blue Quak,Crow-like,Red Feathers,Ship
1950,Quak #1950,Purple Quak,Chicken-like,Purple Feathers,Happy
1951,Quak #1951,Purple Quak,Flamingo-like,Purple Feathers,Chain
1952,Quak #1952,Green Quak,Crow-like,Red Feathers,Egg-plate
1953,Quak #1953,Brown Quak,Crow-like,Green Feathers,Mail
1954,Quak #1954,Brown Quak,Coot-like,Blue Feathers,Pipe
1955,Quak #1955,Yellow Quak,Chicken-like,Purple Feathers,Glasses
1956,Quak #1956,Purple Quak,Chicken-like,Green Feathers,Ship
1957,Quak #1957,Green Quak,Flamingo-like,White Feathers,Sad
1958,Quak #1958,Brown Quak,Coot-like,Purple Feathers,Bitcoin
1959,Quak #1959,Brown Quak,Flamingo-like,Purple Feathers,Mail
1960,Quak #1960,Green Quak,Puffin-like,Pink Feathers,Ethereum
1961,Quak #1961,Purple Quak,Chicken-like,White Feathers,Bitcoin
1962,Quak #1962,Blue Quak,Chicken-like,Green Feathers,Horns
1963,Quak #1963,Orange Quak,Crow-like,Blue Feathers,Ethereum
1964,Quak #1964,Purple Quak,Flamingo-like,Green Feathers,Nightcap
1965,Quak #1965,Purple Quak,Puffin-like,White Feathers,Hair
1966,Quak #1966,Blue Quak,Flamingo-like,Blue Feathers,Blindfold
1967,Quak #1967,Green Quak,Chicken-like,Green Feathers,Earrings
1968,Quak #1968,Orange Quak,Coot-like,Pink Feathers,Pipe
1969,Quak #1969,Blue Quak,Coot-like,White Feathers,Cigarette
1970,Quak #1970,Blue Quak,Flamingo-like,Red Feathers,Nightcap
1971,Quak #1971,Purple Quak,Chicken-like,Green Feathers,Mail
1972,Quak #1972,Purple Quak,Crow-like,Pink Feathers,Egg
1973,Quak #1973,Purple Quak,Flamingo-like,Blue Feathers,Sad
1974,Quak #1974,Brown Quak,Flamingo-like,Blue Feathers,Bitcoin
1975,Quak #1975,Brown Quak,Coot-like,Purple Feathers,Sad
1976,Quak #1976,Purple Quak,Flamingo-like,White Feathers,Mail
1977,Quak #1977,Yellow Quak,Chicken-like,Purple Feathers,Ship
1978,Quak #1978,Blue Quak,Crow-like,Purple Feathers,Cigarette
1979,Quak #1979,Orange Quak,Flamingo-like,Pink Feathers,Earrings
1980,Quak #1980,Blue Quak,Crow-like,White Feathers,Ethereum
1981,Quak #1981,Orange Quak,Chicken-like,Green Feathers,Ship
1982,Quak #1982,Blue Quak,Flamingo-like,Purple Feathers,Nightcap
1983,Quak #1983,Blue Quak,Coot-like,Gold Feathers,Blindfold
1984,Quak #1984,Brown Quak,Flamingo-like,Green Feathers,Hat
1985,Quak #1985,Green Quak,Chicken-like,Blue Feathers,Horns
1986,Quak #1986,Green Quak,Coot-like,Pink Feathers,Hat
1987,Quak #1987,Green Quak,Chicken-like,Purple Feathers,Mail
1988,Quak #1988,Purple Quak,Puffin-like,Green Feathers,Bubble
1989,Quak #1989,Blue Quak,Puffin-like,Pink Feathers,Ship
1990,Quak #1990,Orange Quak,Flamingo-like,Pink Feathers,Ship
1991,Quak #1991,Purple Quak,Flamingo-like,Pink Feathers,Glasses
1992,Quak #1992,Brown Quak,Parrot-like,Red Feathers,Hat
1993,Quak #1993,Brown Quak,Puffin-like,Blue Feathers,Blindfold
1994,Quak #1994,Purple Quak,Crow-like,Blue Feathers,Sad
1995,Quak #1995,Brown Quak,Chicken-like,Purple Feathers,Ship
1996,Quak #1996,Green Quak,Coot-like,Pink Feathers,Nightcap
1997,Quak #1997,Blue Quak,Puffin-like,White Feathers,Cigarette
1998,Quak #1998,Brown Quak,Crow-like,Purple Feathers,Earrings
1999,Quak #1999,Orange Quak,Chicken-like,White Feathers,Nightcap
2000,Quak #2000,Purple Quak,Flamingo-like,Blue Feathers,Ethereum
2001,Quak #2001,Brown Quak,Coot-like,Blue Feathers,Earrings
2002,Quak #2002,Purple Quak,Puffin-like,Red Feathers,Chain
2003,Quak #2003,Brown Quak,Flamingo-like,Green Feathers,Cigarette
2004,Quak #2004,Brown Quak,Crow-like,Teal Feathers,Blindfold
2005,Quak #2005,Green Quak,Crow-like,Pink Feathers,Flower
2006,Quak #2006,Brown Quak,Puffin-like,Pink Feathers,Cigarette
2007,Quak #2007,Brown Quak,Flamingo-like,Blue Feathers,Pipe
2008,Quak #2008,Purple Quak,Puffin-like,Red Feathers,Cigarette
2009,Quak #2009,Green Quak,Coot-like,Pink Feathers,Pipe
2010,Quak #2010,Blue Quak,Puffin-like,Red Feathers,Earrings
2011,Quak #2011,Blue Quak,Coot-like,Blue Feathers,Hat
2012,Quak #2012,Purple Quak,Flamingo-like,Blue Feathers,Conical-hat
2013,Quak #2013,Orange Quak,Coot-like,Purple Feathers,Bubble
2014,Quak #2014,Purple Quak,Puffin-like,Blue Feathers,Nightcap
2015,Quak #2015,Blue Quak,Puffin-like,White Feathers,Conical-hat
2016,Quak #2016,Blue Quak,Chicken-like,Green Feathers,Ship
2017,Quak #2017,Purple Quak,Crow-like,Blue Feathers,Hat
2018,Quak #2018,Green Quak,Crow-like,Purple Feathers,Hat
2019,Quak #2019,Green Quak,Flamingo-like,Purple Feathers,Tilted-hat
2020,Quak #2020,Blue Quak,Flamingo-like,Green Feathers,Earrings
2021,Quak #2021,Green Quak,Crow-like,Red Feathers,Cigarette
2022,Quak #2022,Purple Quak,Coot-like,Pink Feathers,Happy
2023,Quak #2023,Green Quak,Flamingo-like,Pink Feathers,Ethereum
2024,Quak #2024,Green Quak,Chicken-like,Red Feathers,Tilted-hat
2025,Quak #2025,Purple Quak,Crow-like,Blue Feathers,Chain
2026,Quak #2026,Orange Quak,Flamingo-like,Pink Feathers,Pipe
2027,Quak #2027,Green Quak,Crow-like,Purple Feathers,Blindfold
2028,Quak #2028,Blue Quak,Flamingo-like,Teal Feathers,Chained
2029,Quak #2029,Purple Quak,Coot-like,Purple Feathers,Glasses
2030,Quak #2030,Purple Quak,Chicken-like,Green Feathers,Chained
2031,Quak #2031,Purple Quak,Puffin-like,White Feathers,Chained
2032,Quak #2032,Blue Quak,Flamingo-like,Red Feathers,Chained
2033,Quak #2033,Green Quak,Coot-like,White Feathers,Ship
2034,Quak #2034,Green Quak,Puffin-like,Blue Feathers,Hair
2035,Quak #2035,Purple Quak,Crow-like,Red Feathers,Bubble
2036,Quak #2036,Brown Quak,Coot-like,Teal Feathers,Ship
2037,Quak #2037,Purple Quak,Crow-like,Blue Feathers,Mail
2038,Quak #2038,Blue Quak,Puffin-like,White Feathers,Ship
2039,Quak #2039,Purple Quak,Flamingo-like,Purple Feathers,Cigarette
2040,Quak #2040,Green Quak,Chicken-like,White Feathers,Sad
2041,Quak #2041,Orange Quak,Flamingo-like,Blue Feathers,Ship
2042,Quak #2042,Brown Quak,Coot-like,Red Feathers,Chain
2043,Quak #2043,Orange Quak,Chicken-like,Blue Feathers,Blindfold
2044,Quak #2044,Blue Quak,Coot-like,Gold Feathers,Mail
2045,Quak #2045,Brown Quak,Parrot-like,Green Feathers,Cigarette
2046,Quak #2046,Brown Quak,Chicken-like,Purple Feathers,Tilted-hat
2047,Quak #2047,Green Quak,Crow-like,White Feathers,Mail
2048,Quak #2048,Brown Quak,Chicken-like,Red Feathers,Bubble
2049,Quak #2049,Purple Quak,Parrot-like,Teal Feathers,Ship
2050,Quak #2050,Green Quak,Chicken-like,Pink Feathers,Flower
2051,Quak #2051,Blue Quak,Puffin-like,Blue Feathers,Sad
2052,Quak #2052,Blue Quak,Coot-like,White Feathers,Crown
2053,Quak #2053,Green Quak,Chicken-like,Purple Feathers,Flower
2054,Quak #2054,Orange Quak,Chicken-like,White Feathers,Bitcoin
2055,Quak #2055,Purple Quak,Flamingo-like,Red Feathers,Glasses
2056,Quak #2056,Green Quak,Coot-like,Red Feathers,Egg-plate
2057,Quak #2057,Orange Quak,Coot-like,White Feathers,Pipe
2058,Quak #2058,Blue Quak,Crow-like,Green Feathers,Ethereum
2059,Quak #2059,Purple Quak,Flamingo-like,Purple Feathers,Egg-plate
2060,Quak #2060,Purple Quak,Puffin-like,Pink Feathers,Glasses
2061,Quak #2061,Purple Quak,Flamingo-like,Green Feathers,Tilted-hat
2062,Quak #2062,Blue Quak,Crow-like,Pink Feathers,Ship
2063,Quak #2063,Blue Quak,Coot-like,Blue Feathers,Earrings
2064,Quak #2064,Green Quak,Puffin-like,White Feathers,Ship
2065,Quak #2065,Brown Quak,Flamingo-like,Purple Feathers,Conical-hat
2066,Quak #2066,Blue Quak,Chicken-like,Green Feathers,Egg-plate
2067,Quak #2067,Purple Quak,Chicken-like,Purple Feathers,Blindfold
2068,Quak #2068,Orange Quak,Coot-like,Blue Feathers,Cigarette
2069,Quak #2069,Brown Quak,Parrot-like,Green Feathers,Earrings
2070,Quak #2070,Purple Quak,Flamingo-like,Blue Feathers,Hair
2071,Quak #2071,Yellow Quak,Flamingo-like,Purple Feathers,Conical-hat
2072,Quak #2072,Blue Quak,Crow-like,Green Feathers,Bubble
2073,Quak #2073,Blue Quak,Chicken-like,Purple Feathers,Hat
2074,Quak #2074,Purple Quak,Chicken-like,Red Feathers,Chained
2075,Quak #2075,Blue Quak,Coot-like,Blue Feathers,Glasses
2076,Quak #2076,Green Quak,Crow-like,White Feathers,Earrings
2077,Quak #2077,Green Quak,Crow-like,Blue Feathers,Earrings
2078,Quak #2078,Green Quak,Flamingo-like,White Feathers,Hair
2079,Quak #2079,Brown Quak,Puffin-like,Red Feathers,Ship
2080,Quak #2080,Blue Quak,Flamingo-like,Purple Feathers,Ethereum
2081,Quak #2081,Green Quak,Coot-like,Teal Feathers,Blindfold
2082,Quak #2082,Yellow Quak,Flamingo-like,White Feathers,Nightcap
2083,Quak #2083,Orange Quak,Crow-like,Green Feathers,Ship
2084,Quak #2084,Orange Quak,Chicken-like,Blue Feathers,Flower
2085,Quak #2085,Blue Quak,Flamingo-like,White Feathers,Happy
2086,Quak #2086,Green Quak,Flamingo-like,Blue Feathers,Tilted-hat
2087,Quak #2087,Purple Quak,Flamingo-like,Pink Feathers,Egg-plate
2088,Quak #2088,Brown Quak,Coot-like,Green Feathers,Chained
2089,Quak #2089,Brown Quak,Chicken-like,Green Feathers,Chained
2090,Quak #2090,Purple Quak,Crow-like,Purple Feathers,Mail
2091,Quak #2091,Blue Quak,Crow-like,White Feathers,Pipe
2092,Quak #2092,Blue Quak,Coot-like,Teal Feathers,Happy
2093,Quak #2093,Green Quak,Crow-like,Pink Feathers,Egg-plate
2094,Quak #2094,Green Quak,Crow-like,Blue Feathers,Hair
2095,Quak #2095,Brown Quak,Coot-like,Green Feathers,Blindfold
2096,Quak #2096,Green Quak,Chicken-like,Red Feathers,Horns
2097,Quak #2097,Purple Quak,Flamingo-like,Purple Feathers,Ship
2098,Quak #2098,Green Quak,Chicken-like,Green Feathers,Chain
2099,Quak #2099,Purple Quak,Flamingo-like,Green Feathers,Flower
2100,Quak #2100,Green Quak,Crow-like,Green Feathers,Pipe
2101,Quak #2101,Green Quak,Chicken-like,Blue Feathers,Mail
2102,Quak #2102,Green Quak,Coot-like,White Feathers,Happy
2103,Quak #2103,Green Quak,Puffin-like,Pink Feathers,Chain
2104,Quak #2104,Green Quak,Crow-like,Green Feathers,Blindfold
2105,Quak #2105,Brown Quak,Flamingo-like,Red Feathers,Hair
2106,Quak #2106,Orange Quak,Crow-like,Pink Feathers,Bubble
2107,Quak #2107,Green Quak,Puffin-like,Pink Feathers,Happy
2108,Quak #2108,Brown Quak,Puffin-like,Purple Feathers,Nightcap
2109,Quak #2109,Brown Quak,Flamingo-like,Purple Feathers,Cigarette
2110,Quak #2110,Green Quak,Crow-like,Blue Feathers,Blindfold
2111,Quak #2111,Purple Quak,Coot-like,Blue Feathers,Egg
2112,Quak #2112,Purple Quak,Puffin-like,Blue Feathers,Egg-plate
2113,Quak #2113,Green Quak,Coot-like,Pink Feathers,Egg-plate
2114,Quak #2114,Green Quak,Crow-like,Pink Feathers,Earrings
2115,Quak #2115,Brown Quak,Parrot-like,Red Feathers,Nightcap
2116,Quak #2116,Purple Quak,Puffin-like,Blue Feathers,Blindfold
2117,Quak #2117,Brown Quak,Parrot-like,Blue Feathers,Horns
2118,Quak #2118,Green Quak,Puffin-like,Blue Feathers,Hat
2119,Quak #2119,Blue Quak,Coot-like,Blue Feathers,Mail
2120,Quak #2120,Green Quak,Puffin-like,Red Feathers,Glasses
2121,Quak #2121,Green Quak,Chicken-like,Purple Feathers,Blindfold
2122,Quak #2122,Brown Quak,Coot-like,Red Feathers,Bubble
2123,Quak #2123,Brown Quak,Crow-like,Blue Feathers,Earrings
2124,Quak #2124,Blue Quak,Coot-like,Red Feathers,Glasses
2125,Quak #2125,Green Quak,Flamingo-like,Purple Feathers,Conical-hat
2126,Quak #2126,Green Quak,Chicken-like,Purple Feathers,Cigarette
2127,Quak #2127,Purple Quak,Chicken-like,White Feathers,Egg
2128,Quak #2128,Brown Quak,Coot-like,Purple Feathers,Happy
2129,Quak #2129,Yellow Quak,Chicken-like,White Feathers,Ethereum
2130,Quak #2130,Green Quak,Crow-like,Purple Feathers,Happy
2131,Quak #2131,Blue Quak,Coot-like,Purple Feathers,Glasses
2132,Quak #2132,Green Quak,Coot-like,White Feathers,Egg
2133,Quak #2133,Blue Quak,Coot-like,Red Feathers,Sad
2134,Quak #2134,Brown Quak,Toucan-like,Teal Feathers,Horns
2135,Quak #2135,Orange Quak,Coot-like,Purple Feathers,Cigarette
2136,Quak #2136,Orange Quak,Flamingo-like,White Feathers,Ethereum
2137,Quak #2137,Green Quak,Chicken-like,Teal Feathers,Hat
2138,Quak #2138,Green Quak,Puffin-like,Purple Feathers,Flower
2139,Quak #2139,Blue Quak,Coot-like,Green Feathers,Crown
2140,Quak #2140,Green Quak,Coot-like,White Feathers,Earrings
2141,Quak #2141,Purple Quak,Crow-like,Green Feathers,Bubble
2142,Quak #2142,Blue Quak,Puffin-like,Red Feathers,Ethereum
2143,Quak #2143,Brown Quak,Chicken-like,Green Feathers,Flower
2144,Quak #2144,Orange Quak,Chicken-like,Blue Feathers,Cigarette
2145,Quak #2145,Orange Quak,Coot-like,Green Feathers,Egg-plate
2146,Quak #2146,Orange Quak,Coot-like,White Feathers,Hair
2147,Quak #2147,Yellow Quak,Coot-like,Blue Feathers,Sad
2148,Quak #2148,Purple Quak,Chicken-like,Red Feathers,Sad
2149,Quak #2149,Purple Quak,Crow-like,Blue Feathers,Cigarette
2150,Quak #2150,Purple Quak,Coot-like,Blue Feathers,Hair
2151,Quak #2151,Purple Quak,Coot-like,Blue Feathers,Egg-plate
2152,Quak #2152,Brown Quak,Puffin-like,Red Feathers,Hair
2153,Quak #2153,Purple Quak,Coot-like,Red Feathers,Blindfold
2154,Quak #2154,Blue Quak,Crow-like,Purple Feathers,Ethereum
2155,Quak #2155,Blue Quak,Puffin-like,Pink Feathers,Sad
2156,Quak #2156,Orange Quak,Crow-like,Purple Feathers,Egg-plate
2157,Quak #2157,Blue Quak,Crow-like,White Feathers,Tilted-hat
2158,Quak #2158,Green Quak,Chicken-like,Purple Feathers,Blindfold
2159,Quak #2159,Purple Quak,Crow-like,Blue Feathers,Flower
2160,Quak #2160,Orange Quak,Puffin-like,Red Feathers,Happy
2161,Quak #2161,Orange Quak,Chicken-like,White Feathers,Bubble
2162,Quak #2162,Brown Quak,Puffin-like,Blue Feathers,Pipe
2163,Quak #2163,Purple Quak,Flamingo-like,Pink Feathers,Crown
2164,Quak #2164,Green Quak,Flamingo-like,Green Feathers,Happy
2165,Quak #2165,Orange Quak,Coot-like,Red Feathers,Earrings
2166,Quak #2166,Green Quak,Coot-like,Red Feathers,Ethereum
2167,Quak #2167,Blue Quak,Coot-like,Green Feathers,Chained
2168,Quak #2168,Blue Quak,Puffin-like,Red Feathers,Tilted-hat
2169,Quak #2169,Blue Quak,Chicken-like,Blue Feathers,Tilted-hat
2170,Quak #2170,Brown Quak,Parrot-like,Pink Feathers,Earrings
2171,Quak #2171,Green Quak,Parrot-like,Pink Feathers,Ethereum
2172,Quak #2172,Orange Quak,Flamingo-like,Purple Feathers,Ethereum
2173,Quak #2173,Brown Quak,Puffin-like,Purple Feathers,Pipe
2174,Quak #2174,Green Quak,Chicken-like,Purple Feathers,Hat
2175,Quak #2175,Orange Quak,Coot-like,Green Feathers,Sad
2176,Quak #2176,Blue Quak,Chicken-like,Pink Feathers,Hair
2177,Quak #2177,Brown Quak,Puffin-like,Green Feathers,Flower
2178,Quak #2178,Green Quak,Chicken-like,Purple Feathers,Ship
2179,Quak #2179,Blue Quak,Chicken-like,Red Feathers,Tilted-hat
2180,Quak #2180,Purple Quak,Flamingo-like,Red Feathers,Hair
2181,Quak #2181,Green Quak,Chicken-like,Blue Feathers,Chain
2182,Quak #2182,Green Quak,Chicken-like,Green Feathers,Happy
2183,Quak #2183,Purple Quak,Crow-like,Red Feathers,Blindfold
2184,Quak #2184,Orange Quak,Flamingo-like,Red Feathers,Egg-plate
2185,Quak #2185,Orange Quak,Coot-like,Green Feathers,Nightcap
2186,Quak #2186,Blue Quak,Parrot-like,Blue Feathers,Egg-plate
2187,Quak #2187,Green Quak,Flamingo-like,White Feathers,Tilted-hat
2188,Quak #2188,Orange Quak,Parrot-like,White Feathers,Conical-hat
2189,Quak #2189,Green Quak,Crow-like,Blue Feathers,Earrings
2190,Quak #2190,Brown Quak,Puffin-like,Green Feathers,Hair
2191,Quak #2191,Green Quak,Flamingo-like,Purple Feathers,Glasses
2192,Quak #2192,Green Quak,Flamingo-like,Pink Feathers,Blindfold
2193,Quak #2193,Purple Quak,Coot-like,Blue Feathers,Chain
2194,Quak #2194,Purple Quak,Coot-like,Red Feathers,Nightcap
2195,Quak #2195,Blue Quak,Flamingo-like,White Feathers,Horns
2196,Quak #2196,Brown Quak,Chicken-like,Blue Feathers,Hat
2197,Quak #2197,Green Quak,Flamingo-like,Pink Feathers,Egg
2198,Quak #2198,Blue Quak,Flamingo-like,Red Feathers,Pipe
2199,Quak #2199,Blue Quak,Chicken-like,Blue Feathers,Blindfold
2200,Quak #2200,Green Quak,Crow-like,Purple Feathers,Cigarette
2201,Quak #2201,Yellow Quak,Chicken-like,White Feathers,Sad
2202,Quak #2202,Orange Quak,Chicken-like,Red Feathers,Glasses
2203,Quak #2203,Blue Quak,Chicken-like,Red Feathers,Nightcap
2204,Quak #2204,Green Quak,Coot-like,Green Feathers,Blindfold
2205,Quak #2205,Purple Quak,Flamingo-like,Green Feathers,Conical-hat
2206,Quak #2206,Purple Quak,Flamingo-like,White Feathers,Pipe
2207,Quak #2207,Brown Quak,Crow-like,Teal Feathers,Horns
2208,Quak #2208,Green Quak,Coot-like,Purple Feathers,Tilted-hat
2209,Quak #2209,Brown Quak,Parrot-like,Blue Feathers,Ship
2210,Quak #2210,Brown Quak,Crow-like,Green Feathers,Chained
2211,Quak #2211,Blue Quak,Coot-like,Blue Feathers,Ethereum
2212,Quak #2212,Purple Quak,Parrot-like,White Feathers,Sad
2213,Quak #2213,Brown Quak,Puffin-like,Red Feathers,Pipe
2214,Quak #2214,Brown Quak,Flamingo-like,Blue Feathers,Happy
2215,Quak #2215,Purple Quak,Puffin-like,White Feathers,Nightcap
2216,Quak #2216,Blue Quak,Puffin-like,Pink Feathers,Hat
2217,Quak #2217,Orange Quak,Coot-like,Blue Feathers,Earrings
2218,Quak #2218,Orange Quak,Chicken-like,White Feathers,Blindfold
2219,Quak #2219,Green Quak,Coot-like,Red Feathers,Cigarette
2220,Quak #2220,Blue Quak,Flamingo-like,Pink Feathers,Egg-plate
2221,Quak #2221,Blue Quak,Chicken-like,Purple Feathers,Bubble
2222,Quak #2222,Green Quak,Crow-like,Purple Feathers,Flower
2223,Quak #2223,Purple Quak,Puffin-like,Purple Feathers,Chain
2224,Quak #2224,Green Quak,Coot-like,Pink Feathers,Hair
2225,Quak #2225,Green Quak,Chicken-like,Purple Feathers,Glasses
2226,Quak #2226,Green Quak,Flamingo-like,Red Feathers,Ethereum
2227,Quak #2227,Brown Quak,Parrot-like,Pink Feathers,Mail
2228,Quak #2228,Purple Quak,Coot-like,Red Feathers,Mail
2229,Quak #2229,Blue Quak,Flamingo-like,Purple Feathers,Ship
2230,Quak #2230,Purple Quak,Crow-like,Red Feathers,Happy
2231,Quak #2231,Green Quak,Chicken-like,Purple Feathers,Bubble
2232,Quak #2232,Blue Quak,Crow-like,Purple Feathers,Blindfold
2233,Quak #2233,Orange Quak,Flamingo-like,Purple Feathers,Sad
2234,Quak #2234,Purple Quak,Puffin-like,Green Feathers,Egg-plate
2235,Quak #2235,Brown Quak,Flamingo-like,Purple Feathers,Chain
2236,Quak #2236,Blue Quak,Crow-like,Pink Feathers,Hair
2237,Quak #2237,Green Quak,Coot-like,Blue Feathers,Mail
2238,Quak #2238,Brown Quak,Toucan-like,White Feathers,Ethereum
2239,Quak #2239,Green Quak,Chicken-like,Purple Feathers,Tilted-hat
2240,Quak #2240,Green Quak,Crow-like,Blue Feathers,Flower
2241,Quak #2241,Orange Quak,Parrot-like,White Feathers,Mail
2242,Quak #2242,Blue Quak,Chicken-like,Blue Feathers,Conical-hat
2243,Quak #2243,Brown Quak,Flamingo-like,Pink Feathers,Hair
2244,Quak #2244,Yellow Quak,Chicken-like,White Feathers,Blindfold
2245,Quak #2245,Brown Quak,Puffin-like,Pink Feathers,Egg-plate
2246,Quak #2246,Blue Quak,Crow-like,Pink Feathers,Glasses
2247,Quak #2247,Purple Quak,Flamingo-like,Purple Feathers,Horns
2248,Quak #2248,Green Quak,Crow-like,Purple Feathers,Bubble
2249,Quak #2249,Orange Quak,Chicken-like,Pink Feathers,Tilted-hat
2250,Quak #2250,Brown Quak,Parrot-like,Purple Feathers,Ship
2251,Quak #2251,Purple Quak,Coot-like,Purple Feathers,Egg-plate
2252,Quak #2252,Orange Quak,Flamingo-like,Pink Feathers,Bitcoin
2253,Quak #2253,Brown Quak,Crow-like,Purple Feathers,Crown
2254,Quak #2254,Purple Quak,Coot-like,Purple Feathers,Conical-hat
2255,Quak #2255,Green Quak,Chicken-like,Green Feathers,Nightcap
2256,Quak #2256,Blue Quak,Flamingo-like,Teal Feathers,Cigarette
2257,Quak #2257,Orange Quak,Crow-like,Green Feathers,Horns
2258,Quak #2258,Purple Quak,Flamingo-like,Blue Feathers,Chain
2259,Quak #2259,Brown Quak,Parrot-like,Purple Feathers,Conical-hat
2260,Quak #2260,Blue Quak,Crow-like,Purple Feathers,Chain
2261,Quak #2261,Purple Quak,Puffin-like,White Feathers,Pipe
2262,Quak #2262,Purple Quak,Puffin-like,White Feathers,Happy
2263,Quak #2263,Orange Quak,Chicken-like,Purple Feathers,Flower
2264,Quak #2264,Green Quak,Flamingo-like,Red Feathers,Chained
2265,Quak #2265,Blue Quak,Flamingo-like,Pink Feathers,Ethereum
2266,Quak #2266,Purple Quak,Coot-like,Pink Feathers,Flower
2267,Quak #2267,Blue Quak,Crow-like,Red Feathers,Conical-hat
2268,Quak #2268,Purple Quak,Coot-like,Teal Feathers,Flower
2269,Quak #2269,Orange Quak,Flamingo-like,White Feathers,Bubble
2270,Quak #2270,Orange Quak,Chicken-like,Blue Feathers,Egg-plate
2271,Quak #2271,Blue Quak,Coot-like,Blue Feathers,Tilted-hat
2272,Quak #2272,Purple Quak,Chicken-like,Blue Feathers,Hair
2273,Quak #2273,Brown Quak,Crow-like,Teal Feathers,Ethereum
