TOKEN_ID,TOKEN_NAME,BOSS,Background,Fur,Mask,Mouth,Eyes,Clothes,Hat,Tail
1120,Raccoon Mafia #1120,,Blue,White,Burgundy,Cigar,Square Glasses,Roses Shirt,,Thorns
1121,Raccoon Mafia #1121,,Blue,Dark Gray,Gray,Open,Scar,Gentleman,Pilot Hat,
1122,Raccoon Mafia #1122,,Green,Black,Burgundy,Cigarette,Square Glasses,Roses Shirt,Hoodlum,Vine
1123,Raccoon Mafia #1123,,Orange,Dark Gray,Black,Open,Disgruntled,Roses Shirt,,Chains
1124,Raccoon Mafia #1124,,Green,Gray,Dark Gray,Chain,Eye Implant,White Rose Shirt,,Barbwire
1125,Raccoon Mafia #1125,,Yellow,Wounded,Gray,Cigar,Squint,Green Vest,,
1126,Raccoon Mafia #1126,,Purple,Gray,Dark Gray,Chilli,Bloodshot,Torn T-shirt,Trilby,
1127,Raccoon Mafia #1127,,Purple,Gray,Ginger,Dagger,Angry,Leather Jacket,Cowboy,
1128,Raccoon Mafia #1128,,Yellow,Brown,Burgundy,Grenade,Heterochromia,Striped Suit,Trilby,
1129,Raccoon Mafia #1129,,Yellow,Brown,Gray,Bitcoin,Square Glasses,Striped Suit,Officer,Cards
1130,Raccoon Mafia #1130,,Green,Camel,Gray,Smile,Suspicious,Priest,Broad Brim,Refined
1131,Raccoon Mafia #1131,,Green,Camel,Gray,Open,Squint,Robber,Officer,
1132,Raccoon Mafia #1132,,Blue,Muertos,Muertos,Cigarette,Suspicious,Jersey,Red Bandana,
1133,Raccoon Mafia #1133,,Red,Brown,Ginger,Calm,Grumpy,Khaki Shirt,Fedora,
1134,Raccoon Mafia #1134,,Orange,Camel,Black,Calm,Bored,Ammunition,Panama,
1135,Raccoon Mafia #1135,,Yellow,Gray,Ginger,Grin,Calm,,Hoodlum,
1136,Raccoon Mafia #1136,,Blue,Camel,Gray,Open,Calm,Gold Embroidery Jacket,,Thorns
1137,Raccoon Mafia #1137,,Blue,White,Dark Brown,Open,Super Angry,Robber,,
1138,Raccoon Mafia #1138,,Purple,Camel,Dark Brown,Chain,Red,Rose Gold Bow Tie,,Thorns
1139,Raccoon Mafia #1139,,Green,Brown,Dark Brown,Calm,Monocle,Bulletproof Vest,Headband,Thorns
1140,Raccoon Mafia #1140,,Green,Dark Gray,Gold,Smile,Scar,,Derby,Casino
1141,Raccoon Mafia #1141,,Green,Black Tattoo,Dark Gray,Grin,Bloodshot,Bathrobe,Skull Bandana,Barbwire
1142,Raccoon Mafia #1142,,Blue,Dark Gray,Black,Chilli,Bored,,Flat Gray,Dynamite
1143,Raccoon Mafia #1143,,Green,Brown,Ginger,Poison,Innocent,,,
1144,Raccoon Mafia #1144,,Blue,Black,Burgundy,Calm,Red,Robber,,Dynamite
1145,Raccoon Mafia #1145,,Red,Brown,Black,Chilli,Grumpy,Red Suspenders,Gold Flower,Chains
1146,Raccoon Mafia #1146,,Green,Black,Black,Match,Monocle,,Borsalino,
1147,Raccoon Mafia #1147,,Purple,Gray,Dark Gray,Match,Calm,White Rose Shirt,Headband,Thorns
1148,Raccoon Mafia #1148,,Purple,Gray,Gold,Cigar,Square Sunglasses,Torn T-shirt,Panama,Chains
1149,Raccoon Mafia #1149,,Orange,Camel,Gray,Chain,Bored,Khaki Shirt,White Hat,
1150,Raccoon Mafia #1150,,Purple,Brown,Dark Gray,Dagger,Monocle,Officer,Dealer,
1151,Raccoon Mafia #1151,,Red,Gray,Black,Smile,Steampunk Glasses,Green Vest,Homburg,
1152,Raccoon Mafia #1152,,Purple,Wounded,Dark Brown,Poison,Suspicious,Detective,Flat Black,
1153,Raccoon Mafia #1153,,Green,Black,Dark Brown,Smile,Square Sunglasses,Velvet Vest,,
1154,Raccoon Mafia #1154,,Yellow,Brown,Dark Gray,Cigar,Calm,Short Sleeve Shirt,Broad Brim,
1155,Raccoon Mafia #1155,,Orange,Dark Gray,Gray,Match,Scar,Diamond Tie,Fedora,
1156,Raccoon Mafia #1156,,Green,Dark Gray,Ginger,Diamond,Angry,Undershirt,Derby,
1157,Raccoon Mafia #1157,,Purple,Gray,Gray,Match,Suspicious,,Broad Brim,Dynamite
1158,Raccoon Mafia #1158,,Green,White,Dark Brown,Grin,Disgruntled,,White With Blood,
1159,Raccoon Mafia #1159,,Blue,Black,Dark Brown,Smile,Suspicious,Plaid Shirt,Borsalino,
1160,Raccoon Mafia #1160,,Orange,Gray,Black,Bitcoin,Bored,Officer,,Thorns
1161,Raccoon Mafia #1161,,Orange,Wounded,Gray,Calm,Disgruntled,Platinum Suit,Derby,Vine
1162,Raccoon Mafia #1162,,Red,Wounded,Black,Grenade,Calm,,Flat Gray,
1163,Raccoon Mafia #1163,,Green,Dark Gray,Dark Brown,Open,Calm,Jersey,Flat Gray,Chains
1164,Raccoon Mafia #1164,,Green,Brown,Black,Cigarette,Square Sunglasses,Poncho,Fedora,
1165,Raccoon Mafia #1165,,Blue,Brown,Burgundy,Card,Bored,Undershirt,,Barbwire
1166,Raccoon Mafia #1166,,Blue,White,Dark Brown,Grenade,Grumpy,Undershirt,,Thorns
1167,Raccoon Mafia #1167,,Purple,Brown,Dark Brown,Calm,Disgruntled,Killer,Pilot Hat,
1168,Raccoon Mafia #1168,,Orange,Black,Burgundy,Cigar,Heterochromia,Striped Suit,Flat Black,Barbwire
1169,Raccoon Mafia #1169,,Green,Gray,Dark Brown,Grin,Golden Glasses,,Homburg,
1170,Raccoon Mafia #1170,,Orange,Brown,Dark Gray,Bullet,Calm,Khaki Shirt,Broad Brim,Cards
1171,Raccoon Mafia #1171,,Red,Black,Ginger,Smile,Scar,Short Sleeve Shirt,Beret,
1172,Raccoon Mafia #1172,,Red,Brown,Black,Spaghetti,Calm,Detective,Press Hat,Thorns
1173,Raccoon Mafia #1173,,Blue,Wounded,Black,Cigar,Grumpy,Ammunition,Beanie,
1174,Raccoon Mafia #1174,,Yellow,Gray,Gray,Open,Calm,Priest,,Casino
1175,Raccoon Mafia #1175,,Orange,Black,Black,Bitcoin,Mad,Diamond Tie,,
1176,Raccoon Mafia #1176,,Green,Black,Gray,Poison,Heterochromia,Gentleman,Hoodlum,
1177,Raccoon Mafia #1177,,Orange,Brown,Burgundy,Dagger,Super Angry,,Press Hat,
1178,Raccoon Mafia #1178,,Yellow,Black,Dark Gray,Bullet,Steampunk Glasses,Golden Shirt,Officer,
1179,Raccoon Mafia #1179,,Green,Camel,Gray,Open,Super Angry,Snakeskin Jacket,Borsalino,Vine
1180,Raccoon Mafia #1180,,Orange,Dark Gray,Ginger,Dagger,Round Glasses,Dealer,,
1181,Raccoon Mafia #1181,,Orange,Gray,Black,Cigarette,Red,,Derby,
1182,Raccoon Mafia #1182,,Red,Camel,Black,Calm,Calm,Prison Uniform,Dealer,Thorns
1183,Raccoon Mafia #1183,,Orange,Dark Gray,Ginger,Smile,Round Glasses,,Headband,
1184,Raccoon Mafia #1184,,Red,Black,Burgundy,Dollar,Disgruntled,Snakeskin Jacket,Hoodlum,Casino
1185,Raccoon Mafia #1185,,Purple,Brown,Dark Gray,Poison,Monocle,Bulletproof Vest,Beanie,Chains
1186,Raccoon Mafia #1186,,Blue,White,Dark Gray,Grin,Bloodshot,,Fedora,Thorns
1187,Raccoon Mafia #1187,,Blue,Brown,Black,Smile,Disgruntled,Lizard,,Dynamite
1188,Raccoon Mafia #1188,,Purple,Black,Gray,Match,Calm,Gold Embroidery Jacket,Borsalino,
1189,Raccoon Mafia #1189,,Red,Black Tattoo,Gray,Grin,Red,Plaid Shirt,Flat Gray,
1190,Raccoon Mafia #1190,,Orange,Dark Gray,Burgundy,Smile,Square Sunglasses,Snakeskin Jacket,,Dynamite
1191,Raccoon Mafia #1191,,Blue,Brown,Dark Brown,Diamond,Square Sunglasses,Striped Suit,Boss Hat,
1192,Raccoon Mafia #1192,,Orange,Brown,Burgundy,Grin,Disgruntled,Velvet Vest,Military Cap,
1193,Raccoon Mafia #1193,,Purple,Wounded,Gray,Smile,Bored,Striped Suit,Beanie,
1194,Raccoon Mafia #1194,,Orange,Dark Gray,Dark Gray,Calm,Disgruntled,,Flat Gray,
1195,Raccoon Mafia #1195,,Blue,Brown,Black,Calm,Square Glasses,,Headband,Cards
1196,Raccoon Mafia #1196,,Orange,Black,Gray,Cigar,Eye Implant,,Officer,
1197,Raccoon Mafia #1197,,Purple,Black,Dark Gray,Calm,Scar,Leather Jacket,Gold Flower,Cards
1198,Raccoon Mafia #1198,,Red,Gray,Gray,Calm,Bored,Chains,Flat Gray,
1199,Raccoon Mafia #1199,,Red,White,Ginger,Calm,Bloodshot,White With Blood,Flat Black,
1200,Raccoon Mafia #1200,,Blue,Brown,Dark Gray,Cigarette,Calm,,Headband,Chains
1201,Raccoon Mafia #1201,,Orange,Brown,Gray,Poison,Innocent,Gentleman,Derby,
1202,Raccoon Mafia #1202,,Red,Black,Gray,Dagger,Red,Poncho,White Hat,
1203,Raccoon Mafia #1203,,Purple,Brown,Ginger,Grenade,Bored,Priest,Officer,Thorns
1204,Raccoon Mafia #1204,,Purple,Black Tattoo,Gray,Dagger,Bloodshot,Green Vest,Beanie,Chains
1205,Raccoon Mafia #1205,,Yellow,Gray,Dark Gray,Dagger,Square Glasses,,Broad Brim,
1206,Raccoon Mafia #1206,,Yellow,Wounded,Black,Rose,Grumpy,,Straw Hat,
1207,Raccoon Mafia #1207,,Red,White,Dark Gray,Card,Grumpy,,Straw Hat,Cards
1208,Raccoon Mafia #1208,,Red,Wounded,Gray,Poison,Thin Sunglasses,Detective,Arsonist,
1209,Raccoon Mafia #1209,,Yellow,Brown,Dark Brown,Bullet,Squint,Plaid Shirt,Gold Embroidery,Barbwire
1210,Raccoon Mafia #1210,,Orange,White,Dark Gray,Calm,Bored,Polo,Derby,
1211,Raccoon Mafia #1211,,Purple,White,Ginger,Calm,Round Glasses,,Panama,Thorns
1212,Raccoon Mafia #1212,,Blue,Black,Dark Gray,Calm,Calm,Bandage,,
1213,Raccoon Mafia #1213,,Green,Black,Gray,Spaghetti,Angry,Ammunition,Pilot Hat,
1214,Raccoon Mafia #1214,,Red,Brown,Dark Brown,Rose,Calm,,,Barbwire
1215,Raccoon Mafia #1215,,Blue,Gray,Dark Gray,Smile,Bored,Velvet Vest,,
1216,Raccoon Mafia #1216,,Yellow,Gray,Gray,Smile,Monocle,Black Shirt,Straw Hat,
1217,Raccoon Mafia #1217,,Blue,White,Black,Smile,Red,Gentleman,Homburg,
1218,Raccoon Mafia #1218,,Red,Wounded,Gray,Chilli,Heterochromia,Striped Suit,,
1219,Raccoon Mafia #1219,,Purple,Black,Ginger,Grin,Angry,White Rose Shirt,Borsalino,
1220,Raccoon Mafia #1220,,Purple,Dark Gray,Gray,Bitcoin,Innocent,Bathrobe,Flat Gray,Barbwire
1221,Raccoon Mafia #1221,,Green,Black,Dark Brown,Bullet,Monocle,,,Casino
1222,Raccoon Mafia #1222,,Red,Camel,Gold,Smile,Bloodshot,Black Coat,Dealer,Thorns
1223,Raccoon Mafia #1223,,Purple,Camel,Black,Calm,Grumpy,Ammunition,White Hat,Casino
1224,Raccoon Mafia #1224,,Green,Brown,Ginger,Grin,Calm,White Rose Shirt,,
1225,Raccoon Mafia #1225,,Purple,Gray,Dark Gray,Smile,Bored,,Fedora,Barbwire
1226,Raccoon Mafia #1226,,Orange,Dark Gray,Black,Smile,Innocent,,White With Blood,
1227,Raccoon Mafia #1227,,Purple,Gray,Black,Smile,Calm,,Derby,
1228,Raccoon Mafia #1228,,Blue,Gray,Ginger,Bitcoin,Bored,Necklace,White With Blood,
1229,Raccoon Mafia #1229,,Blue,White,Dark Brown,Cigarette,Super Angry,Green Vest,Robber,Cards
1230,Raccoon Mafia #1230,,Green,Dark Gray,Gray,Rose,Calm,,,
1231,Raccoon Mafia #1231,,Orange,White,Black,Grin,Calm,White With Blood,White Hat,Chains
1232,Raccoon Mafia #1232,,Blue,Wounded,Dark Brown,Chain,Angry,Jersey,Spiderweb,Fire
1233,Raccoon Mafia #1233,,Green,Wounded,Black,Grin,Disgruntled,Snakeskin Jacket,Flat Black,Refined
1234,Raccoon Mafia #1234,,Green,Gray,Gray,Grin,Scar,Undershirt,Derby,
1235,Raccoon Mafia #1235,,Purple,Black,Burgundy,Open,Round Glasses,,Fedora,Cards
1236,Raccoon Mafia #1236,,Blue,Gray,Dark Gray,Smile,Thin Sunglasses,Short Sleeve Shirt,,
1237,Raccoon Mafia #1237,,Purple,Camel,Burgundy,Poison,Heterochromia,Striped Suit,Headband,Chains
1238,Raccoon Mafia #1238,,Orange,Brown,Burgundy,Smile,Calm,Dealer,,
1239,Raccoon Mafia #1239,,Orange,Black,Gold,Cigarette,Steampunk Glasses,,Homburg,
1240,Raccoon Mafia #1240,,Orange,Dark Gray,Dark Gray,Bitcoin,Super Angry,Rat,,
1241,Raccoon Mafia #1241,,Blue,Brown,Dark Brown,Calm,Bloodshot,Plaid Shirt,Fedora,Barbwire
1242,Raccoon Mafia #1242,,Blue,Camel,Dark Brown,Cigarette,Bored,,Spiderweb,Cards
1243,Raccoon Mafia #1243,,Purple,Black,Dark Gray,Cigarette,Calm,Dealer,Fedora,
1244,Raccoon Mafia #1244,,Purple,Dark Gray,Gray,Smile,Heterochromia,Dollar Jacket,,Thorns
1245,Raccoon Mafia #1245,,Purple,Black,Gray,Calm,Thin Sunglasses,,Fedora,Refined
1246,Raccoon Mafia #1246,,Green,Gray,Gray,Calm,Bored,Killer,Military Cap,
1247,Raccoon Mafia #1247,,Purple,Gray,Dark Brown,Calm,Red,,Hoodlum,Thorns
1248,Raccoon Mafia #1248,,Yellow,White,Black,Calm,Disgruntled,,,
1249,Raccoon Mafia #1249,,Green,Brown,Ginger,Poison,Bored,Prison Uniform,,Chains
1250,Raccoon Mafia #1250,,Orange,Gray,Burgundy,Diamond,Bored,,Fedora,Chains
1251,Raccoon Mafia #1251,,Red,White,Black,Smile,Disgruntled,Dollar Jacket,Red Bandana,Vine
1252,Raccoon Mafia #1252,,Red,White,Burgundy,Smile,Angry,Bulletproof Vest,Officer,Chains
1253,Raccoon Mafia #1253,,Red,Camel,Dark Brown,Smile,Angry,Rose Gold Bow Tie,Pilot Hat,
1254,Raccoon Mafia #1254,,Green,White,Dark Brown,Bullet,Monocle,Killer,Gold Flower,
1255,Raccoon Mafia #1255,,Yellow,Black,Dark Gray,Calm,Angry,Silver Scarf Coat,Flat Black,
1256,Raccoon Mafia #1256,,Green,Brown,Ginger,Calm,Thin Sunglasses,,Military Cap,
1257,Raccoon Mafia #1257,,Yellow,Gray,Gray,Cigarette,Squint,Red Suspenders,Borsalino,
1258,Raccoon Mafia #1258,,Orange,White,Burgundy,Calm,Calm,Black Coat,Fedora,Thorns
1259,Raccoon Mafia #1259,,Red,White,Black,Match,Monocle,Polo,Press Hat,
1260,Raccoon Mafia #1260,,Purple,Gray,Burgundy,Dagger,Calm,Polo,Dealer,
1261,Raccoon Mafia #1261,,Blue,Muertos,Muertos,Cigarette,Red,White Rose Shirt,Borsalino,Barbwire
1262,Raccoon Mafia #1262,,Purple,Camel,Black,Poison,Thin Sunglasses,Leather Jacket,Beanie,
1263,Raccoon Mafia #1263,,Orange,Brown,Dark Brown,Grin,Bored,Officer,Headband,Refined
1264,Raccoon Mafia #1264,,Green,Brown,Black,Grillz,Disgruntled,White Rose Shirt,Flat Gray,
1265,Raccoon Mafia #1265,,Blue,Dark Gray,Silver,Poison,Square Sunglasses,,Borsalino,Thorns
1266,Raccoon Mafia #1266,,Green,White,Black,Calm,Round Glasses,Gentleman,Panama,Chains
1267,Raccoon Mafia #1267,,Yellow,Black,Dark Brown,Calm,Grumpy,Gentleman,Robber,
1268,Raccoon Mafia #1268,,Blue,White,Dark Gray,Calm,Scar,,,Thorns
1269,Raccoon Mafia #1269,,Orange,Wounded,Dark Gray,Calm,Square Sunglasses,,Panama,
1270,Raccoon Mafia #1270,,Blue,Gray,Burgundy,Calm,Square Glasses,,Broad Brim,
1271,Raccoon Mafia #1271,,Green,Black,Black,Smile,Squint,Polo,Flat Gray,Thorns
1272,Raccoon Mafia #1272,,Red,Brown,Ginger,Open,Eyeband,Prison Uniform,Broad Brim,
1273,Raccoon Mafia #1273,,Red,Gray,Gray,Open,Disgruntled,Snakeskin Jacket,Officer,
1274,Raccoon Mafia #1274,,Green,Black,Black,Calm,Disgruntled,,,
1275,Raccoon Mafia #1275,,Yellow,Black,Burgundy,Calm,Monocle,Velvet Vest,Press Hat,Barbwire
1276,Raccoon Mafia #1276,,Green,Gray,Gray,Match,Round Glasses,,Trilby,
1277,Raccoon Mafia #1277,,Red,Black,Dark Gray,Cigar,Steampunk Glasses,White With Blood,Beanie,
1278,Raccoon Mafia #1278,,Yellow,Black,Ginger,Calm,Calm,Rose Gold Bow Tie,Bandage,
1279,Raccoon Mafia #1279,,Red,White,Gray,Calm,Calm,Prison Uniform,Trilby,
1280,Raccoon Mafia #1280,,Purple,Wounded,Dark Brown,Cigarette,Heterochromia,Bitcoin Chain,Fedora,Barbwire
1281,Raccoon Mafia #1281,,Green,Camel,Dark Brown,Calm,Eyeband,Officer,Beanie,Barbwire
1282,Raccoon Mafia #1282,,Orange,Black,Gray,Grillz,Bored,Prison Uniform,Derby,
1283,Raccoon Mafia #1283,,Red,Brown,Dark Gray,Match,Red,Red Suspenders,Flat Black,Chains
1284,Raccoon Mafia #1284,,Blue,Black,Dark Brown,Calm,Thin Sunglasses,Red Suspenders,,
1285,Raccoon Mafia #1285,,Purple,Gray,Ginger,Bitcoin,Square Glasses,Rose Gold Bow Tie,Red Bandana,
1286,Raccoon Mafia #1286,,Purple,Camel,Dark Gray,Calm,Disgruntled,,Fedora,
1287,Raccoon Mafia #1287,,Blue,Camel,Ginger,Cigarette,Scar,Poncho,Flat Black,
1288,Raccoon Mafia #1288,,Green,Brown,Gray,Chilli,Square Sunglasses,Golden Shirt,Fedora,
1289,Raccoon Mafia #1289,,Orange,Gray,Dark Gray,Calm,Innocent,Necklace,Borsalino,
1290,Raccoon Mafia #1290,,Orange,Black,Dark Brown,Open,Bloodshot,Snakeskin Jacket,,Chains
1291,Raccoon Mafia #1291,,Yellow,Dark Gray,Dark Gray,Poison,Red,Gentleman,Cowboy,Cards
1292,Raccoon Mafia #1292,,Yellow,White,Black,Calm,Bloodshot,Ammunition,Skull Bandana,
1293,Raccoon Mafia #1293,,Blue,Gold,Gold,Calm,Suspicious,,,
1294,Raccoon Mafia #1294,,Green,Camel,Burgundy,Open,Calm,Diamond Tie,Western,
1295,Raccoon Mafia #1295,,Blue,Brown,Black,Cigar,Disgruntled,Roses Shirt,Arsonist,Thorns
1296,Raccoon Mafia #1296,,Orange,Dark Gray,Ginger,Grin,Suspicious,Silver Scarf Coat,White Hat,
1297,Raccoon Mafia #1297,,Orange,Wounded,Ginger,Smile,Squint,,Borsalino,Chains
1298,Raccoon Mafia #1298,,Purple,Silver,Dark Brown,Grin,Steampunk Glasses,Roses Shirt,,Cards
1299,Raccoon Mafia #1299,,Purple,Wounded,Gray,Open,Bored,Ammunition,,
1300,Raccoon Mafia #1300,,Orange,Gray,Gold,Cigarette,Super Angry,Rose Gold Bow Tie,Headband,Chains
1301,Raccoon Mafia #1301,,Green,Camel,Gray,Poison,Squint,Hawaiian,Flat Gray,Barbwire
1302,Raccoon Mafia #1302,,Blue,White,Ginger,Smile,Calm,Black Coat,Beanie,
1303,Raccoon Mafia #1303,,Purple,Wounded,Dark Gray,Cigarette,Square Sunglasses,Short Sleeve Shirt,,Cards
1304,Raccoon Mafia #1304,,Orange,Camel,Dark Brown,Grin,Angry,Silver Scarf Coat,Pilot Hat,
1305,Raccoon Mafia #1305,,Blue,Brown,Silver,Cigar,Bored,Gold Embroidery Jacket,Western,
1306,Raccoon Mafia #1306,,Yellow,Brown,Dark Gray,Open,Steampunk Glasses,Killer,White Hat,
1307,Raccoon Mafia #1307,,Yellow,Camel,Dark Brown,Cigarette,Bored,Black Shirt,White With Blood,Dynamite
1308,Raccoon Mafia #1308,,Yellow,Black,Gray,Bitcoin,Monocle,Snakeskin Jacket,Broad Brim,Thorns
1309,Raccoon Mafia #1309,,Blue,Brown,Black,Diamond,Square Sunglasses,Polo,Derby,
1310,Raccoon Mafia #1310,,Green,Wounded,Gray,Smile,Calm,,Derby,
1311,Raccoon Mafia #1311,,Red,Black,Black,Smile,Grumpy,Striped Suit,Pilot Hat,
1312,Raccoon Mafia #1312,,Yellow,Black,Gray,Dagger,Bored,,Military Cap,Chains
1313,Raccoon Mafia #1313,,Red,White,Gray,Open,Super Angry,Priest,Flat Gray,Vine
1314,Raccoon Mafia #1314,,Yellow,Dark Gray,Black,Match,Disgruntled,Tuxedo,Press Hat,
1315,Raccoon Mafia #1315,,Red,Black,Dark Gray,Grin,Super Angry,,Pilot Hat,
1316,Raccoon Mafia #1316,,Blue,Black,Ginger,Smile,Disgruntled,,Derby,
1317,Raccoon Mafia #1317,,Yellow,Gray,Gray,Smile,Grumpy,Officer,Homburg,
1318,Raccoon Mafia #1318,,Yellow,Brown,Dark Gray,Smile,Innocent,Golden Shirt,Officer,
1319,Raccoon Mafia #1319,,Blue,Camel,Burgundy,Dagger,Eyeband,,Headband,
1320,Raccoon Mafia #1320,,Green,Gray,Black,Spaghetti,Monocle,,Western,Vine
1321,Raccoon Mafia #1321,,Green,Brown,Black,Smile,Monocle,Green Vest,,
1322,Raccoon Mafia #1322,,Yellow,Black,Burgundy,Grin,Bored,Robber,Borsalino,Vine
1323,Raccoon Mafia #1323,,Orange,Camel,Black,Dagger,Grumpy,Black Shirt,Derby,Casino
1324,Raccoon Mafia #1324,,Green,Black,Gray,Smile,Steampunk Glasses,Leather Jacket,,Dynamite
1325,Raccoon Mafia #1325,,Green,Brown,Dark Brown,Calm,Grumpy,Red Suspenders,Hoodlum,Chains
1326,Raccoon Mafia #1326,,Orange,Camel,Black,Calm,Bored,Short Sleeve Shirt,White Hat,Dynamite
1327,Raccoon Mafia #1327,,Blue,Black,Burgundy,Cigar,Innocent,Red Suspenders,Arsonist,
1328,Raccoon Mafia #1328,,Orange,Camel,Dark Brown,Grin,Round Glasses,Velvet Vest,,
1329,Raccoon Mafia #1329,,Green,Black,Gray,Dagger,Heterochromia,Polo,Red Bandana,Casino
1330,Raccoon Mafia #1330,,Blue,Black,Black,Chain,Red,,,Barbwire
1331,Raccoon Mafia #1331,,Yellow,Dark Gray,Ginger,Grin,Eyeband,Lizard,White With Blood,
1332,Raccoon Mafia #1332,,Blue,Camel,Dark Brown,Dagger,Calm,,Flat Gray,Chains
1333,Raccoon Mafia #1333,,Blue,Camel,Gray,Match,Squint,,,Thorns
1334,Raccoon Mafia #1334,,Blue,Dark Gray,Black,Cigarette,Bored,,,
1335,Raccoon Mafia #1335,,Green,White,Dark Brown,Bullet,Eye Implant,White Rose Shirt,Flat Gray,
1336,Raccoon Mafia #1336,,Orange,Dark Gray,Dark Gray,Calm,Monocle,Jersey,Headband,
1337,Raccoon Mafia #1337,,Orange,Gray,Gold,Grin,Bored,Short Sleeve Shirt,,
1338,Raccoon Mafia #1338,,Purple,Black,Black,Smile,Grumpy,,Hoodlum,Dynamite
1339,Raccoon Mafia #1339,,Green,Brown,Dark Gray,Diamond,Calm,Hawaiian,,
1340,Raccoon Mafia #1340,,Purple,Camel,Ginger,Calm,Suspicious,,Straw Hat,Casino
1341,Raccoon Mafia #1341,,Blue,Gray,Dark Brown,Calm,Disgruntled,Black Coat,,
1342,Raccoon Mafia #1342,,Orange,White,Dark Gray,Rose,Squint,Roses Shirt,White Hat,
1343,Raccoon Mafia #1343,,Orange,Gray,Gray,Smile,Grumpy,White Rose Shirt,Flat Black,
1344,Raccoon Mafia #1344,,Yellow,Black,Dark Brown,Dagger,Square Sunglasses,Rose Gold Bow Tie,Gold Embroidery,
1345,Raccoon Mafia #1345,,Green,Brown,Black,Calm,Calm,Leather Jacket,,
1346,Raccoon Mafia #1346,,Red,Gray,Gray,Bitcoin,Bored,,Headband,
1347,Raccoon Mafia #1347,,Orange,Gray,Dark Brown,Match,Square Glasses,Green Vest,,
1348,Raccoon Mafia #1348,,Red,Wounded,Ginger,Grin,Square Glasses,Roses Shirt,White Hat,Cards
1349,Raccoon Mafia #1349,,Orange,Camel,Dark Gray,Smile,Monocle,,Flat Black,Barbwire
1350,Raccoon Mafia #1350,,Red,Gray,Silver,Cigarette,Scar,White Rose Shirt,,
1351,Raccoon Mafia #1351,,Purple,Camel,Black,Cigarette,Disgruntled,Detective,Arsonist,
1352,Raccoon Mafia #1352,,Green,Dark Gray,Gray,Calm,Innocent,Torn T-shirt,,
1353,Raccoon Mafia #1353,,Purple,Black,Gray,Smile,Innocent,White Rose Shirt,Pilot Hat,Thorns
1354,Raccoon Mafia #1354,,Yellow,Brown,Dark Brown,Grillz,Square Glasses,Polo,,
1355,Raccoon Mafia #1355,,Red,Dark Gray,Black,Grenade,Round Glasses,Short Sleeve Shirt,Derby,
1356,Raccoon Mafia #1356,,Blue,Dark Gray,Gray,Grin,Suspicious,,Derby,Diamond
1357,Raccoon Mafia #1357,,Purple,Camel,Black,Smile,Square Glasses,Killer,Trilby,
1358,Raccoon Mafia #1358,,Yellow,Black,Dark Gray,Calm,Red,Torn T-shirt,White With Blood,Cards
1359,Raccoon Mafia #1359,,Yellow,Dark Gray,Burgundy,Open,Square Glasses,Green Vest,Panama,Barbwire
1360,Raccoon Mafia #1360,,Purple,Gray,Ginger,Smile,Squint,Bandage,White Hat,
1361,Raccoon Mafia #1361,,Green,Gray,Burgundy,Calm,Bored,,,
1362,Raccoon Mafia #1362,,Red,Camel,Silver,Match,Calm,,White Hat,Chains
1363,Raccoon Mafia #1363,,Green,Dark Gray,Gold,Calm,Bored,,Homburg,
1364,Raccoon Mafia #1364,,Blue,Dark Gray,Dark Gray,Smile,Calm,Polo,Officer,
1365,Raccoon Mafia #1365,,Orange,Dark Gray,Ginger,Smile,Disgruntled,Polo,Flat Gray,
1366,Raccoon Mafia #1366,,Yellow,Black,Dark Gray,Chilli,Calm,Platinum Suit,Trilby,Barbwire
1367,Raccoon Mafia #1367,,Blue,Muertos,Muertos,Poison,Suspicious,Rose Gold Bow Tie,Trilby,
1368,Raccoon Mafia #1368,,Orange,Dark Gray,Gray,Calm,Disgruntled,Velvet Vest,,
1369,Raccoon Mafia #1369,,Orange,Dark Gray,Dark Gray,Match,Suspicious,Snakeskin Jacket,,
1370,Raccoon Mafia #1370,,Orange,Brown,Dark Gray,Diamond,Eyeband,Jersey,Beanie,
1371,Raccoon Mafia #1371,,Blue,Black,Ginger,Chain,Suspicious,,Flat Gray,Thorns
1372,Raccoon Mafia #1372,,Purple,Black,Burgundy,Calm,Bored,Officer,Robber,
1373,Raccoon Mafia #1373,,Green,Dark Gray,Burgundy,Calm,Square Glasses,,Derby,
1374,Raccoon Mafia #1374,,Blue,Black,Burgundy,Cigar,Suspicious,Jersey,Red Bandana,Thorns
1375,Raccoon Mafia #1375,,Yellow,Camel,Gray,Chilli,Red,Red Suspenders,Trilby,
1376,Raccoon Mafia #1376,,Purple,Gold,Gold,Bandana,Casino,Rat,,Cards
1377,Raccoon Mafia #1377,,Green,Gray,Dark Gray,Smile,Squint,Gentleman,Straw Hat,
1378,Raccoon Mafia #1378,,Green,Black,Gray,Cigarette,Calm,Diamond Tie,Flat Gray,
1379,Raccoon Mafia #1379,,Red,Black Tattoo,Black,Grin,Angry,,Bandage,
1380,Raccoon Mafia #1380,,Purple,Wounded,Dark Gray,Calm,Bored,Bitcoin Chain,Beanie,
1381,Raccoon Mafia #1381,,Green,Camel,Burgundy,Cigarette,Bored,Torn T-shirt,Cowboy,
1382,Raccoon Mafia #1382,,Blue,Gray,Ginger,Bullet,Eye Implant,Tuxedo,Borsalino,
