TOKEN_ID,TOKEN_NAME,TOKEN_ADDRESS,Background,Base Model,Desk,Monitor 1,Monitor 2,Monitor 3,Mouth,Hoodie,Favorite Programming Language
2972,Shadowy Super Coder #2972,7B5vSfi9f13jLb1SPcUqTMutKXXXom5CfZjdmRaZM5m4,Light-Yellow,Pale,Silver Metal,Defi Land Welcome,Drift,Linux,Purple Smirk,Tech Hacker,Fortran
1319,Shadowy Super Coder #1319,4yQSPA3dHr6zBcsWL53QzNy2qqKYLWJ9CN7t1tkF9GDb,Light-Blue,Pale,Bronze Metal,GenesysGo,Sillylittledao,Glitch Two,Purple Smile,Sci-Fi Hacker,C
2450,Shadowy Super Coder #2450,4ctEvkrp5Ga84EzjF2wBG8Gwp1E3fT7j9y5FHKs2Vzhz,Gold,Pale,Bronze Metal,Hacked,Trading Dark,Trading Dark,Red Smirk,Tron Hacker,R
8240,Shadowy Super Coder #8240,2c5y4WidnyNx6CGYbVZTLaEaMNop19PrZPi1DK7eovUF,Magenta,Pale,Bronze Metal,Aurory,Aurory,Elysian,Pink Smirk,Captain America Hacker,Rust
6303,Shadowy Super Coder #6303,33cEi5F4AMFV1GU4HpNU3Dyh7v8eDGxeUVEnamXxHDi2,Violet,Pale,Silver Metal,Trading White,Elysian,Hacked,Red Smile,Shadowy Hacker,Solidity
849,Shadowy Super Coder #849,FxtFFhAGFgL1fcGF8KoGb7mzixUTpB2exVnaLcsm522m,Gold,Pale,Bronze Metal,Access Granted,Scoopshop,Matrix,Pink Smirk,Sci-Fi Hacker,Objective-C
1767,Shadowy Super Coder #1767,5ff2k3DU3yqDR7eTMcU2y6vdqJDS8GosGoMmq8C6uZBJ,Light-Yellow,Natural,Silver Metal,Surveillance Blue,Hacked,Hacked,Pink Smirk,Punk Hacker,R
5814,Shadowy Super Coder #5814,JB8cWnuJQ9ReoGyCy5nfaKAbKYPhFLt1rsz1bxVuy5dL,Green,Tan,Red Metal,Glitch Two,Linux,Hacked,Red Smirk,Tron Hacker,R
8664,Shadowy Super Coder #8664,Z1Qva3KENMGRLLfyW6pKcc9TeK2quCrTqVyBuuHHpHw,Magenta,Pale,Bronze Metal,Glitch Two,Glitch Two,Glitch Two,Pink Smile,Sci-Fi Hacker,Fortran
2680,Shadowy Super Coder #2680,BwMUDBcDU5Zr9cHba8evw5eFLbcpqZSfXzytkfdRzXGU,Dark-Red,Tan,Bronze Metal,Trading White,Trading Dark,Fabricpunk,Pink Smirk,Cat-Ear Hacker,Go
7936,Shadowy Super Coder #7936,Cowq749z2dxs1KtYQqpmLxsbAryb9CDP36m7Qox9EAhg,Green,Pale,Purple Metal,Glitch Two,Glitch Two,Solana,Red Smirk,Monke Hacker,Fortran
2583,Shadowy Super Coder #2583,GH6ZmNFqoDrrAAQbFxNExQkNmbZ5xdjnmhFa1WZBjs9v,Violet,Pale,Purple Metal,Hacked,Trading Dark,Trading Dark,Red Smirk,Neon Solana Hacker,C#
2448,Shadowy Super Coder #2448,4oN8sEJi4NAe6q7quD16qcvmpZa51uDYHtE4wfSX4rac,Green,Tan,Purple Metal,Linux,Matrix,Trading Dark,Pink Smile,Shark Hacker,C++
2969,Shadowy Super Coder #2969,A4shfN6aQATtcdsExf1N4GjpQcYjAhBuagz1HuWHJPad,Magenta,Chestnut,Red Metal,Surveillance Blue,Glitch One,Hacked,Pink Smirk,Monke Hacker,Swift
8515,Shadowy Super Coder #8515,7fZJjYLT5J9qQVKbg1KHiGhJutYHW5iq8dzGq3fsiQf5,Light-Blue,Chestnut,Purple Metal,Surveillance Blue,Red Panda Squad,Linux,Pink Smile,Squid Game Hacker,Go
8372,Shadowy Super Coder #8372,FiR9b6kL1giY9piHxFGD2wLieZX2pS2GdSDoX5sHNvbd,Dark-Red,Chestnut,Silver Metal,Linux,Linux,Linux,Pink Smile,Punk Hacker,Fortran
6461,Shadowy Super Coder #6461,HHogzcWyUEBy4JPxEEC6NhDEn6imKc89AK35QAa66PKc,Dark-Red,Pale,Bronze Metal,Linux,Defi Land Sign In,Matrix,Pink Smirk,Cat-Ear Hacker,Rust
712,Shadowy Super Coder #712,5gHtc6xB6v5jy8nA41216bTUUaHxpE8oHK1JYZt6SACE,Green,Natural,Bronze Metal,Trading White,Matrix,Access Granted,Pink Smirk,Tron Hacker,JavaScript
9882,Shadowy Super Coder #9882,5Sr5GvmnjK7zeWJsmQHzqP1Vu8F52hKqQ12pkBduVUBa,Light-Blue,Chestnut,Silver Metal,Hacked,Glitch Two,Matrix,Pink Smile,Captain America Hacker,Go
8707,Shadowy Super Coder #8707,EDcjWXPVYwqvVyRVkJF7rcDC1fv3uVAu5TuBKhm5PCYf,Green,Natural,Red Metal,Trading Dark,Drift,Matrix,Purple Smirk,Unmasked Squid Game Hacker,C++
9340,Shadowy Super Coder #9340,Cfef45q9W9FS3puLfiKRs4mTnDP58MuKbzQGFhKXT6Nb,Light-Yellow,Pale,Silver Metal,Matrix,Solana Valley,Trading Dark,Purple Smile,Captain America Hacker,Java
4197,Shadowy Super Coder #4197,DdzqwUcxEDNfDwVw9tpW7rzjDbjKCz6SArF2RMHFT1XH,Light-Orange,Pale,Red Metal,Trading Dark,Access Granted,Access Granted,Purple Smirk,Squid Game Hacker,Rust
2898,Shadowy Super Coder #2898,HGmpWokq6J8QvZwjL8LHhataH5YifE4s349z6qw4SFoU,Light-Yellow,Natural,Red Metal,Linux,Glitch One,Edgar,Red Smile,Sci-Fi Hacker,Java
5333,Shadowy Super Coder #5333,7VQdbfE2tiUAgqWYVWXmWwXdjWVeZvdSF3UDX9kh6FJV,Pink,Chestnut,Red Metal,Kaiju,Hacked,Hacked,Purple Smile,Shadowy Hacker,Go
7721,Shadowy Super Coder #7721,FMnvnaf9xQgfPjMf6hPFFRHvToKjzdJZC3pgXhunX4UQ,Magenta,Chestnut,Bronze Metal,Surveillance Blue,Glitch Two,Trading Dark,Pink Smirk,Punk Hacker,Swift
7044,Shadowy Super Coder #7044,ARynasLc9btTNSmCuYFVtHQQHmksBypZTa8cxv383aHN,Red,Natural,Bronze Metal,Matrix,Linux,Linux,Purple Smirk,Shadowy Hacker,Java
5691,Shadowy Super Coder #5691,Hag2Xc7EJBB35pjHrDGST2TvVccEYcVbBToELDYz2Sik,Pink,Chestnut,Bronze Metal,Trading White,Glitch Two,Matrix,Purple Smile,Sci-Fi Hacker,Swift
5493,Shadowy Super Coder #5493,DPzGz9VUB4gdTwy8Ecqz9vV5MKTsZSD9NDTN9qzhvQqV,Light-Blue,Natural,Purple Metal,Glitch One,Linux,Glitch Two,Purple Smile,Sci-Fi Hacker,Solidity
9767,Shadowy Super Coder #9767,5EXy57TvWrEJTbr9o1D91xVdQS9ytqKRLTWyZus1rp8Z,Magenta,Natural,Purple Metal,Surveillance Blue,Dialect,Access Granted,Red Smirk,Sci-Fi Hacker,Rust
3450,Shadowy Super Coder #3450,CwoyJVnAgK2ufFJSkUe4BSTPsrPvdokwtB4vyYcVE32P,Gold,Pale,Silver Metal,Surveillance Blue,Fabric Alt,Samo,Pink Smile,Shadowy Hacker,C
6962,Shadowy Super Coder #6962,CLfqGonrskDqAW3qsuAAw2rcSZtjcDDxZ2NJ6ntHAmb,Violet,Tan,Red Metal,Trading White,Glitch One,Boring,Pink Smile,Monke Hacker,Fortran
5544,Shadowy Super Coder #5544,LrYKuXkfQpjKoWFVnCQUr26qrcW4cAuoW6FK9sgaRrS,Green,Tan,Silver Metal,Matrix,Defi Land InGame,Trading Dark,Red Smile,Punk Hacker,Go
916,Shadowy Super Coder #916,8P5CK9YhDrAHcDpfm2bWGYrPa8H6RwdztXpZzkvFdKSr,Violet,Natural,Red Metal,Hacked,Glitch Two,Defi Land Sign In,Pink Smirk,Sci-Fi Hacker,Fortran
8796,Shadowy Super Coder #8796,EtpYdmc2Wjk6oNESYrGzcbb7LiprAFv1XcSp35SgDHyC,Green,Chestnut,Red Metal,Access Granted,Matrix,Alpha Art Exchange,Pink Smirk,Dragon Hacker,C#
9148,Shadowy Super Coder #9148,BcXi7p6WsRVTJ4munPzfSSYkaCS8ew8eDjvYgg6SPt9T,Magenta,Natural,Bronze Metal,Surveillance Blue,Matrix,Solonauts,Purple Smile,Tron Hacker,C#
2982,Shadowy Super Coder #2982,FHwCHjoLVrh82ifxjJ5XgrvfEQCHGudBzB3Ve14DPp8J,Gold,Chestnut,Red Metal,Glitch Two,Investin,Access Granted,Pink Smirk,Punk Hacker,C
3633,Shadowy Super Coder #3633,SXBQERYUJ4QweoLEHhNPByqUiSzqt6pUdvGXAkSoFUU,Dark-Red,Chestnut,Bronze Metal,Trading Dark,Access Granted,Star Atlas,Purple Smirk,Monke Hacker,Go
2051,Shadowy Super Coder #2051,HRiPcHkcjhhwogH56fPQRUr1FqSRtjnM4FJSA9WjPeyv,Noire,Pale,Bronze Metal,Glitch One,Hacked,Glitch One,Red Smirk,Unmasked Squid Game Hacker,Swift
4700,Shadowy Super Coder #4700,C32q9GELqRPpwSs6MRcj7PGtB4Kvvb7Gw5CGezfpAzoL,Dark-Red,Pale,Bronze Metal,Linux,Psyoptions,Cryptonary,Red Smile,Shadowy Hacker,C++
98,Shadowy Super Coder #98,vnk6gPAUvWvnWsY18e6BpHjk3WXRUhsmiEo2SMEzVBT,Pink,Tan,Red Metal,Glitch Two,Tungstencube,Trading Dark,Red Smile,Monke Hacker,Swift
5048,Shadowy Super Coder #5048,HYXr4Ug1DJZh4koDTdaFCVekzjgS7mLKPk9bqV81AqBX,Violet,Natural,Silver Metal,Glitch One,Defi Land InGame,Trading Dark,Pink Smirk,Monke Hacker,C#
1791,Shadowy Super Coder #1791,31hJJHhp6BsWBNzrhMLySYJTvwuxXH21Jtnt4iNn22dc,Magenta,Chestnut,Bronze Metal,Trading White,Jet Protocol,Linux,Red Smirk,Punk Hacker,Solidity
5381,Shadowy Super Coder #5381,79hwK9HaZMKYcGzPTmuNrSM2mCNeDMBwcoviHqYKNFNq,Light-Yellow,Chestnut,Bronze Metal,Trading Dark,Edgar,Matrix,Purple Smirk,Punk Hacker,JavaScript
9728,Shadowy Super Coder #9728,7goiuvXZi7HjHL1oXoamijMF8LK7csWFLGTpY9pmkRkW,Violet,Natural,Red Metal,Matrix,Raydium,Access Granted,Purple Smile,Neon Solana Hacker,Python
8217,Shadowy Super Coder #8217,9nv1rGm1iHETmGt1zfyrqCw64k5dpxfLjZQkBXR9gfMu,Noire,Pale,Silver Metal,Linux,Glitch Two,Matrix,Pink Smirk,Shadowy Hacker,Java
5446,Shadowy Super Coder #5446,HyP5PgQ5ZsaBTnsYaydHhx814KF6vfxJ5ndUJPjwKs4U,Red,Natural,Red Metal,Glitch Two,Interstellar,Hacked,Red Smile,Dragon Hacker,C
1092,Shadowy Super Coder #1092,8D6AGcVjW2rnDJY11j1YJzhgw1f2LgQEXGiWaUrVbZXX,Gold,Tan,Red Metal,Trading Dark,Hacked,LIQ,Pink Smirk,Sci-Fi Hacker,Objective-C
2308,Shadowy Super Coder #2308,gXkT4r75Qn6LY5zXeZxEdAsYNUzVx9St23HiQBP5n4s,Light-Yellow,Pale,Silver Metal,Access Granted,Glitch Two,Solmane,Red Smirk,Cat-Ear Hacker,Go
8860,Shadowy Super Coder #8860,5QVwioh7sZfCrR7uBM6NjMp3nipSGmfvyaE5rZu2dQuf,Gold,Natural,Bronze Metal,Surveillance Blue,Hacked,Trading Dark,Purple Smile,Punk Hacker,C#
1721,Shadowy Super Coder #1721,64762BZXH6JZ4qqd9yhb6RwvLQT2T1RpE8GGAqhotBBi,Red,Pale,Bronze Metal,Surveillance Blue,Linux,Trading Dark,Pink Smile,Captain America Hacker,Java
7222,Shadowy Super Coder #7222,3iAaXFXCa5hGLPpsdRoroHASZKWBwT4uvfchHUtMgzCD,Green,Chestnut,Red Metal,Linux,Hacked,Trading Dark,Pink Smile,Squid Game Hacker,JavaScript
2241,Shadowy Super Coder #2241,97UFRng3DSJ9cHJFqULmQs9KtpshcwVTJkMxxi7njvwp,Light-Yellow,Natural,Silver Metal,Trading White,Defi Land Sign In,Hacked,Pink Smile,Tron Hacker,R
2092,Shadowy Super Coder #2092,FfxC3GuYFBWCWX8it8L1W2VfEPiFyTsbqRLpcxJxhkQ6,Light-Blue,Tan,Red Metal,Matrix,Matrix,Glitch One,Pink Smile,Unmasked Squid Game Hacker,Swift
2196,Shadowy Super Coder #2196,A7XAfEkG3nHp7TfxB3CmjP9Fvp76PB36rQq6WeFAmf57,Light-Orange,Pale,Bronze Metal,Access Granted,Bricks,Fabric,Red Smirk,Dragon Hacker,JavaScript
6421,Shadowy Super Coder #6421,8XwUuh9xAjKTi8iTSF5aWDZtvRirTDZtheCs4TgFdpCt,Light-Orange,Chestnut,Red Metal,Trading White,Linux,Trading Dark,Pink Smirk,Punk Hacker,Go
9146,Shadowy Super Coder #9146,9Tfg7CP4pNozjkVyhXn2jWrPhUMtUCST1gUfNmFLdLEQ,Magenta,Chestnut,Red Metal,Levi Korg,Linux,Access Granted,Pink Smirk,Captain America Hacker,JavaScript
9299,Shadowy Super Coder #9299,6mqTxwgjCKpuddPJXDU6wgcQFDU5KS35YUEufVEMdRyU,Violet,Tan,Bronze Metal,Hacked,Access Granted,Rogue Sharks,Purple Smile,Sci-Fi Hacker,Objective-C
9280,Shadowy Super Coder #9280,PJnZeoDxux1pSezBzsymn8NnvE3GJHS7NT3KXW5mteu,Magenta,Chestnut,Bronze Metal,Rogue Sharks,Linux,Linux,Purple Smirk,Tech Hacker,C
9488,Shadowy Super Coder #9488,3CVtiyXpDPzpy36KNoifMxNb8nxR2LpyXbsG1LqVWdQx,Green,Chestnut,Red Metal,Trading White,Glitch Two,Access Granted,Pink Smile,Punk Hacker,Fortran
3071,Shadowy Super Coder #3071,9uWHs1s314jv91dbgsyuvARghHEkC4cJiPC3WYZXtaBs,Light-Blue,Natural,Red Metal,Trading White,Hacked,Linux,Purple Smirk,Sci-Fi Hacker,Java
3209,Shadowy Super Coder #3209,BTGu1DvEejXS2NAAvtsxFW78hpgrEBk3tjPd2LgvJxbx,Green,Chestnut,Bronze Metal,Trading White,Fabric Alt,Trading Dark,Pink Smile,Tron Hacker,C#
8880,Shadowy Super Coder #8880,HZG1efYNWCeUKc1RLSw19W6jn7iJLyu1gGxkUqStuENg,Green,Pale,Silver Metal,Matrix,Unicris,Trading Dark,Pink Smirk,Unmasked Squid Game Hacker,R
652,Shadowy Super Coder #652,244YjtBXC6HMBUqa4yBLGVDKAzwCm1W9XxErQV9nZw63,Light-Blue,Tan,Red Metal,Trading White,Linux,Glitch Two,Pink Smirk,Captain America Hacker,Python
107,Shadowy Super Coder #107,rSqS6cPkWF6CTiswWAmRHAj5H9tw3nT12oa3eAdw6RS,Magenta,Tan,Red Metal,Access Granted,Hacked,Trading Dark,Purple Smirk,Monke Hacker,C++
8189,Shadowy Super Coder #8189,7TJoMbRPRfQHiwKAue1HC3kUp1GdNy6hJQ2KmSYAs8rD,Red,Pale,Red Metal,Trading Dark,Star Atlas,Hacked,Purple Smirk,Monke Hacker,C#
4047,Shadowy Super Coder #4047,6pvVkeRUGC3vS2XUDGfV3QQSjhKvjzFHdsp4deoNaqSD,Noire,Pale,Purple Metal,Trading Dark,Glitch One,Linux,Pink Smile,Dragon Hacker,Swift
4837,Shadowy Super Coder #4837,E2Gbx9JVKH464GJCTQZ6fUx8masnFrjn8TpcvjGfXxT4,Light-Orange,Chestnut,Bronze Metal,Surveillance Blue,Solonauts,Glitch One,Pink Smirk,Sci-Fi Hacker,Objective-C
5261,Shadowy Super Coder #5261,8NTwd5LeDLSprkWNh1L5FVaM7pXcNRi967MNpHSaVhWw,Dark-Red,Natural,Purple Metal,Surveillance Blue,Glitch One,Linux,Red Smile,Neon Solana Hacker,Go
8124,Shadowy Super Coder #8124,88w6Emf5J9WvCxemQ7SKwPdabDScyJWiA1pi2yDotqem,Gold,Tan,Silver Metal,Glitch Two,Access Granted,Access Granted,Red Smirk,Tron Hacker,C
117,Shadowy Super Coder #117,9ZmhJdyPp4qoQ4Jqco2FX5RH9kiGabyqPySFoGQ9F3tt,Dark-Red,Chestnut,Red Metal,Rogue Sharks,Cropper,Glitch One,Purple Smile,Tron Hacker,Fortran
1820,Shadowy Super Coder #1820,8bpAbYbXME9G1C2QwH8pfm3ariFTw8wXtwKSrULXj5L9,Dark-Red,Chestnut,Purple Metal,Matrix,Glitch One,Access Granted,Red Smile,Tron Hacker,C
8316,Shadowy Super Coder #8316,97uXU5oCHac1YDpjTtbwuSMP34MZJpoRR5fQgVf7zsF6,Gold,Tan,Silver Metal,Access Granted,Matrix,Glitch Two,Purple Smirk,Cat-Ear Hacker,Swift
6935,Shadowy Super Coder #6935,Cv8mbCpBMNzuJKc72M54paNMxF1LhVK6KwH7DHfrioN3,Light-Blue,Tan,Bronze Metal,Linux,Glitch One,Glitch One,Pink Smirk,Tron Hacker,Solidity
286,Shadowy Super Coder #286,5wsfCnU18giFktmBqRUDMdJEiQLmMcWFjA7J4L2e5NRT,Noire,Pale,Red Metal,Access Granted,Glitch One,Glitch Two,Pink Smile,Punk Hacker,C#
4963,Shadowy Super Coder #4963,765KwthmZDuUAeQf2unnH2PmATHY3vfkCVqMGGQXqWSM,Light-Yellow,Pale,Red Metal,Trading Dark,Matrix,Glitch Two,Pink Smile,Shadowy Hacker,Python
1058,Shadowy Super Coder #1058,CtKSQfGXpusgE4eQkcREKuXCkq2t4wfLfzQnHhc8MmhH,Green,Tan,Purple Metal,Hacked,Glitch Two,Hacked,Purple Smirk,Shadowy Hacker,C++
9110,Shadowy Super Coder #9110,FhF42bEptUKMMSscJvGEEL7MxipgJyvXLd7fs914c6GT,Light-Orange,Tan,Silver Metal,Surveillance Blue,Hacked,Solsnek,Purple Smile,Squid Game Hacker,Python
7694,Shadowy Super Coder #7694,2ji3cHMMP5NnqzY63xgUBysFrQ59gmX3rrvQPKKKSXX7,Noire,Natural,Purple Metal,Surveillance Blue,Matrix,Trading Dark,Purple Smile,Dragon Hacker,Rust
537,Shadowy Super Coder #537,FRuVNkXVEMGgj5GDTxESQuXQKZ1U583TbTPXQVmZd77P,Green,Chestnut,Red Metal,Hacked,Goo,Glitch Two,Red Smile,Captain America Hacker,C++
2671,Shadowy Super Coder #2671,DrKZhfSJkzgoSPW6kKdj1Q3N61h1z1k4gWzdXi8Zv7kn,Pink,Chestnut,Purple Metal,Linux,Trading Dark,Glitch Two,Red Smirk,Monke Hacker,Go
1923,Shadowy Super Coder #1923,D1bv69tSTrLHLvJcaRagT21wNgu6TdxR8K1x8MUgSgeF,Violet,Pale,Purple Metal,Trading White,Hacked,Glitch Two,Pink Smirk,Cat-Ear Hacker,Python
2128,Shadowy Super Coder #2128,En7sWsSQUXKQwbxB8U3E4zXYgmhW6SjkwsdMghSDjeYB,Red,Tan,Bronze Metal,Offpiste,Solsea,Glitch One,Red Smile,Sci-Fi Hacker,Go
7717,Shadowy Super Coder #7717,2kyCnZvQGiRJcU1hNkpsd199FTvQJUtGopm3Jy41dYUH,Magenta,Pale,Silver Metal,Access Granted,Aurory Logo,Glitch Two,Pink Smile,Tech Hacker,Go
1107,Shadowy Super Coder #1107,8bUZhzi9BUn19AXQfGPCjhvwDxQENhjWigrJfv7PaMCQ,Noire,Natural,Red Metal,Linux,Thugbirdz DAO,Trading Dark,Pink Smirk,Tech Hacker,Objective-C
4701,Shadowy Super Coder #4701,4SfzGNmgbhpLkjaxg828K5eDgJwPMUVGPyZpH76hTVJX,Green,Tan,Silver Metal,Trading Dark,Glitch One,Defi Land,Pink Smile,Tech Hacker,R
5175,Shadowy Super Coder #5175,phAmk82mK5KdaUYoB8KV6Hp9mW88d8PWv4qgUF3z3zR,Light-Blue,Natural,Red Metal,Glitch Two,Solsnek,Matrix,Pink Smirk,Captain America Hacker,Go
8962,Shadowy Super Coder #8962,E6zYRubh7WjuZYfe64wfGeGjdgHkRq7evT9s4zfpxLR2,Light-Blue,Tan,Purple Metal,Linux,Access Granted,Matrix,Red Smirk,Punk Hacker,Solidity
6404,Shadowy Super Coder #6404,KhqtuX44vBUJkGdNC7GukNp6C6CReYubWRTrhk1zx8R,Violet,Natural,Silver Metal,Trading Dark,Trading Dark,Matrix,Pink Smile,Punk Hacker,Go
8237,Shadowy Super Coder #8237,936gDhAPvEVeg3N7HZze2a33D43Mmcc23YAztxTYveqp,Pink,Pale,Purple Metal,Hacked,Glitch One,Glitch Two,Pink Smirk,Tron Hacker,Go
5268,Shadowy Super Coder #5268,HXR75jiW782mXSUgrvce9f7SvzCT715auEN7c1kTetTk,Red,Chestnut,Purple Metal,Glitch Two,Matrix,Access Granted,Red Smirk,Sci-Fi Hacker,JavaScript
5139,Shadowy Super Coder #5139,3SHEfU8zLLF3h25HZGRfimFMQSqvBWbZYAVbuBcVyR6Y,Red,Tan,Bronze Metal,Cryptonary,Glitch Two,Linux,Purple Smile,Tech Hacker,Python
5571,Shadowy Super Coder #5571,eHYi37F86p5B489jK2vY4UrYBW4QoR7yuwHJ969mXj8,Violet,Pale,Purple Metal,Trading White,Solonauts,Dialect,Red Smile,Dragon Hacker,C#
8952,Shadowy Super Coder #8952,HKwjc7adBTZXgrSfzWy1oUAweDV84L7gqxFRZQ6sXSpT,Noire,Tan,Purple Metal,Hacked,Linux,Access Granted,Purple Smile,Sci-Fi Hacker,C#
8928,Shadowy Super Coder #8928,Qbe2d89En8Mzgm76E5G4UNTQpgZ5EydaK8okJ3bwHoE,Magenta,Natural,Red Metal,Glitch Two,Glitch One,Fabric,Pink Smile,Sci-Fi Hacker,R
5761,Shadowy Super Coder #5761,35mBYw2yBwzARcQXjWWdTLaNTggkqGG79T8XtmsBxHo9,Light-Orange,Tan,Bronze Metal,Glitch Two,Solonauts,Linux,Red Smile,Neon Solana Hacker,Fortran
512,Shadowy Super Coder #512,B5X7rv5zXrMzTD7ejHbBjRKJCVvUo2CEQaQtzsWyFwCx,Pink,Natural,Bronze Metal,Raydium,Matrix,Solend,Pink Smirk,Tech Hacker,Swift
6747,Shadowy Super Coder #6747,8dxvV22REF4bjEzC5MwuiFVNRgALGtWEwMSasKthbYHZ,Violet,Pale,Red Metal,Solonauts,Glitch Two,Investin,Pink Smirk,Dragon Hacker,Java
6433,Shadowy Super Coder #6433,A5NfQ4PARWDJnjKNwDEobNgtNTAsfTJAALpHAdWhkGE5,Light-Yellow,Pale,Silver Metal,Glitch One,Rogue Sharks,Glitch Two,Red Smirk,Tron Hacker,JavaScript
1503,Shadowy Super Coder #1503,46rcJG3dqsYdGbd36DfnDguVwYV64wwaGrwRRF4imfCb,Light-Orange,Tan,Red Metal,Surveillance Blue,Glitch One,Glitch One,Red Smile,Shark Hacker,Rust
3299,Shadowy Super Coder #3299,Df1YReYiUjQaNmB3vFxirEiuiD21daUxFWuo9ZxkEauU,Dark-Red,Pale,Bronze Metal,Fabric Alt,Kaiju,SGF United,Red Smirk,Tech Hacker,C++
5735,Shadowy Super Coder #5735,GNvWNKpYQan8QQCuNfjUWhHuyQaHVpNRqvSEUbEmfCGi,Pink,Natural,Bronze Metal,Access Granted,Linux,Glitch One,Pink Smirk,Squid Game Hacker,C#
6318,Shadowy Super Coder #6318,4BRcTX5fu8Qq1TQM4QmxB53aVMqFj1oAipT1i8w6V9je,Light-Yellow,Chestnut,Silver Metal,Hacked,Trading Dark,Glitch One,Red Smile,Captain America Hacker,C
259,Shadowy Super Coder #259,57MqVfWGmQwjD7DoPzGHeTMwpkZcttKuSTFePUXgBR97,Red,Tan,Red Metal,Hacked,Goo,Thugbirdz DAO,Red Smile,Tech Hacker,Rust
6785,Shadowy Super Coder #6785,92TQEi8KnoXMaQkwKLrKE8c9FS1YmrQdq2FNv1NkS97y,Dark-Red,Pale,Bronze Metal,Linux,Matrix,Cryptonary,Purple Smile,Neon Solana Hacker,JavaScript
214,Shadowy Super Coder #214,8RwG3bLJQvNkRyftKJ3Hc7UA75VYTZr4P5yodRXw9pav,Green,Tan,Bronze Metal,Glitch One,Bricks,Hacked,Red Smirk,Sci-Fi Hacker,Java
8000,Shadowy Super Coder #8000,FasoK33sjq124n2otd7s6GjSH7NBNzaT3M3UJpKaTk6i,Pink,Natural,Red Metal,Access Granted,Matrix,Cropper,Purple Smile,Sci-Fi Hacker,C++
6496,Shadowy Super Coder #6496,FKiwxKM7kGFB6Gageu9TKWY4gvveAX392JioEb7xso6c,Pink,Natural,Silver Metal,Matrix,Trading Dark,Hacked,Purple Smile,Monke Hacker,Swift
2014,Shadowy Super Coder #2014,DwNbCnDxeFCSKTaH4SySEAqaiCsFpm5Vw6YNmvomyvUX,Dark-Red,Pale,Red Metal,Trading Dark,Future Finance,Glitch One,Red Smirk,Tron Hacker,C++
2009,Shadowy Super Coder #2009,64h4BDvvjVc2UQSueeVyJwh3wDHQ7qCL49n9CxVfLnXj,Gold,Pale,Bronze Metal,Hacked,Trading Dark,Linux,Purple Smirk,Tron Hacker,Swift
4533,Shadowy Super Coder #4533,2Zh9AJxxzcnHCfmH3PVmU2RoRnY1DkTeZc9UtkbkZb6E,Dark-Red,Natural,Purple Metal,Linux,Hacked,Defi Land Sign In,Purple Smile,Captain America Hacker,Fortran
5447,Shadowy Super Coder #5447,6mSLdZx44GumaBFBhqgFN99BbBzWy7UxmD8iRHRgBGGZ,Light-Blue,Tan,Purple Metal,Glitch Two,Glitch Two,Linux,Pink Smirk,Shadowy Hacker,C
8585,Shadowy Super Coder #8585,J2zkGZ29gbxgHjwkamhETMLiYogpr1iSkFmoS2f576pH,Red,Pale,Red Metal,Trading White,Hacked,Linux,Pink Smirk,Tech Hacker,R
3447,Shadowy Super Coder #3447,EoHZWgFuiEztxYokCuEMcDQog35maKWeZTZdVmNaaLtu,Dark-Red,Pale,Red Metal,Elysian,Linux,Glitch Two,Red Smile,Sci-Fi Hacker,C
6830,Shadowy Super Coder #6830,AD1HNCtMAvPNNi9MMbCfLDtzUNSKZe9sEyJNqvqZKRM6,Light-Orange,Natural,Purple Metal,Glitch One,Access Granted,Linux,Purple Smirk,Tech Hacker,C
4662,Shadowy Super Coder #4662,7FcDEkJ6c1XpPeXke8wc4WvfupCqSxp5idhhADV84rmD,Dark-Red,Pale,Silver Metal,Trading White,Glitch Two,Solsea,Red Smile,Tron Hacker,Fortran
1722,Shadowy Super Coder #1722,GjuKQzstbMA5bXPoLJKApdxS1THLP6GtdowYF1Akj8oe,Light-Orange,Tan,Purple Metal,Frank,Access Granted,Glitch Two,Pink Smirk,Shadowy Hacker,Solidity
7183,Shadowy Super Coder #7183,3eirw7fKLKGb9RTF7p36c6CpvmJVoXEN2iDtVjCmNGJs,Light-Yellow,Natural,Silver Metal,Glitch One,Linux,Hacked,Pink Smirk,Cat-Ear Hacker,Go
4648,Shadowy Super Coder #4648,4gbQSeFyZLdrGrgCZGYpCFCaT4p1ki7V4C9iqv1GruFS,Light-Blue,Chestnut,Red Metal,Hacked,Frank,Unicris,Purple Smile,Tron Hacker,Go
2537,Shadowy Super Coder #2537,8PHxKH6d8xT59RGLEXgWRroCFCS6FoWo2WLJA9MxKLNX,Light-Blue,Chestnut,Red Metal,Drift,Linux,LIQ,Purple Smirk,Shadowy Hacker,Objective-C
6564,Shadowy Super Coder #6564,7bFYVGQh88oaxk7LyXbsMMhuoM9aqpGihwM8wQVTmqaP,Gold,Pale,Red Metal,Access Granted,Serum,Access Granted,Pink Smirk,Unmasked Squid Game Hacker,C++
3673,Shadowy Super Coder #3673,5S5hdEcYvnkr2maZR2xusG5cQK37MjJmGEMWnjDA9ZGB,Green,Natural,Bronze Metal,Geckos,Matrix,Glitch Two,Red Smile,Tron Hacker,Java
