TOKEN_ID,TOKEN_NAME,Factory Model,Collection,Current Class,Factory Class,Car Rating,Experience Points,Current Color,Stock Color,Win Percentage,Engine Level,Tires Level,NOS System,Supercharger,Dual Exhaust,Drive Train Upgrade,Performance Chip,Connection
830,RR Car #830 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
831,RR Car #831 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
832,RR Car #832 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
833,RR Car #833 Storm Chaser 1,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
834,RR Car #834 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
835,RR Car #835 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
836,RR Car #836 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
837,RR Car #837 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
838,RR Car #838 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
839,RR Car #839 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
840,RR Car #840 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
841,RR Car #841 Opensea,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
842,RR Car #842 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
843,RR Car #843 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
844,RR Car #844 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
845,RR Car #845 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
846,RR Car #846 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
847,RR Car #847 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
848,RR Car #848 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
849,RR Car #849 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
850,RR Car #850 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
851,RR Car #851 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
852,RR Car #852 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
853,RR Car #853 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
854,RR Car #854 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
855,RR Car #855 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
856,RR Car #856 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
857,RR Car #857 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
858,RR Car #858 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
859,RR Car #859 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
860,RR Car #860 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
861,RR Car #861 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
862,RR Car #862 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
863,RR Car #863 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
864,RR Car #864 MOB,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
865,RR Car #865 Slug Bug,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
866,RR Car #866 Herbie's Big Brother,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
867,RR Car #867 Bugs,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
868,RR Car #868 Love Bug,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
869,RR Car #869 Google,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
870,RR Car #870 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
871,RR Car #871 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
872,RR Car #872 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
873,RR Car #873 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
874,RR Car #874 Fantom,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
875,RR Car #875 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
876,RR Car #876 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
877,RR Car #877 Hoppa,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
878,RR Car #878 Herbie 420,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
879,RR Car #879 Storm Chaser,Storm Chaser,Genesis,Driver,Driver,100,200,SC-035,SC-035,0,0,0,0,0,0,0,0,
880,RR Car #880 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
881,RR Car #881 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
882,RR Car #882 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
883,RR Car #883 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
884,RR Car #884 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
885,RR Car #885 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
886,RR Car #886 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
887,RR Car #887 Backyard Bill,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
888,RR Car #888 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
889,RR Car #889 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
890,RR Car #890 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
891,RR Car #891 Herbie,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
892,RR Car #892 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
893,RR Car #893 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
894,RR Car #894 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
895,RR Car #895 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
896,RR Car #896 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
897,RR Car #897 yoda,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
898,RR Car #898 Baja Bug,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
899,RR Car #899 Storm Chaser,Storm Chaser,Genesis,Tracker,Tracker,100,400,SC-061,SC-061,0,0,0,0,0,0,0,0,
900,RR Car #900 Storm Chaser,Storm Chaser,Genesis,Aero,Aero,100,600,SC-085,SC-085,0,0,0,0,0,0,0,0,
901,RR Car #901 Storm Chaser,Storm Chaser,Genesis,Aero,Aero,100,600,SC-085,SC-085,0,0,0,0,0,0,0,0,
902,RR Car #902 Storm Chaser,Storm Chaser,Genesis,Aero,Aero,100,600,SC-085,SC-085,0,0,0,0,0,0,0,0,
903,RR Car #903 Storm Chaser,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
904,RR Car #904 Lovebug,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
905,RR Car #905 Sebastien Loeb,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
906,RR Car #906 Storm Chaser,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
907,RR Car #907 Storm Chaser,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
908,RR Car #908 Storm Chaser,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
909,RR Car #909 Batmobile,Storm Chaser,Genesis,Legendary,Legendary,100,1000,SC-050,SC-050,0,0,0,0,0,0,0,0,
910,RR Car #910 Storm Chaser,Storm Chaser,Genesis,Legendary,Legendary,100,1000,SC-050,SC-050,0,0,0,0,0,0,0,0,
911,RR Car #911 Storm Chaser,Storm Chaser,Genesis,Legendary,Legendary,100,1000,SC-050,SC-050,0,0,0,0,0,0,0,0,
912,RR Car #912 Storm Chaser,Storm Chaser,Genesis,Legendary,Legendary,100,1000,SC-050,SC-050,0,0,0,0,0,0,0,0,
913,RR Car #913 Storm Chaser,Storm Chaser,Genesis,Legendary,Legendary,100,1000,SC-050,SC-050,0,0,0,0,0,0,0,0,
914,RR Car #914 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
915,RR Car #915 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
916,RR Car #916 flash,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
917,RR Car #917 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
918,RR Car #918 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
919,RR Car #919 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
920,RR Car #920 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
921,RR Car #921 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
922,RR Car #922 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
923,RR Car #923 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
924,RR Car #924 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
925,RR Car #925 Airbender,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
926,RR Car #926 KITT,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
927,RR Car #927 Airbender,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
928,RR Car #928 Airbender,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
929,RR Car #929 Airbender,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
930,RR Car #930 Airbender,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
931,RR Car #931 Airbender,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
932,RR Car #932 Shadow,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
933,RR Car #933 Airbender,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
934,RR Car #934 Airbender,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
935,RR Car #935 Airbender,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
936,RR Car #936 Airbender,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
937,RR Car #937 Sir Jackie Stewart,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
938,RR Car #938 Bangarang,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
939,RR Car #939 Airbender,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
940,RR Car #940 Airbender,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
941,RR Car #941 Airbender,Airbender,Genesis,Aero,Aero,100,600,SC-082,SC-082,0,0,0,0,0,0,0,0,
942,RR Car #942 Airbender,Airbender,Genesis,Aero,Aero,100,600,SC-082,SC-082,0,0,0,0,0,0,0,0,
943,RR Car #943 Airbender,Airbender,Genesis,Aero,Aero,100,600,SC-082,SC-082,0,0,0,0,0,0,0,0,
944,RR Car #944 Airbender,Airbender,Genesis,Aero,Aero,100,600,SC-082,SC-082,0,0,0,0,0,0,0,0,
945,RR Car #945 Airbender,Airbender,Genesis,Aero,Aero,100,600,SC-082,SC-082,0,0,0,0,0,0,0,0,
946,RR Car #946 Lewis Hamilton,Airbender,Genesis,Aero,Aero,100,600,SC-082,SC-082,0,0,0,0,0,0,0,0,
947,RR Car #947 Airbender,Airbender,Genesis,Aero,Aero,100,600,SC-082,SC-082,0,0,0,0,0,0,0,0,
948,RR Car #948 Eleanor,Airbender,Genesis,Aero,Aero,100,600,SC-082,SC-082,0,0,0,0,0,0,0,0,
949,RR Car #949 Airbender,Airbender,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
950,RR Car #950 Google Chrome,Airbender,Genesis,Pro,Pro,100,800,SC-091,SC-091,0,0,0,0,0,0,0,0,
951,RR Car #951 Legend of the Airbender,Airbender,Genesis,Legendary,Legendary,100,1000,SC-060,SC-060,0,0,0,0,0,0,0,0,
952,RR Car #952 Airbender,Airbender,Genesis,Legendary,Legendary,100,1000,SC-060,SC-060,0,0,0,0,0,0,0,0,
953,RR Car #953 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
954,RR Car #954 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
955,RR Car #955 Baja_Bug ,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
956,RR Car #956 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
957,RR Car #957 Punch Buggy,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
958,RR Car #958 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
959,RR Car #959 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
960,RR Car #960 The Gift,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
961,RR Car #961 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
962,RR Car #962 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
963,RR Car #963 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
964,RR Car #964 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
965,RR Car #965 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
966,RR Car #966 Storm Chaser,Storm Chaser,Genesis,Rookie,Rookie,100,0,SC-023,SC-023,0,0,0,0,0,0,0,0,
967,RR Car #967 Storm Chaser,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
968,RR Car #968 Storm Chaser,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
969,RR Car #969 Storm Chaser,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
970,RR Car #970 Storm Chaser,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
971,RR Car #971 The Oversized Lawnmower,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
972,RR Car #972 Storm Chaser,Storm Chaser,Genesis,Pro,Pro,100,800,SC-001,SC-001,0,0,0,0,0,0,0,0,
973,RR Car #973 Storm Chaser,Storm Chaser,Genesis,Legendary,Legendary,100,1000,SC-050,SC-050,0,0,0,0,0,0,0,0,
974,RR Car #974 Storm Chaser,Storm Chaser,Genesis,Legendary,Legendary,100,1000,SC-050,SC-050,0,0,0,0,0,0,0,0,
975,RR Car #975 Storm Chaser,Storm Chaser,Genesis,Legendary,Legendary,100,1000,SC-050,SC-050,0,0,0,0,0,0,0,0,
976,RR Car #976 Baja Blast,Storm Chaser,Genesis,Legendary,Legendary,100,1000,SC-050,SC-050,0,0,0,0,0,0,0,0,
977,RR Car #977 Storm Chaser,Storm Chaser,Genesis,Legendary,Legendary,100,1000,SC-050,SC-050,0,0,0,0,0,0,0,0,
978,RR Car #978 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
979,RR Car #979 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
980,RR Car #980 Cherry Bomb,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
981,RR Car #981 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
982,RR Car #982 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
983,RR Car #983 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
984,RR Car #984 Thee Last Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
985,RR Car #985 Ayrton Senna,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
986,RR Car #986 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
987,RR Car #987 Supreme,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
988,RR Car #988 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
989,RR Car #989 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
990,RR Car #990 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
991,RR Car #991 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
992,RR Car #992 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
993,RR Car #993 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
994,RR Car #994 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
995,RR Car #995 Airbender,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
996,RR Car #996 ROLEX,Airbender,Genesis,Rookie,Rookie,100,0,SC-019,SC-019,0,0,0,0,0,0,0,0,
997,RR Car #997 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
998,RR Car #998 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
999,RR Car #999 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1000,RR Car #1000 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1001,RR Car #1001 Avatar Aang,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1002,RR Car #1002 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1003,RR Car #1003 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1004,RR Car #1004 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1005,RR Car #1005 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1006,RR Car #1006 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1007,RR Car #1007 Compact Pussycat,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1008,RR Car #1008 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1009,RR Car #1009 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1010,RR Car #1010 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1011,RR Car #1011 The Last Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1012,RR Car #1012 Aviator,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1013,RR Car #1013 Airbender,Airbender,Genesis,Rally,Rally,100,100,SC-028,SC-028,0,0,0,0,0,0,0,0,
1014,RR Car #1014 Airbender,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
1015,RR Car #1015 Airbender,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
1016,RR Car #1016 Pepsi,Airbender,Genesis,Driver,Driver,100,200,SC-033,SC-033,0,0,0,0,0,0,0,0,
1017,RR Car #1017 Airbender,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1018,RR Car #1018 Airbender,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1019,RR Car #1019 Airbender,Airbender,Genesis,Tracker,Tracker,100,400,SC-062,SC-062,0,0,0,0,0,0,0,0,
1020,RR Car #1020 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1021,RR Car #1021 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1022,RR Car #1022 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1023,RR Car #1023 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1024,RR Car #1024 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1025,RR Car #1025 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1026,RR Car #1026 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1027,RR Car #1027 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1028,RR Car #1028 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1029,RR Car #1029 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1030,RR Car #1030 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1031,RR Car #1031 Rick James,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1032,RR Car #1032 Stingray,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
1033,RR Car #1033 Panther,Panther,Genesis,Rookie,Rookie,100,0,SC-022,SC-022,0,0,0,0,0,0,0,0,
