TOKEN_ID,TOKEN_NAME,Background,Body,Mouth,Eyes,Hat,Chain,Earrings,Legendary,Shoes
2273,CryptoBat #2273,Slate,Deep Purple,Pipe,Green Clown,Red Ozzy Hair,,,,
2274,CryptoBat #2274,Charcoal,Ginger Puss,Trippy Goo,Tear Dropz,Fez,,Ruby Stud,,
2275,CryptoBat #2275,Asphalt,Light Brown,Peach Toad Smile,Bandage,Yeehaw!,,,,
2276,CryptoBat #2276,Wedgewood,Emerald Green,Blood Thirsty,Green,Green Mohawk,,,,
2277,CryptoBat #2277,Mantis,Cotton Candy,Smirk,Cute Blue,,,Gold Hoop,,
2278,CryptoBat #2278,Savvy Teal,Blonde Bombshell,E-Puff,3D Glasses,Trippy CH,,,,
2279,CryptoBat #2279,Slate,Mouse Grey,Smiley,Eye Patch,,Silver Cross,,,
2280,CryptoBat #2280,Asphalt,Gothic Black,Rose,Unimpressed,Black Mohawk,,,,
2281,CryptoBat #2281,Blush,Light Brown,Bored,High,Yeehaw!,Silver Cross,,,
2282,CryptoBat #2282,Ash,Deep Purple,Smoking Cross,Blue Clown,Black Mohawk,,,,
2283,CryptoBat #2283,Wedgewood,Light Brown,Goldfanger,Spectacles,Stray Hairs,,,,
2284,CryptoBat #2284,Cosmic,Cotton Candy,Bored,Black Glasses,Black Mohawk,,,,
2285,CryptoBat #2285,Wedgewood,Light Brown,Puff,Green,Crown,Silver Cross,Gold Hoop,,
2286,CryptoBat #2286,Noize,Light Brown,Fangy,Evil,Fez,,,,
2287,CryptoBat #2287,Mantis,Blonde Bombshell,Silver Fangz,Black Glasses,Red Ozzy Hair,,,,
2288,CryptoBat #2288,Sky Blue,Gothic Black,E-Puff,Unimpressed,Club Hat,,,,
2289,CryptoBat #2289,Vermillion,Gothic Black,Fangy,High,Blonde Mohawk,,,,
2290,CryptoBat #2290,Lavender,Mouse Grey,Blue Toad Smile,Glasses,White Captain Hat,,Silver Hoop,,
2291,CryptoBat #2291,Ash,Gothic Black,Clown Smile,Purple Clown,Party Hat,,,,
2292,CryptoBat #2292,Sky Blue,Zebra,Clown Smile,Rainbow Shades,Blonde Ozzy Hair,,,,
2293,CryptoBat #2293,Periwinkle,Light Brown,Fangy,Blue,Black Mohawk,,,,
2294,CryptoBat #2294,Periwinkle,Cotton Candy,Peach Toad Smile,Bandage,Blonde Mohawk,Gold,,,
2295,CryptoBat #2295,Cosmic,Dark Brown,Party Horn,High,Fez,,,,
2296,CryptoBat #2296,Mantis,Mouse Grey,Puff,Green Clown,Crown,,,,
2297,CryptoBat #2297,Wedgewood,Ghostly White,Clown Smile,Purple Rayz,Yeehaw!,,,,
2298,CryptoBat #2298,Blush,Royal Blue,Goldfanger,Aye Eye Captain,Banananananana,,Diamond Stud,,
2299,CryptoBat #2299,Charcoal,Swamp Lumps,Keep Safe!,Brown,Yeehaw!,,,,
2300,CryptoBat #2300,Mantis,Dark Brown,Pipe,Aye Eye Captain,White Captain Hat,,Silver Hoop,,
2301,CryptoBat #2301,Vermillion,Gothic Black,Chill,Pie Eyed,Red Ozzy Hair,Silver Cross,,,
2302,CryptoBat #2302,Ash,Dark Brown,Party Horn,Purple Clown,TopHat,,,,
2303,CryptoBat #2303,Bone,Gothic Black,Blood Goo,Ozzy Shades,Yeehaw!,,,,
2304,CryptoBat #2304,Blush,Deep Purple,Blood Goo,Ozzy Shades,Bowler Hat,,,,
2305,CryptoBat #2305,Blush,Emerald Green,Skull Teeth,Purple Clown,Bowler Hat,,,,
2306,CryptoBat #2306,Indigo,Gothic Black,Smirk,Side Eye,Banananananana,,,,
2307,CryptoBat #2307,Mantis,Ghostly White,Insect Tongue,Green Clown,Red Ozzy Hair,,,,
2308,CryptoBat #2308,Sky Blue,Light Brown,Peach Toad Smile,Cute Green,,Silver Cross,,,
2309,CryptoBat #2309,Periwinkle,Mouse Grey,Chill,Green Clown,White Captain Hat,,Ruby Stud,,
2310,CryptoBat #2310,Bone,Dark Brown,Chill,Cute Brown,Big Brain,Silver,,,
2311,CryptoBat #2311,Noize,Skeleton,Fangy,Cute Green,Club Hat,Garlic Garland,,,
2312,CryptoBat #2312,Mantis,Patchwork,Bored,Closed,Stray Hairs,Silver,,,
2313,CryptoBat #2313,Sky Blue,Gothic Black,Smirk,Pie Eyed,Black Mohawk,,Ruby Stud,,
2314,CryptoBat #2314,Bone,Deep Purple,Fruit Bat,High,Stray Hairs,,,,
2315,CryptoBat #2315,Wedgewood,Dark Brown,Fangy,Brown,Robinhood Hat,,,,
2316,CryptoBat #2316,Asphalt,Gothic Black,Rose,Tear Dropz,Robinhood Hat,,Silver Hoop,,
2317,CryptoBat #2317,Violet,Deep Purple,Venom Fangz,Unimpressed,Red Ozzy Hair,,Silver Hoop,,
2318,CryptoBat #2318,Batenza,Light Brown,Fangy,Blue,Blonde Mohawk,,,,
2319,CryptoBat #2319,Bone,Light Brown,Silver Fangz,Side Eye,Bowler Hat,,,,
2320,CryptoBat #2320,Indigo,Zebra,Fangy,Sassy,Stray Hairs,Silver Cross,,,
2321,CryptoBat #2321,Asphalt,Ghostly White,Goldfanger,Cute Brown,H4cK3rz,,,,
2322,CryptoBat #2322,Indigo,Deep Purple,Keep Safe!,Blue,Alfalfa,,,,
2323,CryptoBat #2323,Wedgewood,Cotton Candy,Bored,Cute,,Gold,,,
2324,CryptoBat #2324,Vermillion,Light Brown,Fangy,Cute Brown,Club Hat,,,,
2325,CryptoBat #2325,Indigo,Deep Purple,Goldfanger,Green Clown,,,Silver Hoop,,
2326,CryptoBat #2326,Mantis,Deep Purple,Chill,Green Clown,Yeehaw!,,Silver Hoop,,
2327,CryptoBat #2327,Noize,Ghostly White,Doogle Bug,Bandage,Robinhood Hat,,,,
2328,CryptoBat #2328,Noize,Mouse Grey,Blood Goo,Blue,Red Ozzy Hair,,,,
2329,CryptoBat #2329,Blush,Ghostly White,Venom Fangz,Brown,Green Mohawk,,,,
2330,CryptoBat #2330,Charcoal,Slimeee,Smoking Cross,Bandage,Crown,,,,
2331,CryptoBat #2331,Sky Blue,Mouse Grey,Bored,High,Stray Hairs,Gold,,,
2332,CryptoBat #2332,Batenza,Zebra,Pipe,Tear Dropz,Banananananana,,,,
2333,CryptoBat #2333,Savvy Teal,Ghostly White,Blood Goo,Dead,Green Mohawk,,,,
2334,CryptoBat #2334,Noize,Ginger Puss,Doogle Bug,Green,Bowler Hat,,,,
2335,CryptoBat #2335,Binary Cascade,Light Brown,Blood Goo,Sassy,Club Hat,,,,
2336,CryptoBat #2336,Blush,Ghostly White,Keep Safe!,Closed,Blue Bandana,,Gold Hoop,,
2337,CryptoBat #2337,Asphalt,Plasma Red,Pipe,Tear Dropz,Jack O'Lantern,,,,
2338,CryptoBat #2338,Asphalt,Light Brown,Bored,Black Glasses,Stray Hairs,Silver Cross,,,
2339,CryptoBat #2339,Charcoal,Dark Brown,Doogle Bug,Side Eye,Robinhood Hat,,,,
2340,CryptoBat #2340,Periwinkle,Light Brown,Silver Fangz,Closed,Black Ozzy Hair,,,,
2341,CryptoBat #2341,Sky Blue,Gothic Black,Green Goo,Blue Clown,White Captain Hat,,Diamond Stud,,
2342,CryptoBat #2342,Indigo,Aped In,Peach Toad Smile,Green,Red Ozzy Hair,,Silver Hoop,,
2343,CryptoBat #2343,Blush,Brainzzz,Insect Tongue,Side Eye,Fez,Silver,,,
2344,CryptoBat #2344,Noize,Gothic Black,Keep Safe!,Closed,Big Brain,,,,
2345,CryptoBat #2345,Batenza,Deep Purple,Party Horn,Brown,Green Mohawk,,,,
2346,CryptoBat #2346,Sky Blue,Mouse Grey,Peach Toad Smile,Cute Brown,Bowler Hat,,Silver Hoop,,
2347,CryptoBat #2347,Mantis,Mouse Grey,Skull Teeth,Tear Dropz,Robinhood Hat,,,,
2348,CryptoBat #2348,Blush,Zebra,Bored,Rainbow Shades,,Silver,Gold Hoop,,
2349,CryptoBat #2349,Asphalt,Gothic Black,Smiley,Side Eye,Red Ozzy Hair,,,,
2350,CryptoBat #2350,Blush,Blonde Bombshell,Smiley,Sassy,Party Hat,,,,
2351,CryptoBat #2351,Mantis,Blonde Bombshell,Fruit Bat,Dead,Halo,Silver,,,
2352,CryptoBat #2352,Wedgewood,Deep Purple,White Fangz,Side Eye,Joker Hair,,,,
2353,CryptoBat #2353,Asphalt,Mouse Grey,Peach Toad Smile,Blue,Black Ozzy Hair,,,,
2354,CryptoBat #2354,Blush,Blonde Bombshell,White Fangz,Glasses,,,,,
2355,CryptoBat #2355,Lavender,Mouse Grey,Party Horn,Bandage,Bunny Ears,,,,
2356,CryptoBat #2356,Violet,Ghostly White,Pizza,Cute Green,Black Mohawk,,,,
2357,CryptoBat #2357,Sky Blue,Light Brown,White Fangz,Purple Clown,Horns,,,,
2358,CryptoBat #2358,Charcoal,Dark Brown,Party Horn,Cool Shades,Bowler Hat,,,,
2359,CryptoBat #2359,Indigo,Swamp Lumps,Puff,Green Clown,Bowler Hat,Gold,,,
2360,CryptoBat #2360,Mantis,Cotton Candy,Bored,Aye Eye Captain,,,,,Sutter Systems Hazmat Boots
2361,CroakBat - By McGill!,,,,,,,,CroakBat - By McGill!,
2362,CryptoBat #2362,Charcoal,Zebra,Silver Fangz,Tear Dropz,White Captain Hat,,,,
2363,CryptoBat #2363,Cosmic,Gothic Black,Puff,Dead,Fez,,,,
2364,CryptoBat #2364,Asphalt,Blonde Bombshell,Chill,Blue,H4cK3rz,Garlic Garland,,,
2365,CryptoBat #2365,Charcoal,Gothic Black,White Fangz,Red Lasers,Bunny Ears,,,,
2366,CryptoBat #2366,Sky Blue,Ghostly White,Trippy Goo,Tear Dropz,Yeehaw!,,,,
2367,CryptoBat #2367,Periwinkle,Mouse Grey,Bored,Blue Clown,Black Mohawk,Gold,,,
2368,CryptoBat #2368,Wedgewood,Ghostly White,Venom Fangz,Black Glasses,Stray Hairs,Ruby Cross,,,
2369,CryptoBat #2369,Asphalt,Mouse Grey,E-Puff,Cute Green,Big Brain,Silver Cross,,,
2370,CryptoBat #2370,Cosmic,Gothic Black,Blue Toad Smile,Black Glasses,Alfalfa,,,,
2371,CryptoBat #2371,Savvy Teal,Royal Blue,Goldfanger,Unimpressed,TopHat,,,,
2372,CryptoBat #2372,Periwinkle,Cotton Candy,Fangy,High,Blue Bandana,,,,
2373,CryptoBat #2373,Ash,Swamp Lumps,Bored,Green,,,Silver Hoop,,
2374,CryptoBat #2374,Periwinkle,Gothic Black,Smirk,Sassy,Blue Bandana,Garlic Garland,,,
2375,CryptoBat #2375,Indigo,Blonde Bombshell,Trippy Goo,Unimpressed,Stray Hairs,,,,
2376,CryptoBat #2376,Mantis,Cotton Candy,Fangy,Spectacles,Blonde Mohawk,Silver Cross,,,
2377,CryptoBat #2377,Slate,Cotton Candy,Blue Toad Smile,Spectacles,What The Duck,,,,
2378,CryptoBat #2378,Charcoal,Ghostly White,Pipe,Cute,Joker Hair,,,,
2379,CryptoBat #2379,Blush,Emerald Green,Keep Safe!,Side Eye,Stray Hairs,,Diamond Stud,,
2380,CryptoBat #2380,Binary Cascade,Light Brown,E-Puff,Cute Brown,Black Mohawk,,,,
2381,CryptoBat #2381,Charcoal,Dark Brown,Blood Thirsty,Cute Blue,Bunny Ears,,Silver Hoop,,
2382,CryptoBat #2382,Violet,Gothic Black,Bored,Cute Blue,Blonde Mohawk,,Gold Hoop,,
2383,CryptoBat #2383,Mantis,Light Brown,E-Puff,Cute Green,Jack O'Lantern,,,,
2384,CryptoBat #2384,Asphalt,Light Brown,Smiley,Green Clown,What The Duck,,,,
2385,CryptoBat #2385,Mantis,Emerald Green,Blue Toad Smile,Side Eye,TopHat,,Silver Hoop,,
2386,CryptoBat #2386,Ash,Blonde Bombshell,Smiley,Sassy,Black Mohawk,,Gold Hoop,,
2387,CryptoBat #2387,Blush,Royal Blue,E-Puff,Tear Dropz,Green RS Phat,,,,
2388,CryptoBat #2388,Wedgewood,Mouse Grey,Pipe,Cute Blue,Blue Bandana,,Ruby Stud,,
2389,CryptoBat #2389,Mantis,Gothic Black,Party Horn,Cute Green,,,Silver Hoop,,
2390,CryptoBat #2390,Slate,Ghostly White,Blood Thirsty,Closed,Alfalfa,Silver,,,
2391,CryptoBat #2391,Wedgewood,Mouse Grey,Bored,Purple Noun Glasses,Bowler Hat,Silver Cross,,,
2392,CryptoBat #2392,Sky Blue,Light Brown,Blood Goo,Glasses,Big Brain,,,,
2393,CryptoBat #2393,Blush,Light Brown,Chill,Unimpressed,Blue RS Phat,,,,
2394,CryptoBat #2394,Asphalt,Gothic Black,Puff,Purple Noun Glasses,What The Duck,,,,
2395,CryptoBat #2395,Charcoal,Plasma Red,Chill,Closed,Fez,,Silver Hoop,,
2396,CryptoBat #2396,Ash,Brainzzz,Smirk,Blue Beam,Green RS Phat,,,,
2397,CryptoBat #2397,Asphalt,Mouse Grey,Green Goo,Unimpressed,Yeehaw!,,,,
2398,CryptoBat #2398,Slate,Blonde Bombshell,Blood Goo,Tear Dropz,White Captain Hat,,,,
2399,CryptoBat #2399,Savvy Teal,Light Brown,Fruit Bat,Cute Green,Party Hat,,,,
2400,CryptoBat #2400,Periwinkle,Ghostly White,Party Horn,Bandage,TopHat,,,,
2401,CryptoBat #2401,Sky Blue,Emerald Green,Puff,Purple Shades,Stray Hairs,Ruby Cross,,,
2402,CryptoBat #2402,Blush,Dark Brown,Green Goo,Tear Dropz,Yeehaw!,Silver,,,
2403,CryptoBat #2403,Lavender,Light Brown,Keep Safe!,Side Eye,Alfalfa,,Silver Hoop,,
2404,CryptoBat #2404,Lavender,Cotton Candy,Peach Toad Smile,Closed,Fez,,,,
2405,CryptoBat #2405,Batenza,Cotton Candy,Chill,Evil,Robinhood Hat,,,,
2406,CryptoBat #2406,Mantis,Deep Purple,Peach Toad Smile,Red Noun Glasses,Stray Hairs,,Silver Hoop,,
2407,CryptoBat #2407,Bone,Batenza,Bored,Side Eye,Blue RS Phat,Gold,Diamond Stud,,
2408,CryptoBat #2408,Slate,Blonde Bombshell,Bored,Closed,Jack O'Lantern,,,,
2409,CryptoBat #2409,Noize,Ghostly White,Insect Tongue,Side Eye,White Captain Hat,,,,
2410,CryptoBat #2410,Wedgewood,Swamp Lumps,Chill,Cute Green,Banananananana,,Gold Hoop,,
2411,CryptoBat #2411,Slate,Mouse Grey,Silver Fangz,Blue Noun Glasses,Halo,,,,
2412,CryptoBat #2412,Noize,Blonde Bombshell,Smirk,Cute Blue,Black Mohawk,,,,
2413,CryptoBat #2413,Ash,Ghostly White,E-Puff,Side Eye,Alfalfa,Silver,,,
2414,CryptoBat #2414,Blush,Swamp Lumps,Peach Toad Smile,Cute Green,Horns,,,,
2415,CryptoBat #2415,Charcoal,Zebra,Chill,Blue,Bowler Hat,Silver,,,
2416,CryptoBat #2416,Vermillion,Mouse Grey,Keep Safe!,Spectacles,Black Mohawk,,,,
2417,CryptoBat #2417,Asphalt,Ghostly White,Puff,Cute Blue,,Gold Cross,,,
2418,CryptoBat #2418,Periwinkle,Light Brown,Bored,Dead,Robinhood Hat,,,,
2419,CryptoBat #2419,Savvy Teal,Gothic Black,Puff,Spectacles,Blonde Mohawk,,Silver Hoop,,
2420,CryptoBat #2420,Ash,Cotton Candy,Smirk,Blue Clown,Stray Hairs,,Silver Hoop,,
2421,CryptoBat #2421,Slate,Gothic Black,E-Puff,Blue Clown,Club Hat,Silver Cross,,,
2422,CryptoBat #2422,Savvy Teal,Gothic Black,Pipe,Red Noun Glasses,Bowler Hat,,,,
2423,CryptoBat #2423,Wedgewood,Light Brown,Smiley,Pie Eyed,Halo,,,,
2424,CryptoBat #2424,Vermillion,Gothic Black,Chill,Cute Green,Thorn Crown,,,,
2425,CryptoBat #2425,Bone,Ghostly White,Blood Thirsty,Cute,Bowler Hat,,,,
2426,CryptoBat #2426,Indigo,Plasma Red,Bored,High,White Captain Hat,,Ruby Stud,,
2427,CryptoBat #2427,Mantis,Gothic Black,Blue Toad Smile,Evil,Joker Hair,,,,
2428,CryptoBat #2428,Indigo,Cotton Candy,Silver Fangz,Purple Clown,,,,,
2429,CryptoBat #2429,Savvy Teal,Gothic Black,Chill,Cute Green,Big Brain,,Silver Hoop,,
2430,CryptoBat #2430,Ash,Royal Blue,Pizza,Green,Horns,,,,
2431,CryptoBat #2431,Wedgewood,Dark Brown,Blood Thirsty,Green Clown,Club Hat,,,,
2432,CryptoBat #2432,Ash,Batenza,Insect Tongue,Pie Eyed,White Captain Hat,,,,
2433,CryptoBat #2433,Asphalt,Dark Brown,Blood Thirsty,Tear Dropz,Alfalfa,,,,
2434,CryptoBat #2434,Asphalt,Royal Blue,Silver Fangz,Aye Eye Captain,,,,,
2435,CryptoBat #2435,Charcoal,Emerald Green,White Fangz,Tear Dropz,Blue RS Phat,,,,
2436,CryptoBat #2436,Savvy Teal,Cotton Candy,Fangy,3D Glasses,Blue Bandana,Silver Cross,,,
2437,CryptoBat #2437,Periwinkle,Mouse Grey,Keep Safe!,Cute,Halo,,,,
2438,CryptoBat #2438,Charcoal,Blonde Bombshell,Doogle Bug,Bandage,Horns,,,,
2439,CryptoBat #2439,Bone,Plasma Red,White Fangz,Green,,,,,
2440,CryptoBat #2440,Wedgewood,Light Brown,Fangy,Unimpressed,TopHat,,,,
2441,CryptoBat #2441,Sky Blue,Mouse Grey,E-Puff,Glasses,Thorn Crown,,,,
2442,CryptoBat #2442,Slate,Brainzzz,Doogle Bug,Tear Dropz,Banananananana,,,,
2443,CryptoBat #2443,Sky Blue,Ghostly White,Puff,Blue Clown,Jack O'Lantern,,,,
2444,CryptoBat #2444,Sky Blue,Cotton Candy,Smirk,Side Eye,Stray Hairs,,Diamond Stud,,
2445,CryptoBat #2445,Slate,Dark Brown,Chill,Rainbow Shades,TopHat,,Silver Hoop,,
2446,CryptoBat #2446,Indigo,Gothic Black,Blood Fangz,Blue,Stray Hairs,,,,
2447,CryptoBat #2447,Ash,Light Brown,Blue Toad Smile,Cute Green,,Silver,,,
2448,CryptoBat #2448,Blush,Gothic Black,Fangy,Rainbow Shades,Red Ozzy Hair,,Gold Hoop,,
2449,CryptoBat #2449,Savvy Teal,Ghostly White,Trippy Goo,Side Eye,Black Ozzy Hair,,,,
2450,CryptoBat #2450,Blush,Mouse Grey,Fangy,Black Glasses,Club Hat,,,,
2451,CryptoBat #2451,Wedgewood,Zebra,Puff,Cute,What The Duck,,,,
2452,CryptoBat #2452,Cosmic,Emerald Green,Blood Goo,Rainbow Shades,Fez,,,,
2453,CryptoBat #2453,Periwinkle,Cotton Candy,Puff,Evil,,Silver Cross,,,
2454,CryptoBat #2454,Blush,Plasma Red,Blue Toad Smile,Evil,Horns,,,,
2455,CryptoBat #2455,Batenza,Patchwork,Clown Smile,Pie Eyed,Green Mohawk,,,,
2456,CryptoBat #2456,Asphalt,Aped In,Puff,Evil,Blue RS Phat,,,,
2457,CryptoBat #2457,Sky Blue,Blonde Bombshell,Bored,Eye Patch,Green Mohawk,Ruby Cross,,,
2458,CryptoBat #2458,Mantis,Light Brown,Pizza,Blue Noun Glasses,Joker Hair,,,,
2459,CryptoBat #2459,Bone,Deep Purple,Doogle Bug,Side Eye,Alfalfa,Silver,,,
2460,CryptoBat #2460,Lavender,Blonde Bombshell,Chill,Cute Brown,,,Gold Hoop,,
2461,CryptoBat #2461,Vermillion,Deep Purple,Silver Fangz,Evil,Halo,,,,
2462,CryptoBat #2462,Periwinkle,Gothic Black,Green Goo,Eye Patch,Blonde Mohawk,,,,
2463,CryptoBat #2463,Slate,Light Brown,Doogle Bug,Sutter Systems Safety Goggles,Horns,Silver Cross,,,
2464,CryptoBat #2464,Lavender,Dark Brown,Doogle Bug,Red Lasers,White Captain Hat,,,,
2465,CryptoBat #2465,Sky Blue,Batenza,Fangy,Rainbow Shades,Black Mohawk,,,,
2466,CryptoBat #2466,Charcoal,Mouse Grey,Trippy Goo,Rainbow Shades,,Gold,,,
2467,CryptoBat #2467,Blush,Mouse Grey,Skull Teeth,Side Eye,Joker Hair,,,,
2468,CryptoBat #2468,Ash,Blonde Bombshell,Bored,Tear Dropz,Alfalfa,Gold,,,
2469,CryptoBat #2469,Violet,Slimeee,Keep Safe!,Sassy,Fez,,Silver Hoop,,
2470,CryptoBat #2470,Vermillion,Ghostly White,Chill,Purple Shades,Club Hat,,,,
2471,CryptoBat #2471,Wedgewood,Blonde Bombshell,Fangy,Side Eye,Horns,,,,
2472,CryptoBat #2472,Asphalt,Dark Brown,Rose,Green,Club Hat,Gold,,,
2473,CryptoBat #2473,Lavender,Ghostly White,Keep Safe!,Tear Dropz,Yeehaw!,,,,
2474,CryptoBat #2474,Charcoal,Swamp Lumps,Bored,Aye Eye Captain,What The Duck,,,,
2475,CryptoBat #2475,Lavender,Dark Brown,Pipe,3D Glasses,Blue RS Phat,,,,
2476,CryptoBat #2476,Lavender,Blood,Venom Fangz,Cute Blue,Horns,,,,
2477,CryptoBat #2477,Blush,Light Brown,Chill,Unimpressed,Blonde Mohawk,Silver Cross,,,
2478,CryptoBat #2478,Asphalt,Blonde Bombshell,Bored,Closed,Alfalfa,Silver Cross,,,
2479,CryptoBat #2479,Cosmic,Brainzzz,Puff,Cute,White Captain Hat,,,,
2480,CryptoBat #2480,Wedgewood,Emerald Green,E-Puff,Black Glasses,Horns,,,,
2481,CryptoBat #2481,Savvy Teal,Brainzzz,Keep Safe!,Cute,Club Hat,,,,
2482,CryptoBat #2482,Bone,Swamp Lumps,Fangy,Purple Clown,Red Ozzy Hair,,Ruby Stud,,
2483,CryptoBat #2483,Ash,Light Brown,Trippy Goo,Sassy,Alfalfa,Gold Cross,,,
2484,CryptoBat #2484,Ash,Gothic Black,Doogle Bug,Rainbow Shades,Black Ozzy Hair,,,,
2485,CryptoBat #2485,Mantis,Gothic Black,Blood Fangz,Tear Dropz,Blonde Mohawk,Gold,,,
2486,CryptoBat #2486,Violet,Gothic Black,Fangy,Green Clown,Halo,,,,
2487,CryptoBat #2487,Savvy Teal,Deep Purple,Pipe,Aye Eye Captain,Red Ozzy Hair,,,,
2488,CryptoBat #2488,Noize,Deep Purple,Smoking Cross,Cute,Blonde Mohawk,,,,
2489,CryptoBat #2489,Lavender,Plasma Red,Insect Tongue,Cute Brown,Club Hat,,,,
2490,CryptoBat #2490,Noize,Light Brown,Pipe,Evil,Blonde Ozzy Hair,,Silver Hoop,,
2491,CryptoBat #2491,Savvy Teal,Dark Brown,Bored,Tear Dropz,Yeehaw!,,Gold Hoop,,
2492,CryptoBat #2492,Indigo,Gothic Black,Bored,Eye Patch,Alfalfa,Gold,,,
2493,CryptoBat #2493,Charcoal,Dark Brown,Doogle Bug,High,Stray Hairs,,Diamond Stud,,
2494,CryptoBat #2494,Blush,Cotton Candy,Pipe,Black Glasses,Green Mohawk,,Gold Hoop,,
2495,CryptoBat #2495,Savvy Teal,Zebra,Fangy,Blue Clown,Bunny Ears,,Silver Hoop,,
2496,CryptoBat #2496,Sky Blue,Dark Brown,Bored,Aye Eye Captain,Robinhood Hat,,,,
2497,CryptoBat #2497,Sky Blue,Mouse Grey,Insect Tongue,Brown,Blonde Mohawk,,,,
2498,CryptoBat #2498,Binary Cascade,Dark Brown,Blood Goo,Unimpressed,Blue Bandana,,,,
2499,CryptoBat #2499,Sky Blue,Mouse Grey,Doogle Bug,High,,Gold,,,
2500,CryptoBat #2500,Batenza,Mouse Grey,Smirk,Bandage,Blue Bandana,,,,
2501,CryptoBat #2501,Mantis,Cotton Candy,Pizza,Glasses,Alfalfa,,,,
2502,CryptoBat #2502,Mantis,Gothic Black,Chill,Blue Clown,Robinhood Hat,,Diamond Stud,,
2503,CryptoBat #2503,Wedgewood,Aped In,Keep Safe!,Blue Noun Glasses,Black Ozzy Hair,,,,
2504,CryptoBat #2504,Blush,Ghostly White,Skull Teeth,Green Clown,Black Mohawk,,,,
2505,CryptoBat #2505,Slate,Mouse Grey,Blood Fangz,Spectacles,Big Brain,,,,
2506,CryptoBat #2506,Sky Blue,Mouse Grey,Smiley,Cute Blue,Stray Hairs,,Silver Hoop,,
2507,CryptoBat #2507,Savvy Teal,Cotton Candy,Bored,Unimpressed,Halo,Silver,,,
2508,CryptoBat #2508,Sky Blue,Ghostly White,Clown Smile,Blue Noun Glasses,Stray Hairs,Gold,,,
2509,CryptoBat #2509,Batenza,Light Brown,Chill,Side Eye,Black Mohawk,,,,
2510,CryptoBat #2510,Violet,Cotton Candy,Puff,Unimpressed,Bunny Ears,,,,
2511,CryptoBat #2511,Sky Blue,Cotton Candy,Party Horn,Evil,Horns,,,,
2512,CryptoBat #2512,Ash,Light Brown,Insect Tongue,Green Clown,Black Mohawk,,Ruby Stud,,
2513,CryptoBat #2513,Savvy Teal,Gothic Black,Fruit Bat,Green Clown,Stray Hairs,,,,
2514,CryptoBat #2514,Bone,Blonde Bombshell,Fangy,Closed,What The Duck,,,,
2515,CryptoBat #2515,Periwinkle,Deep Purple,Puff,Pie Eyed,Green RS Phat,,,,
2516,CryptoBat #2516,Ash,Ghostly White,Chill,Unimpressed,Blue RS Phat,,,,
2517,CryptoBat #2517,Ash,Emerald Green,Party Horn,Red Lasers,Blue Bandana,,Gold Hoop,,
2518,CryptoBat #2518,Lavender,Gothic Black,White Fangz,Green,Halo,,,,
2519,CryptoBat #2519,Wedgewood,Blood,Venom Fangz,Cool Shades,Green Mohawk,,,,
2520,CryptoBat #2520,Savvy Teal,Light Brown,Party Horn,Evil,Bunny Ears,,,,
2521,CryptoBat #2521,Asphalt,Blood,Silver Fangz,High,Banananananana,,,,
2522,CryptoBat #2522,Noize,Mouse Grey,Smoking Cross,Glasses,White Captain Hat,,,,
2523,CryptoBat #2523,Violet,Gothic Black,Clown Smile,Blue Clown,Bunny Ears,,,,
2524,CryptoBat #2524,Batenza,Mouse Grey,Blue Toad Smile,Unimpressed,Club Hat,,,,
2525,CryptoBat #2525,Sky Blue,Blonde Bombshell,Goldfanger,Sassy,,,,,
2526,CryptoBat #2526,Bone,Gothic Black,Doogle Bug,Green,,,Gold Hoop,,
2527,CryptoBat #2527,Periwinkle,Gothic Black,Puff,Side Eye,,,Silver Hoop,,
2528,CryptoBat #2528,Vermillion,Cotton Candy,Peach Toad Smile,Blue Clown,Bunny Ears,Ruby Cross,,,
2529,CryptoBat #2529,Noize,Plasma Red,Blue Toad Smile,Black Glasses,Alfalfa,,Silver Hoop,,
2530,CryptoBat #2530,Lavender,Aped In,Bored,Sassy,Red Ozzy Hair,,Silver Hoop,,
2531,CryptoBat #2531,Vermillion,Mouse Grey,Bored,Green,Green RS Phat,,Silver Hoop,,
2532,CryptoBat #2532,Charcoal,Patchwork,Clown Smile,Closed,Blonde Ozzy Hair,,,,
2533,CryptoBat #2533,Bone,Ghostly White,Skull Teeth,Blue Clown,Blonde Mohawk,,,,
2534,CryptoBat #2534,Lavender,Light Brown,Goldfanger,Purple Clown,Green Mohawk,,,,
2535,CryptoBat #2535,Bone,Mouse Grey,Bored,Cute Blue,Bowler Hat,,Gold Hoop,,
2536,CryptoBat #2536,Slate,Mouse Grey,Bored,Pie Eyed,Fez,Garlic Garland,,,
2537,CryptoBat #2537,Lavender,Patchwork,Keep Safe!,Sassy,Blonde Mohawk,,,,
2538,CryptoBat #2538,Asphalt,Swamp Lumps,Keep Safe!,Eye Patch,Joker Hair,,,,
2539,CryptoBat #2539,Ash,Cotton Candy,Insect Tongue,Purple Noun Glasses,Club Hat,,,,
2540,CryptoBat #2540,Mantis,Ghostly White,Goldfanger,Red Noun Glasses,TopHat,Silver Cross,,,
2541,CryptoBat #2541,Charcoal,Dark Brown,Peach Toad Smile,Blue,Stray Hairs,,Silver Hoop,,
2542,CryptoBat #2542,Blush,Dark Brown,E-Puff,Closed,Banananananana,,,,
