TOKEN_ID,TOKEN_NAME,Type,Mouth,Eyewear,Headwear,Accessory
1359,Larva Lad #1359,Normal,Normal,3D Glasses,Top Hat,None
1360,Larva Lad #1360,Normal,Smile,Regular Shades,None,Pipe
1361,Larva Lad #1361,Normal,Smile,Regular Shades,None,None
1362,Larva Lad #1362,Normal,Smile,None,Peak Spike,Cigarette
1363,Larva Lad #1363,Normal,Normal,None,Police Cap,Cigarette
1364,Larva Lad #1364,Normal,Normal,Small Shades,Messy Hair,Pipe
1365,Larva Lad #1365,Normal,Frown,None,Fedora,None
1366,Larva Lad #1366,Normal,Smile,None,Wild Hair,None
1367,Larva Lad #1367,Normal,Normal,Horned Rim Glasses,None,Earring
1368,Larva Lad #1368,Normal,Normal,Classic Shades,Cap Forward,Earring
1369,Larva Lad #1369,Normal,Normal,Regular Shades,Bandana,Cigarette
1370,Larva Lad #1370,Normal,Normal,Eye Patch,Cap Forward,None
1371,Larva Lad #1371,Normal,Frown,None,None,None
1372,Larva Lad #1372,Normal,Normal,Small Shades,None,None
1373,Larva Lad #1373,Normal,Normal,VR,Messy Hair,None
1374,Larva Lad #1374,Normal,Frown,VR,None,Cigarette
1375,Larva Lad #1375,Normal,Smile,Classic Shades,Cap Forward,None
1376,Larva Lad #1376,Normal,Frown,Classic Shades,None,None
1377,Larva Lad #1377,Normal,Handlebars,3D Glasses,Cowboy Hat,Pipe
1378,Larva Lad #1378,Normal,Smile,Eye Patch,None,Cigarette
1379,Larva Lad #1379,Normal,Normal,None,Wild Hair,Pipe
1380,Larva Lad #1380,Ape,Ape,None,Fedora,None
1381,Larva Lad #1381,Normal,Normal,3D Glasses,None,None
1382,Larva Lad #1382,Normal,Handlebars,None,Cap,None
1383,Larva Lad #1383,Normal,Frown,Regular Shades,None,None
1384,Larva Lad #1384,Normal,Smile,None,None,None
1385,Larva Lad #1385,Normal,Smile,3D Glasses,Beanie,None
1386,Larva Lad #1386,Normal,Normal,Eye Patch,Wild Hair,None
1387,Larva Lad #1387,Normal,Normal,None,Top Hat,None
1388,Larva Lad #1388,Normal,Frown,None,None,None
1389,Larva Lad #1389,Normal,Frown,Small Shades,None,None
1390,Larva Lad #1390,Normal,Smile,None,Peak Spike,Pipe
1391,Larva Lad #1391,Normal,Smile,3D Glasses,None,None
1392,Larva Lad #1392,Normal,Normal,Horned Rim Glasses,Messy Hair,None
1393,Larva Lad #1393,Normal,Normal,VR,Messy Hair,None
1394,Larva Lad #1394,Normal,Smile,None,None,None
1395,Larva Lad #1395,Normal,Normal,VR,None,Vape
1396,Larva Lad #1396,Normal,Handlebars,None,Cap Forward,None
1397,Larva Lad #1397,Normal,Smile,None,None,Cigarette
1398,Larva Lad #1398,Normal,Smile,None,None,None
1399,Larva Lad #1399,Normal,Smile,Classic Shades,Police Cap,Cigarette
1400,Larva Lad #1400,Normal,Smile,None,None,None
1401,Larva Lad #1401,Alien,Alien,Classic Shades,Do-rag,Cigarette
1402,Larva Lad #1402,Normal,Normal,Classic Shades,Top Hat,None
1403,Larva Lad #1403,Normal,Normal,3D Glasses,Bandana,Vape
1404,Larva Lad #1404,Normal,Frown,Small Shades,None,Pipe
1405,Larva Lad #1405,Normal,Smile,None,Peak Spike,Earring
1406,Larva Lad #1406,Normal,Normal,3D Glasses,None,None
1407,Larva Lad #1407,Normal,Smile,Eye Patch,None,Pipe
1408,Larva Lad #1408,Normal,Smile,None,Messy Hair,None
1409,Larva Lad #1409,Normal,Normal,None,Peak Spike,None
1410,Larva Lad #1410,Normal,Normal,Regular Shades,None,Pipe
1411,Larva Lad #1411,Normal,Handlebars,Classic Shades,None,None
1412,Larva Lad #1412,Normal,Normal,VR,Top Hat,Cigarette
1413,Larva Lad #1413,Normal,Normal,None,Bandana,Pipe
1414,Larva Lad #1414,Normal,Smile,None,None,None
1415,Larva Lad #1415,Zombie,Zombie,Regular Shades,Messy Hair,None
1416,Larva Lad #1416,Normal,Frown,None,Cap,None
1417,Larva Lad #1417,Normal,Normal,Regular Shades,Fedora,None
1418,Larva Lad #1418,Normal,Smile,None,Cap Forward,None
1419,Larva Lad #1419,Zombie,Zombie,Horned Rim Glasses,None,None
1420,Larva Lad #1420,Zombie,Zombie,Regular Shades,Do-rag,Pipe
1421,Larva Lad #1421,Normal,Normal,None,Do-rag,None
1422,Larva Lad #1422,Normal,Smile,3D Glasses,Peak Spike,Vape
1423,Larva Lad #1423,Normal,Smile,None,Top Hat,Earring
1424,Larva Lad #1424,Zombie,Zombie,None,None,None
1425,Larva Lad #1425,Normal,Handlebars,None,None,None
1426,Larva Lad #1426,Normal,Smile,None,None,Cigarette
1427,Larva Lad #1427,Normal,Normal,None,None,None
1428,Larva Lad #1428,Normal,Smile,Regular Shades,Knitted Cap,Pipe
1429,Larva Lad #1429,Normal,Smile,Horned Rim Glasses,Top Hat,None
1430,Larva Lad #1430,Normal,Normal,Small Shades,None,None
1431,Larva Lad #1431,Normal,Frown,None,None,None
1432,Larva Lad #1432,Normal,Frown,None,None,None
1433,Larva Lad #1433,Normal,Normal,Classic Shades,Bandana,Pipe
1434,Larva Lad #1434,Normal,Normal,None,Peak Spike,None
1435,Larva Lad #1435,Normal,Normal,VR,Knitted Cap,Pipe
1436,Larva Lad #1436,Normal,Smile,Classic Shades,Police Cap,None
1437,Larva Lad #1437,Normal,Normal,None,Cowboy Hat,None
1438,Larva Lad #1438,Normal,Smile,Eye Patch,None,None
1439,Larva Lad #1439,Normal,Normal,None,Peak Spike,None
1440,Larva Lad #1440,Normal,Smile,None,Peak Spike,Pipe
1441,Larva Lad #1441,Normal,Smile,None,None,None
1442,Larva Lad #1442,Normal,Smile,None,Peak Spike,Cigarette
1443,Larva Lad #1443,Normal,Normal,3D Glasses,Wild Hair,Vape
1444,Larva Lad #1444,Normal,Smile,None,Cap Forward,None
1445,Larva Lad #1445,Normal,Handlebars,None,None,None
1446,Larva Lad #1446,Normal,Smile,Eye Patch,None,None
1447,Larva Lad #1447,Normal,Frown,None,Bandana,None
1448,Larva Lad #1448,Normal,Normal,Regular Shades,Knitted Cap,None
1449,Larva Lad #1449,Normal,Normal,None,None,None
1450,Larva Lad #1450,Normal,Frown,None,Top Hat,Vape
1451,Larva Lad #1451,Normal,Handlebars,None,Cowboy Hat,Pipe
1452,Larva Lad #1452,Normal,Normal,None,Beanie,None
1453,Larva Lad #1453,Normal,Frown,None,None,None
1454,Larva Lad #1454,Normal,Normal,3D Glasses,None,Pipe
1455,Larva Lad #1455,Normal,Normal,3D Glasses,None,None
1456,Larva Lad #1456,Normal,Smile,Horned Rim Glasses,None,Pipe
1457,Larva Lad #1457,Normal,Normal,Eye Patch,None,None
1458,Larva Lad #1458,Normal,Smile,VR,Police Cap,None
1459,Larva Lad #1459,Normal,Handlebars,Regular Shades,Police Cap,Cigarette
1460,Larva Lad #1460,Normal,Normal,None,Fedora,None
1461,Larva Lad #1461,Normal,Smile,Classic Shades,Do-rag,None
1462,Larva Lad #1462,Normal,Normal,Regular Shades,None,None
1463,Larva Lad #1463,Normal,Normal,VR,None,Pipe
1464,Larva Lad #1464,Normal,Frown,Classic Shades,Cowboy Hat,None
1465,Larva Lad #1465,Normal,Normal,Eye Patch,None,None
1466,Larva Lad #1466,Normal,Frown,Small Shades,None,Cigarette
1467,Larva Lad #1467,Normal,Smile,Regular Shades,None,Earring
1468,Larva Lad #1468,Normal,Normal,Small Shades,None,None
1469,Larva Lad #1469,Normal,Smile,None,None,None
1470,Larva Lad #1470,Normal,Normal,Horned Rim Glasses,None,None
1471,Larva Lad #1471,Normal,Smile,Regular Shades,None,None
1472,Larva Lad #1472,Normal,Handlebars,None,Police Cap,Cigarette
1473,Larva Lad #1473,Normal,Normal,3D Glasses,None,Vape
1474,Larva Lad #1474,Normal,Normal,Small Shades,None,None
1475,Larva Lad #1475,Normal,Normal,Eye Patch,Do-rag,Cigarette
1476,Larva Lad #1476,Normal,Normal,Regular Shades,Bandana,None
1477,Larva Lad #1477,Normal,Normal,VR,None,None
1478,Larva Lad #1478,Zombie,Zombie,None,Cap,Pipe
1479,Larva Lad #1479,Normal,Normal,Regular Shades,None,None
1480,Larva Lad #1480,Normal,Normal,3D Glasses,Cap Forward,None
1481,Larva Lad #1481,Normal,Smile,Regular Shades,None,None
1482,Larva Lad #1482,Normal,Normal,None,Beanie,None
1483,Larva Lad #1483,Normal,Frown,Regular Shades,Cap Forward,None
1484,Larva Lad #1484,Normal,Normal,VR,Cowboy Hat,None
1485,Larva Lad #1485,Normal,Normal,None,None,None
1486,Larva Lad #1486,Zombie,Zombie,None,Cap,None
1487,Larva Lad #1487,Normal,Smile,VR,None,None
1488,Larva Lad #1488,Normal,Smile,None,None,None
1489,Larva Lad #1489,Normal,Normal,Regular Shades,Cowboy Hat,Pipe
1490,Larva Lad #1490,Normal,Handlebars,Horned Rim Glasses,None,Cigarette
1491,Larva Lad #1491,Normal,Frown,None,Cap,None
1492,Larva Lad #1492,Normal,Smile,Eye Patch,None,Pipe
1493,Larva Lad #1493,Normal,Handlebars,Regular Shades,None,None
1494,Larva Lad #1494,Normal,Handlebars,Small Shades,Beanie,None
1495,Larva Lad #1495,Normal,Normal,None,None,None
1496,Larva Lad #1496,Normal,Smile,Small Shades,Bandana,None
1497,Larva Lad #1497,Normal,Normal,VR,Cap,None
1498,Larva Lad #1498,Normal,Normal,None,None,None
1499,Larva Lad #1499,Normal,Normal,None,Fedora,None
1500,Larva Lad #1500,Normal,Smile,Classic Shades,None,None
1501,Larva Lad #1501,Normal,Frown,None,Cap Forward,Earring
1502,Larva Lad #1502,Normal,Smile,None,Police Cap,None
1503,Larva Lad #1503,Normal,Normal,Eye Patch,Bandana,Cigarette
1504,Larva Lad #1504,Normal,Smile,3D Glasses,Bandana,None
1505,Larva Lad #1505,Normal,Normal,None,None,Vape
1506,Larva Lad #1506,Normal,Smile,Regular Shades,Messy Hair,None
1507,Larva Lad #1507,Normal,Normal,None,Peak Spike,None
1508,Larva Lad #1508,Normal,Frown,Small Shades,Peak Spike,None
1509,Larva Lad #1509,Normal,Normal,None,None,Pipe
1510,Larva Lad #1510,Normal,Smile,3D Glasses,None,Earring
1511,Larva Lad #1511,Normal,Normal,None,Peak Spike,None
1512,Larva Lad #1512,Normal,Frown,Eye Patch,Cowboy Hat,Earring
1513,Larva Lad #1513,Normal,Frown,None,Beanie,None
1514,Larva Lad #1514,Normal,Smile,Regular Shades,None,None
1515,Larva Lad #1515,Normal,Normal,3D Glasses,None,Earring
1516,Larva Lad #1516,Normal,Normal,VR,None,None
1517,Larva Lad #1517,Normal,Normal,None,None,None
1518,Larva Lad #1518,Normal,Normal,Eye Patch,None,Vape
1519,Larva Lad #1519,Normal,Normal,None,Top Hat,Earring
1520,Larva Lad #1520,Normal,Normal,None,Cowboy Hat,Pipe
1521,Larva Lad #1521,Normal,Smile,Regular Shades,None,None
1522,Larva Lad #1522,Normal,Smile,None,Beanie,None
1523,Larva Lad #1523,Normal,Normal,None,None,None
1524,Larva Lad #1524,Normal,Smile,Small Shades,None,None
1525,Larva Lad #1525,Normal,Smile,None,Beanie,None
1526,Larva Lad #1526,Normal,Smile,None,Police Cap,None
1527,Larva Lad #1527,Normal,Handlebars,None,None,None
1528,Larva Lad #1528,Normal,Normal,None,None,None
1529,Larva Lad #1529,Normal,Smile,3D Glasses,None,None
1530,Larva Lad #1530,Ape,Ape,Eye Patch,Fedora,None
1531,Larva Lad #1531,Normal,Smile,None,None,None
1532,Larva Lad #1532,Normal,Normal,Classic Shades,Beanie,Earring
1533,Larva Lad #1533,Normal,Normal,None,Do-rag,None
1534,Larva Lad #1534,Normal,Normal,Small Shades,None,None
1535,Larva Lad #1535,Normal,Frown,VR,Cap Forward,Earring
1536,Larva Lad #1536,Normal,Normal,Regular Shades,None,None
1537,Larva Lad #1537,Normal,Smile,Regular Shades,None,None
1538,Larva Lad #1538,Normal,Smile,None,Cap Forward,None
1539,Larva Lad #1539,Normal,Normal,Eye Patch,None,Vape
1540,Larva Lad #1540,Normal,Normal,None,Beanie,Pipe
1541,Larva Lad #1541,Normal,Normal,Regular Shades,Do-rag,Cigarette
1542,Larva Lad #1542,Normal,Handlebars,Regular Shades,None,Vape
1543,Larva Lad #1543,Normal,Smile,Regular Shades,None,None
1544,Larva Lad #1544,Normal,Frown,VR,Peak Spike,None
1545,Larva Lad #1545,Normal,Normal,Small Shades,Cap Forward,None
1546,Larva Lad #1546,Normal,Normal,Regular Shades,Peak Spike,Vape
1547,Larva Lad #1547,Normal,Frown,Classic Shades,None,None
1548,Larva Lad #1548,Normal,Smile,Eye Patch,None,None
1549,Larva Lad #1549,Normal,Normal,VR,Messy Hair,Vape
1550,Larva Lad #1550,Zombie,Zombie,None,Police Cap,Earring
1551,Larva Lad #1551,Normal,Smile,None,Top Hat,None
1552,Larva Lad #1552,Normal,Frown,Regular Shades,Peak Spike,None
1553,Larva Lad #1553,Normal,Frown,Small Shades,Top Hat,None
1554,Larva Lad #1554,Normal,Normal,None,Messy Hair,None
1555,Larva Lad #1555,Normal,Normal,None,None,None
1556,Larva Lad #1556,Normal,Normal,Eye Patch,Messy Hair,None
1557,Larva Lad #1557,Normal,Normal,None,Wild Hair,None
1558,Larva Lad #1558,Normal,Smile,Eye Patch,Messy Hair,None
1559,Larva Lad #1559,Normal,Smile,None,None,None
1560,Larva Lad #1560,Normal,Normal,Eye Patch,None,None
1561,Larva Lad #1561,Normal,Smile,None,None,Cigarette
1562,Larva Lad #1562,Normal,Normal,None,None,None
1563,Larva Lad #1563,Normal,Smile,Regular Shades,Knitted Cap,None
1564,Larva Lad #1564,Normal,Smile,None,None,Vape
1565,Larva Lad #1565,Normal,Normal,3D Glasses,None,Vape
1566,Larva Lad #1566,Normal,Smile,None,Beanie,Pipe
1567,Larva Lad #1567,Normal,Frown,3D Glasses,None,None
1568,Larva Lad #1568,Normal,Handlebars,None,None,None
1569,Larva Lad #1569,Normal,Handlebars,3D Glasses,Peak Spike,Cigarette
1570,Larva Lad #1570,Normal,Normal,3D Glasses,None,Earring
1571,Larva Lad #1571,Normal,Normal,Regular Shades,Cap,Vape
1572,Larva Lad #1572,Normal,Normal,None,Beanie,None
1573,Larva Lad #1573,Normal,Normal,Small Shades,None,Vape
1574,Larva Lad #1574,Normal,Smile,None,Cap,Vape
1575,Larva Lad #1575,Normal,Handlebars,Classic Shades,None,Cigarette
1576,Larva Lad #1576,Normal,Normal,None,None,None
1577,Larva Lad #1577,Normal,Normal,3D Glasses,Police Cap,Vape
1578,Larva Lad #1578,Normal,Smile,None,Peak Spike,Earring
1579,Larva Lad #1579,Normal,Normal,VR,None,None
1580,Larva Lad #1580,Normal,Frown,None,Fedora,None
1581,Larva Lad #1581,Normal,Normal,VR,Cowboy Hat,None
1582,Larva Lad #1582,Normal,Frown,None,None,None
1583,Larva Lad #1583,Normal,Handlebars,Regular Shades,Messy Hair,None
1584,Larva Lad #1584,Normal,Normal,Classic Shades,None,None
1585,Larva Lad #1585,Normal,Frown,None,None,None
1586,Larva Lad #1586,Normal,Normal,None,Cowboy Hat,None
1587,Larva Lad #1587,Normal,Handlebars,None,None,Cigarette
1588,Larva Lad #1588,Normal,Smile,Regular Shades,Messy Hair,Earring
1589,Larva Lad #1589,Normal,Normal,None,Bandana,None
1590,Larva Lad #1590,Normal,Normal,None,Wild Hair,None
1591,Larva Lad #1591,Normal,Normal,None,None,None
1592,Larva Lad #1592,Normal,Normal,3D Glasses,Wild Hair,Vape
1593,Larva Lad #1593,Normal,Normal,None,None,None
1594,Larva Lad #1594,Normal,Smile,Classic Shades,Police Cap,Vape
1595,Larva Lad #1595,Normal,Frown,None,Bandana,None
1596,Larva Lad #1596,Normal,Smile,None,Top Hat,None
1597,Larva Lad #1597,Normal,Normal,None,Knitted Cap,None
1598,Larva Lad #1598,Normal,Smile,None,None,None
1599,Larva Lad #1599,Normal,Normal,Classic Shades,None,Vape
1600,Larva Lad #1600,Normal,Handlebars,None,None,None
1601,Larva Lad #1601,Normal,Normal,Classic Shades,Do-rag,None
1602,Larva Lad #1602,Normal,Smile,None,None,None
1603,Larva Lad #1603,Normal,Handlebars,Horned Rim Glasses,Bandana,Earring
1604,Larva Lad #1604,Normal,Normal,None,Cap,None
1605,Larva Lad #1605,Zombie,Zombie,None,Beanie,None
1606,Larva Lad #1606,Normal,Handlebars,Small Shades,None,None
1607,Larva Lad #1607,Normal,Normal,None,Fedora,None
1608,Larva Lad #1608,Normal,Normal,None,None,None
1609,Larva Lad #1609,Normal,Normal,None,Knitted Cap,None
1610,Larva Lad #1610,Normal,Normal,None,Messy Hair,None
1611,Larva Lad #1611,Normal,Smile,Small Shades,None,Earring
1612,Larva Lad #1612,Normal,Normal,None,Police Cap,Cigarette
1613,Larva Lad #1613,Normal,Frown,None,None,None
1614,Larva Lad #1614,Normal,Handlebars,Eye Patch,None,None
1615,Larva Lad #1615,Normal,Normal,Regular Shades,Bandana,None
1616,Larva Lad #1616,Normal,Normal,Small Shades,None,None
1617,Larva Lad #1617,Normal,Normal,VR,Peak Spike,None
1618,Larva Lad #1618,Normal,Smile,Eye Patch,None,None
1619,Larva Lad #1619,Normal,Smile,Regular Shades,Top Hat,None
1620,Larva Lad #1620,Normal,Normal,3D Glasses,Peak Spike,None
1621,Larva Lad #1621,Normal,Normal,Eye Patch,Cap Forward,Earring
1622,Larva Lad #1622,Normal,Handlebars,None,None,None
1623,Larva Lad #1623,Normal,Handlebars,Classic Shades,Cowboy Hat,None
1624,Larva Lad #1624,Normal,Normal,None,Fedora,None
1625,Larva Lad #1625,Normal,Normal,None,Police Cap,None
1626,Larva Lad #1626,Normal,Smile,None,Beanie,Pipe
1627,Larva Lad #1627,Normal,Handlebars,Small Shades,Cowboy Hat,None
1628,Larva Lad #1628,Normal,Normal,Classic Shades,Do-rag,Cigarette
1629,Larva Lad #1629,Normal,Normal,Eye Patch,Cap,Vape
1630,Larva Lad #1630,Normal,Normal,None,None,None
1631,Larva Lad #1631,Normal,Normal,Regular Shades,None,Pipe
1632,Larva Lad #1632,Normal,Frown,VR,None,None
1633,Larva Lad #1633,Normal,Smile,Regular Shades,Beanie,None
1634,Larva Lad #1634,Normal,Smile,VR,Fedora,None
1635,Larva Lad #1635,Normal,Smile,Eye Patch,Fedora,Earring
1636,Larva Lad #1636,Normal,Smile,Classic Shades,Beanie,None
1637,Larva Lad #1637,Normal,Smile,None,Knitted Cap,None
1638,Larva Lad #1638,Normal,Normal,None,None,Cigarette
1639,Larva Lad #1639,Normal,Normal,None,None,None
1640,Larva Lad #1640,Normal,Normal,VR,None,Cigarette
1641,Larva Lad #1641,Normal,Normal,Eye Patch,Peak Spike,Vape
1642,Larva Lad #1642,Normal,Smile,None,Cap,None
1643,Larva Lad #1643,Normal,Normal,Classic Shades,Police Cap,None
1644,Larva Lad #1644,Normal,Normal,Regular Shades,None,Earring
1645,Larva Lad #1645,Normal,Normal,Regular Shades,Knitted Cap,None
1646,Larva Lad #1646,Normal,Normal,3D Glasses,Cap Forward,None
1647,Larva Lad #1647,Normal,Smile,None,None,Vape
1648,Larva Lad #1648,Normal,Smile,None,Bandana,Cigarette
1649,Larva Lad #1649,Normal,Normal,Eye Patch,None,Pipe
1650,Larva Lad #1650,Normal,Smile,Small Shades,None,Earring
1651,Larva Lad #1651,Normal,Normal,None,Messy Hair,Pipe
1652,Larva Lad #1652,Normal,Normal,None,None,Vape
1653,Larva Lad #1653,Normal,Handlebars,3D Glasses,Police Cap,None
1654,Larva Lad #1654,Normal,Handlebars,Eye Patch,None,None
1655,Larva Lad #1655,Normal,Normal,None,None,Vape
1656,Larva Lad #1656,Normal,Normal,Regular Shades,None,None
1657,Larva Lad #1657,Normal,Normal,Regular Shades,Cap Forward,Earring
1658,Larva Lad #1658,Normal,Smile,None,None,Cigarette
1659,Larva Lad #1659,Normal,Handlebars,Regular Shades,Peak Spike,Vape
1660,Larva Lad #1660,Normal,Smile,Small Shades,None,None
1661,Larva Lad #1661,Normal,Normal,None,Top Hat,None
1662,Larva Lad #1662,Normal,Normal,VR,None,None
1663,Larva Lad #1663,Normal,Normal,Classic Shades,None,None
1664,Larva Lad #1664,Normal,Smile,None,Wild Hair,Earring
1665,Larva Lad #1665,Normal,Normal,None,None,None
1666,Larva Lad #1666,Normal,Handlebars,Eye Patch,Wild Hair,Pipe
1667,Larva Lad #1667,Normal,Normal,VR,Do-rag,None
1668,Larva Lad #1668,Normal,Frown,None,Cap Forward,None
1669,Larva Lad #1669,Normal,Normal,Classic Shades,Bandana,None
1670,Larva Lad #1670,Normal,Normal,Regular Shades,None,None
1671,Larva Lad #1671,Normal,Normal,Horned Rim Glasses,Police Cap,Cigarette
1672,Larva Lad #1672,Normal,Normal,None,Messy Hair,None
1673,Larva Lad #1673,Normal,Smile,None,Peak Spike,None
1674,Larva Lad #1674,Normal,Normal,Eye Patch,None,None
1675,Larva Lad #1675,Normal,Handlebars,None,None,Cigarette
1676,Larva Lad #1676,Normal,Normal,Eye Patch,None,None
1677,Larva Lad #1677,Normal,Normal,Classic Shades,Fedora,Cigarette
1678,Larva Lad #1678,Normal,Smile,Regular Shades,None,Earring
1679,Larva Lad #1679,Normal,Normal,Classic Shades,None,None
1680,Larva Lad #1680,Normal,Normal,None,Cap Forward,Cigarette
1681,Larva Lad #1681,Normal,Normal,None,Messy Hair,Vape
1682,Larva Lad #1682,Normal,Normal,Eye Patch,Beanie,None
1683,Larva Lad #1683,Normal,Normal,None,Fedora,None
1684,Larva Lad #1684,Normal,Normal,Small Shades,Knitted Cap,None
1685,Larva Lad #1685,Normal,Normal,Small Shades,None,Earring
1686,Larva Lad #1686,Normal,Normal,Classic Shades,Do-rag,None
1687,Larva Lad #1687,Normal,Normal,Horned Rim Glasses,None,Cigarette
1688,Larva Lad #1688,Normal,Smile,Regular Shades,Wild Hair,None
1689,Larva Lad #1689,Normal,Normal,None,None,None
1690,Larva Lad #1690,Normal,Normal,VR,None,None
1691,Larva Lad #1691,Normal,Normal,Eye Patch,Wild Hair,None
1692,Larva Lad #1692,Normal,Smile,Eye Patch,Cap Forward,None
1693,Larva Lad #1693,Normal,Smile,Eye Patch,Fedora,None
1694,Larva Lad #1694,Normal,Normal,Eye Patch,Do-rag,None
1695,Larva Lad #1695,Normal,Normal,Eye Patch,Knitted Cap,None
1696,Larva Lad #1696,Normal,Smile,3D Glasses,None,None
1697,Larva Lad #1697,Normal,Smile,None,None,None
1698,Larva Lad #1698,Normal,Normal,Horned Rim Glasses,Bandana,None
1699,Larva Lad #1699,Normal,Smile,None,Knitted Cap,None
1700,Larva Lad #1700,Normal,Normal,3D Glasses,Police Cap,None
1701,Larva Lad #1701,Normal,Smile,Regular Shades,Top Hat,None
1702,Larva Lad #1702,Normal,Normal,None,None,None
1703,Larva Lad #1703,Normal,Normal,None,None,None
1704,Larva Lad #1704,Normal,Smile,None,Peak Spike,None
1705,Larva Lad #1705,Normal,Smile,None,None,Vape
1706,Larva Lad #1706,Normal,Smile,None,Fedora,None
1707,Larva Lad #1707,Normal,Normal,VR,Cowboy Hat,None
1708,Larva Lad #1708,Normal,Normal,None,Wild Hair,None
1709,Larva Lad #1709,Normal,Normal,3D Glasses,Fedora,None
1710,Larva Lad #1710,Normal,Normal,None,Wild Hair,None
1711,Larva Lad #1711,Normal,Frown,None,Cowboy Hat,None
1712,Larva Lad #1712,Normal,Normal,3D Glasses,None,None
1713,Larva Lad #1713,Normal,Normal,None,None,None
1714,Larva Lad #1714,Normal,Normal,None,Cowboy Hat,Vape
1715,Larva Lad #1715,Normal,Smile,Regular Shades,Wild Hair,None
1716,Larva Lad #1716,Normal,Normal,Classic Shades,None,Cigarette
1717,Larva Lad #1717,Normal,Frown,None,None,None
1718,Larva Lad #1718,Normal,Normal,Regular Shades,Cowboy Hat,None
1719,Larva Lad #1719,Normal,Smile,None,None,None
1720,Larva Lad #1720,Normal,Normal,None,None,None
1721,Larva Lad #1721,Normal,Smile,Regular Shades,None,None
1722,Larva Lad #1722,Normal,Normal,Small Shades,None,Earring
1723,Larva Lad #1723,Normal,Normal,None,Cap Forward,None
1724,Larva Lad #1724,Normal,Smile,None,Fedora,Vape
1725,Larva Lad #1725,Normal,Normal,Eye Patch,None,Pipe
1726,Larva Lad #1726,Normal,Normal,None,Top Hat,None
