TOKEN_ID,TOKEN_NAME,Special Edition,Trait Count,Color,Power Unit,Quantum Core,Right Sensor,Face,Apex,Sense Emulator,AUX,Torso,BG,Left Sensor,Hands,Matching Sets
818,vogu #818,,11,Nebula Red,Core,Kouwei,Acoustic Array,VRT,Industrial Sensor,Offender,,Core,Orange Gradient,APS,Scheming,1.5273704789833826
827,vogu #827,,10,Nova Blue,Centurion,Runtime Meter,Rabbit,Graffiti,,Inhaler,Core,Wind Breaker,Pink Gradient,Core,,1.5273704789833826
848,vogu #848,,10,Cotton Candy,Core,Ongo,Kouwei,Core,Emoji,Extended Release,,Leather Jacket,Grey Day,,Cigarette,1.5273704789833826
851,vogu #851,,9,Titan,Kouwei,Patrician,,Core,Centurion,Offender,,Tactical,Black Graphic,Core,,1.5273704789833826
857,vogu #857,,9,Echelon Grey,Core,Patrician,,Echelon-3,Ongo,Core,,Soldier,Purple Gradient,Kouwei,,1.5273704789833826
868,vogu #868,,11,Wrath,Patrician,Core,Rabbit,VRT,,Centurion,Bypass,Kouwei,Grey Gradient,Core,Cigarette,1.5273704789833826
869,vogu #869,,9,Grape,Centurion,Ongo,,Core,Emoji,Kouwei,,Wind Breaker,Blue Gradient,Core,,1.5273704789833826
870,vogu #870,,10,Pulsar White,Core,Ongo,Rabbit,Field Agent,Core,V-THC,,Graphic Tee,Purple Gradient,Centurion,,1.5273704789833826
883,vogu #883,,10,Pulsar White,EMP Shields,Core,Acoustic Array,Core,Emoji,Offender,,Tracksuit,Orange Gradient,Centurion,,1.5273704789833826
887,vogu #887,,10,Nova Blue,Core,Core,APS,Echelon-3,Garsi,Extended Release,,Kouwei,Grey Gradient,Infrared,,1.5273704789833826
896,vogu #896,,9,34 Tauri,Extended Range,Core,Kouwei Vibes,EMO-LED,,Offender,,TUX,Orange Gradient,Core,,1.5273704789833826
905,vogu #905,,8,Nova Blue,Patrician,Core,,EMO-LED,,Kouwei,,Tracksuit,Grey Day,Core,,1.5273704789833826
908,vogu #908,,10,Neptune,Kouwei,Runtime Meter,Core,Jack,Ongo,,Core,PBJ,Green Gradient,Cat,,1.5273704789833826
91,vogu #91,,8,Echelon Grey,Extended Range,Core,,VRT,Transmission,,,Leather Jacket,Grey Day,Core,,1.5273704789833826
922,vogu #922,,9,Navy,Kouwei,Runtime Meter,Core,Graffiti,,Inhaler,,Leather Jacket,Purple Gradient,Core,,1.5273704789833826
935,vogu #935,,11,Cotton Candy,Kouwei,Core,Ongo,Field Agent,Echelon-3,Inhaler,,Core,Grey Gradient,Rabbit,Beverage,1.5273704789833826
936,vogu #936,,11,Nova Blue,Patrician,Kouwei,Core,Recon,Ongo,Inhaler,Faction,Graphic Tee,Black Graphic,Core,,1.5273704789833826
937,vogu #937,,8,Snake,Core,Core,Rabbit,Graffiti,,Inhaler,,Tactical,Black Graphic,,,1.5273704789833826
938,vogu #938,,9,Neptune,Ongo,Core,Acoustic Array,Core,Centurion,Inhaler,,Leather Jacket,Black Graphic,,,1.5273704789833826
946,vogu #946,,9,Nebula Red,Patrician,Core,,Centurion,Emoji,Inhaler,Core,Tracksuit,Black Graphic,,,1.5273704789833826
951,vogu #951,,9,Nova Blue,Kouwei,Patrician,Core,EMO-LED,,,,Kimono,Orange Gradient,Core,Betting Slips,1.5273704789833826
952,vogu #952,,10,Neptune,Patrician,Runtime Meter,Core,Vandalized,Ongo,Inhaler,,Kouwei,Grey Day,Core,,1.5273704789833826
960,vogu #960,,8,Echelon Grey,EMP Shields,Core,,EMO-LED,,Sticker,,Core,Purple Gradient,APS,,1.5273704789833826
961,vogu #961,,10,Nova Blue,Core,Core,Kouwei,VRT,Garsi,Offender,,Kimono,Pink Gradient,Cat,,1.5273704789833826
968,vogu #968,,7,Nova Blue,Patrician,Core,,Core,,Offender,,Tourist,Purple Gradient,,,1.5273704789833826
988,vogu #988,,10,Snake,Small Cell,Core,,Core,Echelon-3,Inhaler,ETH,PBJ,Black Graphic,Kouwei,,1.5273704789833826
1010,vogu #1010,,9,Snake,Kouwei,Ongo,Core,Centurion,Emoji,,,Wind Breaker,Grey Gradient,Kouwei,,1.8939393939393943
1035,vogu #1035,,9,34 Tauri,Extended Range,Patrician,Kouwei,Tri-Focal ACS,Industrial Sensor,Kouwei,,Tactical,Grey Gradient,,,1.8939393939393943
1044,vogu #1044,,10,Titan,Kouwei,Centurion,Kouwei Vibes,VRT,Strobe,Offender,,Ongo,Black Graphic,Infrared,,1.8939393939393943
105,vogu #105,,10,Nebula Red,Kouwei,Kouwei,Acoustic Array,Centurion,Strobe,Offender,Bypass,Tactical,Pink Gradient,,,1.8939393939393943
1081,vogu #1081,,9,Nebula Red,Centurion,Kouwei,,ISO,Kouwei,Inhaler,,Leather Jacket,Purple Gradient,APS,,1.8939393939393943
109,vogu #109,,9,Titan,Kouwei,Runtime Meter,Core,Field Agent,,Inhaler,,Ongo,Purple Gradient,Kouwei,,1.8939393939393943
1104,vogu #1104,,10,Neptune,Core,Ongo,Centurion,Tri-Focal ACS,Emoji,Kouwei,,Kouwei,Grey Gradient,APS,,1.8939393939393943
1106,vogu #1106,,10,34 Tauri,EMP Shields,Core,Acoustic Array,Kouwei,Garsi,Inhaler,,Graphic Tee,Pink Gradient,Kouwei,,1.8939393939393943
1120,vogu #1120,,8,Nova Blue,Centurion,Core,,Kouwei,Strobe,,,Kouwei,Grey Day,Ongo,,1.8939393939393943
1147,vogu #1147,,9,Cotton Candy,Extended Range,Kouwei,Core,Recon,,Inhaler,,Leather Jacket,Black Graphic,Kouwei,,1.8939393939393943
1148,vogu #1148,,9,Wrath,Centurion,Kouwei,,Core,Emoji,Inhaler,,Leather Jacket,Orange Gradient,Kouwei,,1.8939393939393943
115,vogu #115,,11,Snake,Centurion,Kouwei,Kouwei,Vandalized,Garsi,V-THC,Bypass,Sergeant,Orange Gradient,Cat,,1.8939393939393943
1154,vogu #1154,,9,Nebula Red,Small Cell,Kouwei,,ISO,Industrial Sensor,Kouwei,,Leather Jacket,Black Graphic,Infrared,,1.8939393939393943
1176,vogu #1176,,8,Wrath,Kouwei,Runtime Meter,,Recon,Industrial Sensor,Kouwei,,Core,Blue Gradient,,,1.8939393939393943
1178,vogu #1178,,10,Neptune,EMP Shields,Kouwei,Ongo,Kouwei,Garsi,Offender,,Leather Jacket,Blue Gradient,,Boba,1.8939393939393943
1197,vogu #1197,,7,34 Tauri,Kouwei,Kouwei,,Recon,Centurion,,,PBJ,Orange Gradient,,,1.8939393939393943
1220,vogu #1220,,9,Grape,Kouwei,Core,Acoustic Array,Ongo,,Inhaler,,Graphic Tee,Black Graphic,Kouwei,,1.8939393939393943
1241,vogu #1241,,9,Neptune,Small Cell,Kouwei,,Grigori,Centurion,Inhaler,,Soldier,Blue Gradient,Kouwei,,1.8939393939393943
1249,vogu #1249,,11,Echelon Grey,Kouwei,Kouwei,Rabbit,VRT,Centurion,Ongo,,Tactical,Orange Gradient,APS,Scheming,1.8939393939393943
1259,vogu #1259,,9,Navy,Small Cell,Kouwei,Ongo,ISO,Emoji,Kouwei,,Graphic Tee,Grey Day,,,1.8939393939393943
1263,vogu #1263,,9,Nebula Red,Centurion,Kouwei,,Kouwei,Echelon-3,Sticker,,Leather Jacket,Black Graphic,Infrared,,1.8939393939393943
1268,vogu #1268,,10,34 Tauri,Kouwei,Core,Acoustic Array,VRT,Industrial Sensor,Inhaler,,Leather Jacket,Grey Gradient,Kouwei,,1.8939393939393943
127,vogu #127,,10,Nova Blue,Ongo,Kouwei,Core,Centurion,Industrial Sensor,Kouwei,,Leather Jacket,Orange Gradient,Rabbit,,1.8939393939393943
1282,vogu #1282,,10,Cotton Candy,Kouwei,Patrician,Kouwei,Centurion,Industrial Sensor,Inhaler,,Tactical,Pink Gradient,Infrared,,1.8939393939393943
1286,vogu #1286,,10,Echelon Grey,Patrician,Centurion,Kouwei,Kouwei,Cutter,Inhaler,,Tracksuit,Green Gradient,APS,,1.8939393939393943
1291,vogu #1291,,9,Navy,Kouwei,Core,Kouwei,VRT,Industrial Sensor,Inhaler,,Centurion,Green Gradient,,,1.8939393939393943
1299,vogu #1299,,10,Wrath,Kouwei,Ongo,Kouwei,Field Agent,Strobe,Inhaler,,Core,Black Graphic,Centurion,,1.8939393939393943
130,vogu #130,,8,Titan,Kouwei,Ongo,,Kouwei,Industrial Sensor,Inhaler,,Graphic Tee,Grey Gradient,,,1.8939393939393943
1301,vogu #1301,,9,Cotton Candy,Core,Runtime Meter,Acoustic Array,Kouwei,,Kouwei,,Graphic Tee,Ethan S. Brewerton,Infrared,,1.8939393939393943
1311,vogu #1311,,10,Pulsar White,Kouwei,Core,APS,Graffiti,,Kouwei,Bypass,Patrician,Grey Gradient,Infrared,,1.8939393939393943
1318,vogu #1318,,11,Cotton Candy,Kouwei,Core,Ongo,Centurion,Industrial Sensor,Offender,Kouwei,Leather Jacket,Purple Gradient,Rabbit,,1.8939393939393943
1319,vogu #1319,,8,Snake,Kouwei,Runtime Meter,,ISO,Industrial Sensor,,,Wind Breaker,Green Gradient,Kouwei,,1.8939393939393943
1321,vogu #1321,,9,Titan,Centurion,Ongo,,Core,Industrial Sensor,Kouwei,,Leather Jacket,Pink Gradient,Kouwei,,1.8939393939393943
1352,vogu #1352,,9,Snake,Kouwei,Core,APS,Patrician,Industrial Sensor,Kouwei,,Leather Jacket,Grey Day,,,1.8939393939393943
1364,vogu #1364,,10,Wrath,Ongo,Kouwei,Core,VRT,,Inhaler,,Wind Breaker,Pink Gradient,Kouwei,Stonks,1.8939393939393943
1372,vogu #1372,,10,Nebula Red,Patrician,Centurion,Kouwei Vibes,Vandalized,Strobe,Inhaler,,Wind Breaker,Purple Gradient,Kouwei,,1.8939393939393943
1379,vogu #1379,,8,Titan,Kouwei,Kouwei,APS,Core,Industrial Sensor,,,Tracksuit,Black Graphic,,,1.8939393939393943
1393,vogu #1393,,9,Titan,Kouwei,Kouwei,Core,Jack,Emoji,,,Graphic Tee,Blue Gradient,APS,,1.8939393939393943
1397,vogu #1397,,9,Pulsar White,Patrician,Core,,Centurion,Emoji,Kouwei,,Leather Jacket,Grey Day,Kouwei,,1.8939393939393943
1398,vogu #1398,,8,Snake,Kouwei,Core,,EMO-LED,,Kouwei,,Graphic Tee,Grey Day,Centurion,,1.8939393939393943
1399,vogu #1399,,9,Cotton Candy,Kouwei,Kouwei,Cat,Vandalized,Centurion,,,Patrician,Green Gradient,Rabbit,,1.8939393939393943
1401,vogu #1401,,10,Neptune,Small Cell,Kouwei,Core,Governor,Centurion,Inhaler,,Leather Jacket,Black Graphic,Kouwei,,1.8939393939393943
1408,vogu #1408,,10,Nebula Red,Kouwei,Kouwei,Core,Echelon-3,Range Finder,Sticker,,PBJ,Pink Gradient,Ongo,,1.8939393939393943
1416,vogu #1416,,9,Echelon Grey,Core,Kouwei,,ISO,Kouwei,Sticker,,Puff Jacket,Purple Gradient,APS,,1.8939393939393943
1420,vogu #1420,,11,Titan,Kouwei,Runtime Meter,Core,Recon,Emoji,Ongo,,Leather Jacket,Grey Gradient,Kouwei,Cards,1.8939393939393943
1426,vogu #1426,,10,Pulsar White,Kouwei,Kouwei,Ongo,Centurion,Patrician,Inhaler,,Puff Jacket,Purple Gradient,APS,,1.8939393939393943
1431,vogu #1431,,9,Nebula Red,EMP Shields,Ongo,,Centurion,Emoji,Kouwei,,Leather Jacket,Pink Gradient,Kouwei,,1.8939393939393943
1446,vogu #1446,,9,Grape,Patrician,Kouwei,Kouwei,Centurion,,Sticker,Faction,Leather Jacket,Green Gradient,,,1.8939393939393943
1457,vogu #1457,,10,Nova Blue,Core,Centurion,Kouwei,EMO-LED,,Inhaler,Kouwei,Leather Jacket,Pink Gradient,APS,,1.8939393939393943
1478,vogu #1478,,11,Nebula Red,Small Cell,Ongo,Rabbit,Field Agent,Trinity,Kouwei,Bypass,Kouwei,Pink Gradient,Core,,1.8939393939393943
1483,vogu #1483,,9,Nebula Red,Kouwei,Patrician,Acoustic Array,Field Agent,Centurion,Kouwei,,Wind Breaker,Grey Gradient,,,1.8939393939393943
1498,vogu #1498,,8,34 Tauri,Kouwei,Kouwei,Acoustic Array,EMO-LED,,Core,,Kimono,Green Gradient,,,1.8939393939393943
1499,vogu #1499,,11,Wrath,Kouwei,Kouwei,Ongo,Echelon-3,Industrial Sensor,Sticker,Core,Graphic Tee,Orange Gradient,Centurion,,1.8939393939393943
1512,vogu #1512,,9,Grape,Kouwei,Patrician,Centurion,Ongo,Transmission,Kouwei,,Graphic Tee,Green Gradient,,,1.8939393939393943
1514,vogu #1514,,9,34 Tauri,Kouwei,Runtime Meter,Kouwei,EMO-LED,,Offender,Faction,Ongo,Pink Gradient,,,1.8939393939393943
1519,vogu #1519,,10,34 Tauri,Kouwei,Kouwei,Acoustic Array,VRT,Garsi,Inhaler,,Leather Jacket,Grey Gradient,Rabbit,,1.8939393939393943
1521,vogu #1521,,9,Navy,Kouwei,Patrician,Rabbit,Field Agent,Industrial Sensor,Kouwei,,Leather Jacket,Pink Gradient,,,1.8939393939393943
1528,vogu #1528,,10,Wrath,Kouwei,Ongo,APS,Kouwei,Cutter,Inhaler,,Kimono,Orange Gradient,Core,,1.8939393939393943
153,vogu #153,,12,Grape,Kouwei,Kouwei,Acoustic Array,Core,Emoji,Sticker,Bypass,BDVXP,Tropical Virtual,Infrared,Boba,1.8939393939393943
1541,vogu #1541,,11,34 Tauri,Kouwei,Centurion,,Field Agent,Kouwei,Extended Release,Trans,Graphic Tee,Grey Day,Core,Boba,1.8939393939393943
1542,vogu #1542,,10,Nebula Red,Small Cell,Runtime Meter,Kouwei Vibes,Kouwei,Industrial Sensor,Inhaler,,PBJ,Grey Gradient,Rabbit,,1.8939393939393943
1543,vogu #1543,,9,34 Tauri,Kouwei,Patrician,Ongo,Kouwei,Range Finder,Sticker,,Tracksuit,Blue Gradient,,,1.8939393939393943
1546,vogu #1546,,10,Snake,Core,Kouwei,APS,Centurion,Industrial Sensor,Kouwei,,Leather Jacket,Grey Day,Infrared,,1.8939393939393943
1551,vogu #1551,,10,Titan,Extended Range,Runtime Meter,Acoustic Array,Kouwei,Industrial Sensor,Kouwei,,Tactical,Black Graphic,Cat,,1.8939393939393943
1552,vogu #1552,,9,Snake,Kouwei,Kouwei,,VRT,Centurion,V-THC,,Graphic Tee,Pink Gradient,APS,,1.8939393939393943
1561,vogu #1561,,8,Grape,Kouwei,Runtime Meter,,Kouwei,Transmission,Inhaler,,Centurion,Grey Day,,,1.8939393939393943
1565,vogu #1565,,9,Nova Blue,Patrician,Runtime Meter,Kouwei,Centurion,Emoji,Kouwei,,Soldier,Grey Gradient,,,1.8939393939393943
1576,vogu #1576,,9,34 Tauri,Core,Kouwei,Kouwei,Ongo,Centurion,Inhaler,,Puff Jacket,Pink Gradient,,,1.8939393939393943
1584,vogu #1584,,10,Titan,EMP Shields,Kouwei,,VRT,Range Finder,Offender,ETH,Core,Purple Gradient,Kouwei,,1.8939393939393943
1587,vogu #1587,,9,Snake,Kouwei,Runtime Meter,APS,EMO-LED,,Kouwei,,Tactical,Grey Day,Core,,1.8939393939393943
1599,vogu #1599,,9,Cotton Candy,Kouwei,Centurion,,Patrician,Strobe,Kouwei,,Leather Jacket,Blue Gradient,Infrared,,1.8939393939393943
161,vogu #161,,9,Nebula Red,Kouwei,Centurion,Cat,Field Agent,Emoji,Kouwei,,Graphic Tee,Grey Gradient,,,1.8939393939393943
1616,vogu #1616,,8,Pulsar White,EMP Shields,Core,,Centurion,,Kouwei,,Tracksuit,Orange Gradient,Kouwei,,1.8939393939393943
1635,vogu #1635,,10,Snake,Patrician,Kouwei,Rabbit,VRT,Emoji,Kouwei,,Wind Breaker,Purple Gradient,Core,,1.8939393939393943
1636,vogu #1636,,10,Wrath,Patrician,Runtime Meter,Core,Kouwei,Industrial Sensor,Inhaler,,Kouwei,Grey Day,Centurion,,1.8939393939393943
164,vogu #164,,9,Nebula Red,Kouwei,Patrician,Cat,Graffiti,,Kouwei,,Leather Jacket,Green Gradient,Core,,1.8939393939393943
1648,vogu #1648,,10,Wrath,Kouwei,Core,Kouwei,VRT,Echelon-3,Offender,,Captain,Grey Gradient,APS,,1.8939393939393943
1650,vogu #1650,,9,Wrath,Centurion,Kouwei,,Field Agent,Garsi,Ongo,,Tactical,Purple Gradient,Kouwei,,1.8939393939393943
1655,vogu #1655,,9,Titan,Kouwei,Patrician,,Graffiti,,Ongo,ETH,Wind Breaker,Orange Gradient,Kouwei,,1.8939393939393943
1657,vogu #1657,,8,Nebula Red,Kouwei,Centurion,,Field Agent,Industrial Sensor,,Kouwei,Patrician,Pink Gradient,,,1.8939393939393943
166,vogu #166,,9,Pulsar White,Patrician,Core,Ongo,Graffiti,,Offender,Kouwei,Kouwei,Grey Gradient,,,1.8939393939393943
1675,vogu #1675,,11,Echelon Grey,Centurion,Runtime Meter,Kouwei,VRT,Industrial Sensor,Kouwei,Ally,Tactical,Green Gradient,APS,,1.8939393939393943
1676,vogu #1676,,9,Echelon Grey,Patrician,Kouwei,,Tri-Focal ACS,Emoji,Offender,,Leather Jacket,Purple Gradient,Kouwei,,1.8939393939393943
1696,vogu #1696,,10,Echelon Grey,Small Cell,Kouwei,Ongo,Grigori,,Inhaler,,PBJ,Pink Gradient,Kouwei,Joint,1.8939393939393943
1697,vogu #1697,,9,Wrath,Kouwei,Runtime Meter,Kouwei,VRT,Garsi,Inhaler,,Monk,Orange Gradient,,,1.8939393939393943
170,vogu #170,,8,Neptune,Kouwei,Centurion,,Graffiti,,Ongo,,Tactical,Pink Gradient,Kouwei,,1.8939393939393943
1709,vogu #1709,,10,Echelon Grey,Kouwei,Runtime Meter,Core,Jack,Emoji,,Bypass,BDVXP,Grey Day,Kouwei,,1.8939393939393943
1718,vogu #1718,,9,Cotton Candy,Kouwei,Patrician,Core,Centurion,Transmission,Ongo,,Kouwei,Pink Gradient,,,1.8939393939393943
1724,vogu #1724,,11,Nebula Red,Centurion,Patrician,,VRT,Emoji,Kouwei,Faction,Tracksuit,Grey Day,Kouwei,Cards,1.8939393939393943
1729,vogu #1729,,9,Snake,Patrician,Kouwei,,Tri-Focal ACS,Centurion,Inhaler,,Kouwei,Grey Day,Ongo,,1.8939393939393943
1733,vogu #1733,,10,Navy,Kouwei,Core,Ongo,Field Agent,Industrial Sensor,Inhaler,,Kouwei,Grey Day,Centurion,,1.8939393939393943
1735,vogu #1735,,8,Titan,Extended Range,Core,,EMO-LED,,Kouwei,,BDVXP,Pink Gradient,Kouwei,,1.8939393939393943
1755,vogu #1755,,9,Grape,Kouwei,Patrician,Kouwei,Core,Ongo,Centurion,,Graphic Tee,Purple Gradient,,,1.8939393939393943
1758,vogu #1758,,10,Cotton Candy,Extended Range,Core,Ongo,Graffiti,,Kouwei,Patrician,Puff Jacket,Black Graphic,Kouwei,,1.8939393939393943
1759,vogu #1759,,9,Grape,Centurion,Kouwei,,Echelon-3,Strobe,Kouwei,,Tracksuit,Black Graphic,APS,,1.8939393939393943
1767,vogu #1767,,9,Echelon Grey,Kouwei,Kouwei,Acoustic Array,Field Agent,Industrial Sensor,,,Puff Jacket,Orange Gradient,Rabbit,,1.8939393939393943
1787,vogu #1787,,11,Cotton Candy,Extended Range,Kouwei,Acoustic Array,VRT,Range Finder,Kouwei,Centurion,Graphic Tee,Orange Gradient,APS,,1.8939393939393943
1794,vogu #1794,,8,Neptune,Kouwei,Runtime Meter,,Kouwei,Trinity,Inhaler,,Core,Purple Gradient,,,1.8939393939393943
1795,vogu #1795,,9,Snake,Kouwei,Core,,Recon,Echelon-3,Extended Release,,Kimono,Purple Gradient,Kouwei,,1.8939393939393943
1797,vogu #1797,,9,Titan,Kouwei,Kouwei,,EMO-LED,,Inhaler,,Centurion,Grey Gradient,APS,Double Fisting,1.8939393939393943
180,vogu #180,,10,Neptune,Extended Range,Kouwei,Core,Field Agent,Garsi,Kouwei,,Tracksuit,Grey Day,APS,,1.8939393939393943
1816,vogu #1816,,9,Nova Blue,Kouwei,Core,,Echelon-3,Range Finder,Kouwei,,Leather Jacket,Green Gradient,Cat,,1.8939393939393943
1832,vogu #1832,,10,Echelon Grey,Kouwei,Core,Kouwei,VRT,Ongo,Inhaler,,Leather Jacket,Grey Gradient,Infrared,,1.8939393939393943
1848,vogu #1848,,11,34 Tauri,Ongo,Kouwei,APS,Core,Emoji,Kouwei,Bypass,Leather Jacket,Blue Gradient,Rabbit,,1.8939393939393943
1850,vogu #1850,,10,Navy,Ongo,Kouwei,Rabbit,Grigori,Industrial Sensor,Inhaler,,Graphic Tee,Pink Gradient,Kouwei,,1.8939393939393943
1860,vogu #1860,,8,Nebula Red,Kouwei,Runtime Meter,,Field Agent,Centurion,Kouwei,,Monk,Green Gradient,,,1.8939393939393943
1866,vogu #1866,,11,Wrath,Kouwei,Ongo,Kouwei Vibes,Centurion,Emoji,Offender,,Patrician,Pink Gradient,Core,Cards,1.8939393939393943
1886,vogu #1886,,10,Grape,Kouwei,Centurion,Core,VRT,Industrial Sensor,Inhaler,,Tracksuit,Purple Gradient,Kouwei,,1.8939393939393943
1895,vogu #1895,,10,Nova Blue,Kouwei,Runtime Meter,APS,Core,Emoji,Kouwei,,Tracksuit,Blue Gradient,,Beverage,1.8939393939393943
1896,vogu #1896,,8,Snake,Core,Kouwei,,Ongo,Centurion,Kouwei,,Super Puff,Grey Day,,,1.8939393939393943
1898,vogu #1898,,9,Nova Blue,Kouwei,Centurion,,Tri-Focal ACS,Industrial Sensor,Inhaler,,Wind Breaker,Orange Gradient,Kouwei,,1.8939393939393943
190,vogu #190,,10,Navy,Kouwei,Centurion,Core,Kouwei,Echelon-3,Offender,,Tracksuit,Grey Day,Ongo,,1.8939393939393943
1901,vogu #1901,,9,Wrath,Centurion,Runtime Meter,Rabbit,Field Agent,Emoji,Kouwei,,Kouwei,Pink Gradient,,,1.8939393939393943
1902,vogu #1902,,9,Echelon Grey,Kouwei,Centurion,Kouwei,Recon,Trinity,Inhaler,,Ongo,Grey Day,,,1.8939393939393943
1917,vogu #1917,,9,Neptune,Kouwei,Runtime Meter,,VRT,Ongo,Inhaler,,Kouwei,Pink Gradient,,Cards,1.8939393939393943
1958,vogu #1958,,9,Echelon Grey,Core,Patrician,,Kouwei,Echelon-3,Sticker,,Graphic Tee,Orange Gradient,Kouwei,,1.8939393939393943
1973,vogu #1973,,10,Navy,Patrician,Runtime Meter,Acoustic Array,Recon,Range Finder,Kouwei,,Kouwei,Grey Day,,Cards,1.8939393939393943
1982,vogu #1982,,10,Echelon Grey,Kouwei,Ongo,Patrician,Recon,Garsi,Core,,Wind Breaker,Orange Gradient,Kouwei,,1.8939393939393943
1985,vogu #1985,,10,Grape,Ongo,Patrician,Rabbit,EMO-LED,,Kouwei,Bypass,Kouwei,Black Graphic,Core,,1.8939393939393943
1991,vogu #1991,,9,Cotton Candy,EMP Shields,Runtime Meter,Kouwei,Governor,Emoji,,,Tracksuit,Orange Gradient,Kouwei,,1.8939393939393943
1992,vogu #1992,,10,Nebula Red,Patrician,Centurion,Acoustic Array,VRT,Industrial Sensor,Kouwei,,Kouwei,Black Graphic,Core,,1.8939393939393943
2001,vogu #2001,,10,34 Tauri,Kouwei,Kouwei,Centurion,Ongo,Echelon-3,Inhaler,,Kimono,Blue Gradient,APS,,1.8939393939393943
2042,vogu #2042,,11,Nova Blue,Extended Range,Patrician,Core,Kouwei,Echelon-3,Extended Release,Kouwei,Tracksuit,Orange Gradient,,Boba,1.8939393939393943
2060,vogu #2060,,10,34 Tauri,Core,Kouwei,Ongo,Kouwei,Transmission,,Faction,Tactical,Grey Day,Centurion,,1.8939393939393943
2063,vogu #2063,,10,Navy,Kouwei,Kouwei,Acoustic Array,Patrician,Ongo,Inhaler,ETH,PBJ,Purple Gradient,,,1.8939393939393943
2084,vogu #2084,,9,Grape,Kouwei,Centurion,Acoustic Array,Kouwei,Industrial Sensor,Offender,,Tactical,Black Graphic,,,1.8939393939393943
2093,vogu #2093,,10,Snake,EMP Shields,Core,Acoustic Array,Kouwei,Industrial Sensor,Inhaler,,Graphic Tee,Grey Day,Kouwei,,1.8939393939393943
212,vogu #212,,9,Nova Blue,Core,Centurion,Ongo,Kouwei,Cutter,Kouwei,,Leather Jacket,Grey Day,,,1.8939393939393943
2133,vogu #2133,,9,Nebula Red,EMP Shields,Centurion,,Kouwei,Range Finder,Ongo,,Kimono,Grey Gradient,Kouwei,,1.8939393939393943
2145,vogu #2145,,9,Titan,Kouwei,Ongo,Kouwei,Tri-Focal ACS,Garsi,Sticker,,Tactical,Grey Gradient,,,1.8939393939393943
2165,vogu #2165,,8,Grape,Kouwei,Core,,EMO-LED,,Ongo,,Patrician,Blue Gradient,Kouwei,,1.8939393939393943
217,vogu #217,,9,Nova Blue,Centurion,Kouwei,Kouwei,Echelon-3,Emoji,Extended Release,,Leather Jacket,Orange Gradient,,,1.8939393939393943
2176,vogu #2176,,10,Snake,EMP Shields,Kouwei,APS,EMO-LED,,Kouwei,ETH,Puff Jacket,Blue Gradient,Core,,1.8939393939393943
2203,vogu #2203,,9,Snake,Kouwei,Patrician,,Kouwei,Industrial Sensor,Inhaler,,Wind Breaker,Blue Gradient,Infrared,,1.8939393939393943
2219,vogu #2219,,9,Nova Blue,Kouwei,Runtime Meter,,Jack,Garsi,,Centurion,Graphic Tee,Tropical Virtual,Kouwei,,1.8939393939393943
2234,vogu #2234,,10,Titan,Patrician,Kouwei,Core,VRT,Strobe,V-THC,,Tracksuit,Orange Gradient,Kouwei,,1.8939393939393943
2235,vogu #2235,,9,Nebula Red,Patrician,Kouwei,,Ongo,Emoji,Inhaler,,Leather Jacket,Purple Gradient,Kouwei,,1.8939393939393943
2237,vogu #2237,,10,34 Tauri,Kouwei,Kouwei,,Recon,Core,Inhaler,Formula-V,Leather Jacket,Black Graphic,APS,,1.8939393939393943
2238,vogu #2238,,10,Wrath,Kouwei,Patrician,Core,Centurion,Cutter,Kouwei,,PBJ,Black Graphic,APS,,1.8939393939393943
2241,vogu #2241,,9,Neptune,Kouwei,Kouwei,,Recon,Emoji,Inhaler,,Tourist,Blue Gradient,Core,,1.8939393939393943
2246,vogu #2246,,9,Wrath,Extended Range,Kouwei,Core,Kouwei,Ongo,Inhaler,,Wind Breaker,Purple Gradient,,,1.8939393939393943
2251,vogu #2251,,9,Echelon Grey,Kouwei,Patrician,,VRT,Strobe,Kouwei,Core,Leather Jacket,Grey Day,,,1.8939393939393943
2252,vogu #2252,,10,Nebula Red,Kouwei,Runtime Meter,Acoustic Array,Kouwei,Industrial Sensor,Inhaler,,Leather Jacket,Grey Gradient,Cat,,1.8939393939393943
2255,vogu #2255,,10,34 Tauri,Small Cell,Core,Acoustic Array,Kouwei,Emoji,Kouwei,,Leather Jacket,Grey Day,Infrared,,1.8939393939393943
2266,vogu #2266,,10,Pulsar White,Patrician,Kouwei,APS,Recon,Industrial Sensor,Inhaler,,Monk,Grey Gradient,Kouwei,,1.8939393939393943
227,vogu #227,,9,Echelon Grey,Kouwei,Centurion,APS,Core,Ongo,Kouwei,,Leather Jacket,Grey Day,,,1.8939393939393943
2273,vogu #2273,,7,Titan,Kouwei,Kouwei,,Robo Face,Ongo,,,Tactical,Pink Gradient,,,1.8939393939393943
2275,vogu #2275,,10,Grape,Kouwei,Patrician,Acoustic Array,Ongo,Core,Kouwei,,Wind Breaker,Grey Day,Infrared,,1.8939393939393943
2277,vogu #2277,,9,Navy,Ongo,Kouwei,Cat,Kouwei,Strobe,V-THC,,Patrician,Pink Gradient,,,1.8939393939393943
2295,vogu #2295,,9,Nebula Red,Kouwei,Core,APS,Field Agent,Industrial Sensor,Sticker,,Kouwei,Pink Gradient,,,1.8939393939393943
