TOKEN_ID,TOKEN_NAME,1/1,Skin,Background,Cloth,Mouth,Eyes,Hats
3128,Chubby Kaiju #3128-3128,None,Music Gold,Common,Shirt Tie,Sad,Guilty,Clown Hair
3129,Chubby Kaiju #3129-3129,None,Money Teal,Uncommon,Flannel,Confuse,Tears,Round Hat
3130,Chubby Kaiju #3130-3130,None,Money Teal,Uncommon,SOS Gold Sweater,Upset,Suspicious,Baseball Cap
3131,Chubby Kaiju #3131-3131,None,Money Orange,Common,Polo,Meh,Lazy,Beanie
3132,Chubby Kaiju #3132-3132,None,Power Wolf,Rare,Super Soldier,Rainbow,Pirate,Graduation
3133,Chubby Kaiju #3133-3133,None,Money RainBow,Common,Football,Confident,Angry,Clown Hair
3134,Chubby Kaiju #3134-3134,None,Money Teal,Rare,Bearish,SmokingPipe,Derp,Graduation
3135,Chubby Kaiju #3135-3135,None,Music Green,Common,Sweater,Meh,Friendly,Halo
3136,Chubby Kaiju #3136-3136,None,Money Orange,Common,Sweater,Normal,Angry,Halo
3137,Chubby Kaiju #3137-3137,None,Music Green,Common,Football,Joke,Dizzy,Clown Hair
3138,Chubby Kaiju #3138-3138,None,Music Green,Rare,YO,Clown,Bandit,Cowboy
3139,Chubby Kaiju #3139-3139,None,Music Red,Uncommon,Graduation,Confuse,Sad,Baseball Cap
3140,Chubby Kaiju #3140-3140,None,Power Wolf,Rare,Tuxedo,Clown,Bandit,Octopus
3141,Chubby Kaiju #3141-3141,None,Power Yellow,Common,TankTop,Joke,Guilty,Farmer
3142,Chubby Kaiju #3142,None,Music Green,Epic,Greece,Beard God,Beauty,Hatch
3143,Chubby Kaiju #3143-3143,None,Money RainBow,Uncommon,Casual,Teeth,Puke,Bowhat
3144,Chubby Kaiju #3144-3144,None,Money RainBow,Uncommon,Chinese,Teeth,Puke,Leprechaun
3145,Chubby Kaiju #3145-3145,None,Money Teal,Rare,Bearish,SmokingPipe,Terrifying,Graduation
3146,Chubby Kaiju #3146,None,Money RainBow,SOS,Burger,Robot,Rainbow Glasses,Cool Crown
3147,Chubby Kaiju #3147-3147,None,Money Teal,Rare,Sheriff,Rainbow,Bandit,Chonmage
3148,Chubby Kaiju #3148-3148,None,Power Yellow,Uncommon,SOS Gold Sweater,Teeth,Puke,HighTop
3149,Chubby Kaiju #3149-3149,None,Money Orange,Common,Arab,Normal,Dizzy,Beanie
3150,Chubby Kaiju #3150-3150,None,Power Yellow,Epic,Soldier,Beard God,Puke,Kappa
3151,Chubby Kaiju #3151-3151,None,Music Gold,Uncommon,SOS Gold Sweater,Throw Up,Suspicious,Kids
3152,Chubby Kaiju #3152-3152,None,Power Yellow,Epic,Samurai,Flame,Beauty,Crocket Hat
3153,Chubby Kaiju #3153-3153,None,Music Gold,Uncommon,Chinese,Confuse,Purple Eye,Beret Hat
3154,Chubby Kaiju #3154,None,Music Gold,SOS,Burger,SOS Gold Covid Mask,SOS Glasses,Electricity
3155,Chubby Kaiju #3155-3155,None,Power Black,Common,Shirt Tie,Meh,Curious,Birthday
3156,Chubby Kaiju #3156-3156,None,Power Black,Common,TankTop,Joke,Curious,Farmer
3157,Chubby Kaiju #3157-3157,None,Music Red,Uncommon,Bathroom,Confuse,Purple Eye,Bowhat
3158,Chubby Kaiju #3158-3158,None,Power Black,Uncommon,Chinese,Throw Up,Sad,Kids
3159,Chubby Kaiju #3159-3159,None,Power Yellow,Common,Polo,Joke,Friendly,Womans Turban
3160,Chubby Kaiju #3160-3160,None,Power Wolf,Rare,Clown,Clown,AlmostCry,Arrow
3161,Chubby Kaiju #3161-3161,None,Music Green,Rare,Sheriff,Clown,Pirate,Sleep Hat
3162,Chubby Kaiju #3162-3162,None,Money Teal,Common,Football,Angry,Lazy,Yarmulke
3163,Chubby Kaiju #3163-3163,None,Music Green,Common,Polo,Confident,Friendly,Vacation
3164,Chubby Kaiju #3164-3164,None,Power Yellow,Rare,Clown,SmokingPipe,AlmostCry,Wizard Hat
3165,Chubby Kaiju #3165-3165,None,Money Teal,Common,Arab,Normal,Friendly,Womans Turban
3166,Chubby Kaiju #3166-3166,None,Power Black,Uncommon,SOS Gold Sweater,Upset,Tears,Kids
3167,Chubby Kaiju #3167-3167,None,Power Black,Uncommon,Construction Vest,Upset,Suspicious,Baseball Cap
3168,Chubby Kaiju #3168-3168,None,Power Black,Rare,Purple Lover,Clown,Sunglasses,Villager
3169,Chubby Kaiju #3169-3169,None,Power Black,Uncommon,Flannel,Upset,SuperLazy,Leprechaun
3170,Chubby Kaiju #3170-3170,None,Money Orange,Uncommon,Formal Suit,Confuse,Purple Eye,Leprechaun
3171,Chubby Kaiju #3171-3171,None,Money Teal,Common,Arab,Confident,Curious,Beanie
3172,Chubby Kaiju #3172-3172,None,Power Black,Epic,Greece,Flame,Puke,Pirate
3173,Chubby Kaiju #3173-3173,None,Money Orange,Uncommon,SOS Gold Sweater,Teeth,Puke,Baseball Cap
3174,Chubby Kaiju #3174-3174,None,Power Black,Rare,YO,Greedy,Derp,Greek
3175,Chubby Kaiju #3175-3175,None,Money Orange,Uncommon,Construction Vest,Throw Up,Purple Eye,IceCream
3176,Chubby Kaiju #3176-3176,None,Power Yellow,Rare,Sheriff,Greedy,Derp,Greek
3177,Chubby Kaiju #3177-3177,None,Money Orange,Epic,Penguin Suit,Bubblegum,Puke,Roman Helmet
3178,Chubby Kaiju #3178-3178,None,Music Green,Common,Sweater,Meh,Friendly,Bath
3179,Chubby Kaiju #3179-3179,None,Money Teal,Common,Tshirt,Meh,Lazy,Clown Hair
3180,Chubby Kaiju #3180-3180,None,Music Green,Epic,Racer,Beard God,Derp,Bunny Ears
3181,Chubby Kaiju #3181-3181,None,Music Green,Uncommon,SOS Gold Sweater,Teeth,Sad,Baseball Cap
3182,Chubby Kaiju #3182-3182,None,Money Orange,Common,Tshirt,Confident,Angry,Red Cap
3183,Chubby Kaiju #3183-3183,None,Power Yellow,Common,Football,Normal,Friendly,Beanie
3184,Chubby Kaiju #3184-3184,None,Money Teal,Epic,Morie Gang,Beard God,Derp,Poor Crown
3185,Chubby Kaiju #3185-3185,None,Power Wolf,Uncommon,Formal Suit,Tongue,Puke,HighTop
3186,Chubby Kaiju #3186-3186,None,Power Wolf,Uncommon,Chinese,Teeth,Puke,Beret Hat
3187,Chubby Kaiju #3187-3187,None,Power Black,Uncommon,SOS Sweater,Upset,Puke,Round Hat
3188,Chubby Kaiju #3188-3188,None,Music Red,Rare,Purple Lover,Gangster,Terrifying,Greek
3189,Chubby Kaiju #3189-3189,None,Money Orange,Epic,Greece,Bubblegum,Derp,Crocket Hat
3190,Chubby Kaiju #3190-3190,None,Music Gold,Uncommon,SOS Gold Sweater,Tongue,Sad,Baseball Cap
3191,Chubby Kaiju #3191-3191,None,Money Teal,Common,Football,Confident,Dizzy,Red Cap
3192,Chubby Kaiju #3192-3192,None,Power Wolf,Uncommon,Flannel,Teeth,Tears,Bowhat
3193,Chubby Kaiju #3193-3193,None,Money Orange,Epic,Penguin Suit,Bubblegum,Cyclopes,Poor Crown
3194,Chubby Kaiju #3194-3194,Chubby KingMorie,Power Yellow,None,None,None,None,None
3195,Chubby Kaiju #3195-3195,None,Power Wolf,Uncommon,Bathroom,Tongue,SuperLazy,Round Hat
3196,Chubby Kaiju #3196-3196,None,Music Green,Common,Polo,Meh,Angry,Clown Hair
3197,Chubby Kaiju #3197-3197,None,Power Yellow,Uncommon,SOS Gold Sweater,Upset,Tears,Chef
3198,Chubby Kaiju #3198-3198,None,Money Orange,Epic,Greece,Bubblegum,Beauty,Roman Helmet
3199,Chubby Kaiju #3199-3199,None,Music Red,Common,Shirt Tie,Angry,Friendly,Yarmulke
3200,Chubby Kaiju #3200-3200,None,Music Red,Common,Tshirt,Meh,Friendly,Womans Turban
3201,Chubby Kaiju #3201-3201,None,Music Red,Uncommon,SOS Gold Sweater,Throw Up,Sad,Round Hat
3202,Chubby Kaiju #3202-3202,None,Music Green,Common,Shirt,Angry,Curious,Unicorn
3203,Chubby Kaiju #3203-3203,None,Power Black,Epic,Morie Gang,Flame,Cyclopes,Kappa
3204,Chubby Kaiju #3204-3204,None,Power Wolf,Common,Shirt Tie,Normal,Friendly,Red Cap
3205,Chubby Kaiju #3205-3205,None,Power Wolf,Rare,Sheriff,Greedy,Terrifying,Safety Helmet
3206,Chubby Kaiju #3206-3206,None,Power Yellow,Uncommon,Casual,Confuse,Tears,Beret Hat
3207,Chubby Kaiju #3207-3207,None,Money Teal,Common,Arab,Normal,Dizzy,Birthday
3208,Chubby Kaiju #3208-3208,None,Music Green,Uncommon,Bathroom,Confuse,Puke,Round Hat
3209,Chubby Kaiju #3209-3209,None,Money Orange,Epic,Morie Gang,Bird,Dragonball,Poor Crown
3210,Chubby Kaiju #3210-3210,None,Power Black,Uncommon,SOS Sweater,Confuse,SuperLazy,Kids
3211,Chubby Kaiju #3211-3211,None,Power Wolf,Common,Nerdy,Angry,Angry,Birthday
3212,Chubby Kaiju #3212-3212,None,Music Gold,Common,Sweater,Sad,Guilty,Halo
3213,Chubby Kaiju #3213-3213,None,Music Green,Epic,Frog Suit,Beard God,Puke,Pirate
3214,Chubby Kaiju #3214-3214,None,Music Gold,Uncommon,SOS Sweater,Throw Up,Sad,HighTop
3215,Chubby Kaiju #3215-3215,None,Money RainBow,Common,Tshirt,Angry,Angry,Birthday
3216,Chubby Kaiju #3216-3216,None,Power Black,Epic,Samurai,Bubblegum,Beauty,Poor Crown
3217,Chubby Kaiju #3217-3217,None,Power Yellow,Epic,Morie,Flame,Beauty,Pirate
3218,Chubby Kaiju #3218-3218,None,Music Gold,Rare,Clown,SmokingPipe,AlmostCry,Chonmage
3219,Chubby Kaiju #3219-3219,None,Money Orange,Uncommon,Formal Suit,Confuse,SuperLazy,Round Hat
3220,Chubby Kaiju #3220-3220,None,Power Black,Uncommon,Formal Suit,Teeth,Sad,Bowhat
3221,Chubby Kaiju #3221-3221,None,Music Red,Rare,YO,Gangster,AlmostCry,Artist
3222,Chubby Kaiju #3222-3222,None,Money Teal,Uncommon,Graduation,Throw Up,Suspicious,Leprechaun
3223,Chubby Kaiju #3223-3223,None,Music Green,Common,TankTop,Sad,Curious,Clown Hair
3224,Chubby Kaiju #3224-3224,None,Power Black,Common,Shirt Tie,Normal,Dizzy,Womans Turban
3225,Chubby Kaiju #3225-3225,None,Money Teal,Common,Polo,Confident,Dizzy,Unicorn
3226,Chubby Kaiju #3226-3226,None,Power Yellow,Common,Polo,Angry,Dizzy,Red Cap
3227,Chubby Kaiju #3227-3227,None,Money Orange,Epic,Greece,Bubblegum,Puke,Crocket Hat
3228,Chubby Kaiju #3228-3228,None,Money Teal,Rare,Winter,Clown,AlmostCry,Sleep Hat
3229,Chubby Kaiju #3229-3229,None,Money Teal,Common,Shirt Tie,Joke,Lazy,Farmer
3230,Chubby Kaiju #3230-3230,None,Power Wolf,Uncommon,Flannel,Throw Up,Purple Eye,IceCream
3231,Chubby Kaiju #3231-3231,None,Money Orange,Uncommon,Graduation,Tongue,Purple Eye,Military
3232,Chubby Kaiju #3232-3232,None,Money RainBow,Common,K,Normal,Dizzy,Halo
3233,Chubby Kaiju #3233-3233,None,Money RainBow,Common,Shirt Tie,Normal,Dizzy,Unicorn
3234,Chubby Kaiju #3234-3234,None,Music Gold,Epic,Soldier,Bubblegum,Derp,Roman Helmet
3235,Chubby Kaiju #3235-3235,None,Power Yellow,Common,Football,Sad,Guilty,Yarmulke
3236,Chubby Kaiju #3236-3236,None,Music Gold,Common,Nerdy,Confident,Angry,Farmer
3237,Chubby Kaiju #3237-3237,None,Power Black,Common,TankTop,Normal,Lazy,Womans Turban
3238,Chubby Kaiju #3238-3238,None,Money Orange,Common,Nerdy,Joke,Lazy,Bath
3239,Chubby Kaiju #3239-3239,None,Power Black,Uncommon,Construction Vest,Upset,Puke,Beret Hat
3240,Chubby Kaiju #3240-3240,None,Power Yellow,Common,Shirt Tie,Meh,Friendly,Birthday
3241,Chubby Kaiju #3241-3241,None,Money Orange,Uncommon,Chinese,Teeth,Puke,Round Hat
3242,Chubby Kaiju #3242-3242,None,Power Wolf,Common,Arab,Sad,Dizzy,Yarmulke
3243,Chubby Kaiju #3243-3243,None,Power Black,Common,Polo,Sad,Lazy,Red Cap
3244,Chubby Kaiju #3244-3244,None,Power Wolf,Rare,Sheriff,SmokingPipe,Pirate,Arrow
3245,Chubby Kaiju #3245-3245,None,Power Black,Uncommon,Chinese,Throw Up,Tears,HighTop
3246,Chubby Kaiju #3246-3246,None,Power Yellow,Rare,Purple Lover,Rainbow,Pirate,Greek
3247,Chubby Kaiju #3247-3247,None,Music Green,Epic,Fish,Beard God,Puke,Pirate
3248,Chubby Kaiju #3248-3248,None,Power Black,Uncommon,Casual,Tongue,Sad,Round Hat
3249,Chubby Kaiju #3249-3249,None,Music Green,Common,TankTop,Confident,Dizzy,Womans Turban
3250,Chubby Kaiju #3250-3250,None,Money RainBow,Epic,Fish,Flame,Derp,Hatch
3251,Chubby Kaiju #3251-3251,None,Money Teal,Common,Polo,Normal,Friendly,Birthday
3252,Chubby Kaiju #3252-3252,None,Money Orange,Rare,Sheriff,Clown,Bandit,Wizard Hat
3253,Chubby Kaiju #3253-3253,None,Power Yellow,Uncommon,SOS Sweater,Upset,Suspicious,Round Hat
3254,Chubby Kaiju #3254-3254,None,Power Yellow,Common,Tshirt,Angry,Dizzy,Bath
3255,Chubby Kaiju #3255-3255,None,Music Gold,Common,Football,Meh,Friendly,Beanie
3256,Chubby Kaiju #3256-3256,None,Music Red,Uncommon,Formal Suit,Upset,Sad,IceCream
3257,Chubby Kaiju #3257-3257,None,Power Wolf,Uncommon,Chinese,Teeth,Purple Eye,Beret Hat
3258,Chubby Kaiju #3258-3258,None,Power Yellow,Rare,YO,Rainbow,Bandit,Graduation
3259,Chubby Kaiju #3259,None,Money Orange,SOS,Burger,SOS Covid Mask,SOS Gold Glasses,Electricity
3260,Chubby Kaiju #3260-3260,None,Music Red,Common,Football,Meh,Friendly,Clown Hair
3261,Chubby Kaiju #3261-3261,None,Money Teal,Common,Shirt,Sad,Curious,Yarmulke
3262,Chubby Kaiju #3262-3262,None,Music Red,Common,Shirt,Meh,Lazy,Unicorn
3263,Chubby Kaiju #3263-3263,None,Music Green,Common,Nerdy,Joke,Lazy,Unicorn
3264,Chubby Kaiju #3264-3264,None,Power Yellow,Common,TankTop,Joke,Lazy,Yarmulke
3265,Chubby Kaiju #3265-3265,None,Power Yellow,Uncommon,Casual,Tongue,SuperLazy,IceCream
3266,Chubby Kaiju #3266-3266,None,Music Green,Common,Nerdy,Meh,Friendly,Clown Hair
3267,Chubby Kaiju #3267-3267,None,Power Yellow,Uncommon,Casual,Confuse,SuperLazy,IceCream
3268,Chubby Kaiju #3268-3268,None,Power Black,Epic,Racer,Beard God,Beauty,Pirate
3269,Chubby Kaiju #3269-3269,None,Power Black,Uncommon,Construction Vest,Teeth,Tears,Baseball Cap
3270,Chubby Kaiju #3270-3270,None,Power Yellow,Common,Polo,Normal,Lazy,Bath
3271,Chubby Kaiju #3271-3271,None,Power Yellow,Uncommon,Graduation,Teeth,Tears,Military
3272,Chubby Kaiju #3272-3272,None,Money Orange,Common,Polo,Confident,Dizzy,Birthday
3273,Chubby Kaiju #3273-3273,None,Power Black,Common,Shirt,Angry,Lazy,Bath
3274,Chubby Kaiju #3274-3274,None,Power Black,Common,Tshirt,Meh,Angry,Yarmulke
3275,Chubby Kaiju #3275-3275,None,Music Red,SOS,Morie Boss,SOS Covid Mask,Dragonball,SOS Cap
3276,Chubby Kaiju #3276-3276,None,Music Red,Common,Football,Normal,Guilty,Farmer
3277,Chubby Kaiju #3277-3277,None,Money Teal,Epic,Fish,Beard God,Flame,Pirate
3278,Chubby Kaiju #3278-3278,None,Power Black,Uncommon,Casual,Teeth,SuperLazy,Beret Hat
3279,Chubby Kaiju #3279-3279,None,Power Wolf,Common,Sweater,Confident,Guilty,Clown Hair
3280,Chubby Kaiju #3280-3280,None,Money Teal,Rare,Sheriff,Greedy,Derp,Greek
3281,Chubby Kaiju #3281-3281,None,Music Gold,Rare,Tuxedo,Clown,Terrifying,Safety Helmet
3282,Chubby Kaiju #3282-3282,None,Money Orange,Rare,Winter,Rainbow,Bandit,Sleep Hat
3283,Chubby Kaiju #3283-3283,None,Music Red,Uncommon,Casual,Teeth,Purple Eye,Beret Hat
3284,Chubby Kaiju #3284-3284,None,Power Black,SOS,Morie Lord,Fish,Rainbow Glasses,Astronaut
3285,Chubby Kaiju #3285-3285,None,Music Green,Rare,Winter,Greedy,Terrifying,Artist
3286,Chubby Kaiju #3286-3286,None,Music Green,Common,Nerdy,Confident,Dizzy,Birthday
3287,Chubby Kaiju #3287-3287,None,Money Teal,Common,K,Angry,Lazy,Womans Turban
3288,Chubby Kaiju #3288-3288,None,Music Red,Common,Sweater,Normal,Curious,Halo
3289,Chubby Kaiju #3289-3289,None,Money Teal,Uncommon,Graduation,Confuse,Suspicious,Leprechaun
3290,Chubby Kaiju #3290-3290,None,Music Green,Rare,YO,Greedy,Derp,Sleep Hat
3291,Chubby Kaiju #3291-3291,None,Power Black,Common,Polo,Normal,Curious,Clown Hair
3292,Chubby Kaiju #3292-3292,None,Music Gold,Uncommon,Graduation,Teeth,SuperLazy,Round Hat
3293,Chubby Kaiju #3293-3293,None,Power Yellow,Rare,Sheriff,SmokingPipe,Terrifying,Artist
3294,Chubby Kaiju #3294-3294,None,Music Green,Epic,Frog Suit,Flame,Flame,Pirate
3295,Chubby Kaiju #3295-3295,None,Power Yellow,Uncommon,Chinese,Teeth,Purple Eye,Chef
3296,Chubby Kaiju #3296-3296,None,Money Orange,Common,Shirt,Meh,Friendly,Beanie
3297,Chubby Kaiju #3297-3297,None,Money Orange,Uncommon,SOS Sweater,Upset,Tears,Baseball Cap
3298,Chubby Kaiju #3298-3298,None,Money Teal,Common,Shirt,Normal,Angry,Clown Hair
3299,Chubby Kaiju #3299-3299,None,Music Red,Common,Sweater,Normal,Friendly,Farmer
3300,Chubby Kaiju #3300-3300,None,Music Green,Common,Arab,Angry,Curious,Birthday
3301,Chubby Kaiju #3301-3301,None,Power Yellow,Common,Football,Joke,Lazy,Clown Hair
3302,Chubby Kaiju #3302-3302,None,Power Yellow,Common,Football,Sad,Angry,Halo
3303,Chubby Kaiju #3303-3303,None,Money RainBow,Uncommon,Flannel,Teeth,Purple Eye,Kids
3304,Chubby Kaiju #3304-3304,None,Power Black,Epic,Frog Suit,Flame,Dragonball,Crocket Hat
3305,Chubby Kaiju #3305-3305,None,Power Black,Common,TankTop,Angry,Friendly,Womans Turban
3306,Chubby Kaiju #3306-3306,None,Power Yellow,Uncommon,Casual,Upset,Purple Eye,IceCream
3307,Chubby Kaiju #3307,None,Money RainBow,SOS,T-rex,SOS Covid Mask,SOS Glasses,Cool Crown
3308,Chubby Kaiju #3308,None,Money Orange,SOS,Burger,Fish,Dragonball,SOS Siren
3309,Chubby Kaiju #3309-3309,None,Power Yellow,Uncommon,Graduation,Teeth,Sad,Beret Hat
3310,Chubby Kaiju #3310-3310,None,Music Green,Uncommon,SOS Gold Sweater,Teeth,Puke,Kids
3311,Chubby Kaiju #3311-3311,None,Power Black,Epic,Morie Gang,Bird,Derp,Pirate
3312,Chubby Kaiju #3312-3312,None,Money RainBow,Rare,YO,Greedy,Sunglasses,Kong Hat
3313,Chubby Kaiju #3313-3313,None,Power Wolf,Common,Football,Sad,Dizzy,Bath
3314,Chubby Kaiju #3314-3314,None,Power Yellow,Common,Sweater,Confident,Curious,Red Cap
3315,Chubby Kaiju #3315-3315,None,Music Red,Common,Sweater,Confident,Dizzy,Vacation
3316,Chubby Kaiju #3316-3316,None,Power Black,Rare,Clown,Gangster,Sunglasses,Graduation
3317,Chubby Kaiju #3317-3317,None,Music Red,Epic,Greece,Bubblegum,Cyclopes,Kappa
3318,Chubby Kaiju #3318-3318,None,Power Yellow,Common,Sweater,Angry,Lazy,Red Cap
3319,Chubby Kaiju #3319-3319,None,Power Yellow,Common,Arab,Confident,Lazy,Farmer
3320,Chubby Kaiju #3320-3320,None,Money Orange,Uncommon,Graduation,Throw Up,Tears,HighTop
3321,Chubby Kaiju #3321-3321,None,Power Black,Epic,Samurai,Bird,Dragonball,Roman Helmet
3322,Chubby Kaiju #3322-3322,None,Power Yellow,Common,Arab,Meh,Dizzy,Red Cap
3323,Chubby Kaiju #3323-3323,None,Money RainBow,Common,Shirt Tie,Joke,Dizzy,Bath
3324,Chubby Kaiju #3324-3324,None,Money RainBow,Uncommon,Bathroom,Upset,Purple Eye,Beret Hat
3325,Chubby Kaiju #3325-3325,None,Music Green,Uncommon,Casual,Teeth,SuperLazy,Beret Hat
3326,Chubby Kaiju #3326,None,Music Green,SOS,Morie Lord,SOS Gold Covid Mask,Ice BEAM,SOS Siren
3327,Chubby Kaiju #3327-3327,None,Power Yellow,Uncommon,Construction Vest,Throw Up,Sad,Baseball Cap
3328,Chubby Kaiju #3328-3328,None,Power Black,Common,K,Sad,Dizzy,Bath
3329,Chubby Kaiju #3329-3329,None,Money Teal,Epic,Racer,Bubblegum,Flame,Pirate
3330,Chubby Kaiju #3330-3330,None,Music Red,Common,TankTop,Joke,Friendly,Birthday
3331,Chubby Kaiju #3331-3331,None,Music Green,Rare,Hoodie,Rainbow,Sunglasses,Chonmage
3332,Chubby Kaiju #3332-3332,None,Power Yellow,Uncommon,SOS Sweater,Confuse,Tears,Baseball Cap
3333,Chubby Kaiju #3333-3333,None,Money Orange,Uncommon,SOS Sweater,Tongue,Purple Eye,Baseball Cap
3334,Chubby Kaiju #3334-3334,None,Music Gold,Uncommon,Bathroom,Tongue,Tears,Bowhat
3335,Chubby Kaiju #3335,None,Power Yellow,SOS,Burger,SOS Covid Mask,SOS Glasses,SOS Cap
3336,Chubby Kaiju #3336-3336,None,Music Red,Uncommon,Bathroom,Throw Up,Sad,Leprechaun
3337,Chubby Kaiju #3337-3337,None,Music Gold,Rare,Hoodie,Greedy,Bandit,Chonmage
3338,Chubby Kaiju #3338-3338,None,Music Red,Rare,Fancy,Rainbow,AlmostCry,Chonmage
3339,Chubby Kaiju #3339-3339,None,Money Orange,Epic,Morie,Beard God,Dragonball,Hatch
3340,Chubby Kaiju #3340-3340,None,Music Red,Common,Nerdy,Normal,Lazy,Womans Turban
3341,Chubby Kaiju #3341-3341,None,Money Teal,Rare,Purple Lover,Greedy,Sunglasses,Sleep Hat
3342,Chubby Kaiju #3342-3342,None,Music Green,Uncommon,Flannel,Teeth,Puke,Kids
3343,Chubby Kaiju #3343-3343,None,Money Teal,Rare,Tuxedo,Rainbow,Pirate,Safety Helmet
3344,Chubby Kaiju #3344-3344,None,Power Yellow,Uncommon,Formal Suit,Tongue,SuperLazy,Chef
3345,Chubby Kaiju #3345-3345,None,Power Wolf,Common,Nerdy,Angry,Curious,Red Cap
3346,Chubby Kaiju #3346-3346,None,Money Orange,Rare,Seal Suit,Clown,Derp,Wizard Hat
3347,Chubby Kaiju #3347-3347,None,Music Green,Common,K,Joke,Angry,Womans Turban
3348,Chubby Kaiju #3348-3348,None,Music Green,Common,Sweater,Sad,Dizzy,Halo
3349,Chubby Kaiju #3349-3349,None,Power Black,Common,TankTop,Angry,Friendly,Farmer
3350,Chubby Kaiju #3350-3350,None,Power Black,Uncommon,Formal Suit,Teeth,SuperLazy,Military
3351,Chubby Kaiju #3351-3351,None,Power Wolf,Common,K,Angry,Curious,Bath
3352,Chubby Kaiju #3352-3352,None,Power Yellow,Rare,Winter,SmokingPipe,Terrifying,Detective
3353,Chubby Kaiju #3353-3353,None,Music Green,Uncommon,SOS Sweater,Teeth,SuperLazy,Military
3354,Chubby Kaiju #3354-3354,None,Money Orange,Uncommon,Flannel,Teeth,Purple Eye,IceCream
3355,Chubby Kaiju #3355-3355,None,Money Teal,Common,Sweater,Confident,Friendly,Beanie
3356,Chubby Kaiju #3356-3356,None,Money Teal,Uncommon,Construction Vest,Tongue,Purple Eye,Round Hat
3357,Chubby Kaiju #3357-3357,None,Power Yellow,Common,Shirt,Angry,Guilty,Unicorn
3358,Chubby Kaiju #3358,None,Power Black,SOS,Dracula,SOS Gold Covid Mask,Rainbow Glasses,SOS Siren
3359,Chubby Kaiju #3359-3359,None,Power Black,Common,Nerdy,Angry,Dizzy,Clown Hair
3360,Chubby Kaiju #3360-3360,None,Money Teal,Common,Arab,Sad,Guilty,Unicorn
3361,Chubby Kaiju #3361-3361,None,Money Teal,Common,K,Meh,Lazy,Farmer
3362,Chubby Kaiju #3362-3362,None,Power Wolf,Common,Sweater,Angry,Curious,Unicorn
3363,Chubby Kaiju #3363-3363,None,Music Green,Common,Arab,Normal,Dizzy,Bath
3364,Chubby Kaiju #3364-3364,None,Power Yellow,Uncommon,SOS Gold Sweater,Upset,Purple Eye,Beret Hat
3365,Chubby Kaiju #3365-3365,None,Music Gold,Common,Shirt Tie,Confident,Curious,Farmer
3366,Chubby Kaiju #3366-3366,None,Music Red,Rare,Purple Lover,Rainbow,Terrifying,Detective
3367,Chubby Kaiju #3367-3367,None,Money Orange,Uncommon,Formal Suit,Tongue,Tears,IceCream
3368,Chubby Kaiju #3368-3368,None,Money Orange,Epic,Frog Suit,Bubblegum,Dragonball,Circuit Board
3369,Chubby Kaiju #3369-3369,None,Power Black,Uncommon,SOS Sweater,Teeth,Puke,Baseball Cap
3370,Chubby Kaiju #3370-3370,None,Money Orange,Common,K,Normal,Lazy,Womans Turban
3371,Chubby Kaiju #3371-3371,None,Power Black,Common,TankTop,Sad,Guilty,Beanie
3372,Chubby Kaiju #3372-3372,None,Money RainBow,SOS,Dracula,SOS Gold Covid Mask,Rainbow Glasses,Cool Crown
3373,Chubby Kaiju #3373-3373,None,Music Red,Common,Tshirt,Confident,Dizzy,Halo
3374,Chubby Kaiju #3374-3374,None,Money Teal,SOS,Tentacles,Fish,SOS Glasses,Electricity
3375,Chubby Kaiju #3375-3375,None,Music Red,Common,Arab,Angry,Guilty,Clown Hair
3376,Chubby Kaiju #3376-3376,None,Power Black,Common,TankTop,Confident,Lazy,Unicorn
3377,Chubby Kaiju #3377-3377,None,Money Teal,Uncommon,Chinese,Confuse,Tears,Military
3378,Chubby Kaiju #3378-3378,None,Money Orange,Common,Tshirt,Confident,Angry,Yarmulke
3379,Chubby Kaiju #3379-3379,None,Music Red,Common,Sweater,Joke,Angry,Beanie
3380,Chubby Kaiju #3380-3380,None,Power Yellow,Rare,Sheriff,Rainbow,Terrifying,Artist
3381,Chubby Kaiju #3381-3381,None,Money RainBow,Uncommon,Casual,Throw Up,Sad,Military
3382,Chubby Kaiju #3382-3382,None,Money RainBow,Rare,Sheriff,Gangster,Derp,Artist
3383,Chubby Kaiju #3383-3383,None,Money Teal,Uncommon,Graduation,Tongue,Sad,IceCream
3384,Chubby Kaiju #3384-3384,None,Power Wolf,Common,Sweater,Meh,Lazy,Farmer
3385,Chubby Kaiju #3385-3385,None,Money Teal,Rare,Tuxedo,SmokingPipe,Bandit,Arrow
3386,Chubby Kaiju #3386-3386,None,Money Teal,Uncommon,SOS Gold Sweater,Confuse,Suspicious,Military
3387,Chubby Kaiju #3387-3387,None,Money Orange,Common,Football,Meh,Angry,Unicorn
3388,Chubby Kaiju #3388-3388,None,Music Red,Common,Tshirt,Confident,Guilty,Farmer
3389,Chubby Kaiju #3389-3389,None,Power Yellow,Common,Football,Normal,Guilty,Womans Turban
3390,Chubby Kaiju #3390-3390,None,Money RainBow,Epic,Greece,Beard God,Flame,Poor Crown
