TOKEN_ID,TOKEN_NAME,UNIQUENESS INDEX,NAME,Background ID,Skull Gene,Hair Gene,Eyes Gene,Nose Gene,Teeth Gene,Bones Gene,Beard Gene
1425,CryptoSkull #1425,25,Bhammu,#14,#2,#122,#8,#1,#3,#15,#8
1426,CryptoSkull #1426,25,Itres,#131,#10,#122,#62,#7,#0,#15,#8
1427,CryptoSkull #1427,16,Nindroh,#57,#11,#122,#9,#5,#7,#8,#8
1428,CryptoSkull #1428,26,Osath,#21,#6,#122,#51,#3,#0,#15,#8
1429,CryptoSkull #1429,12,Misuhr,#59,#1,#45,#49,#0,#7,#6,#8
1430,CryptoSkull #1430,22,Thardoc,#98,#7,#71,#37,#7,#1,#15,#8
1431,CryptoSkull #1431,22,Pordaw,#67,#6,#50,#51,#0,#9,#15,#8
1432,CryptoSkull #1432,12,Khaggilthett,#15,#13,#52,#15,#5,#3,#6,#8
1433,CryptoSkull #1433,22,Igrazzou,#84,#5,#15,#41,#1,#10,#15,#8
1434,CryptoSkull #1434,22,Kuuthruxiss,#29,#10,#54,#26,#6,#7,#15,#8
1435,CryptoSkull #1435,22,Sthrorax,#16,#10,#90,#70,#6,#10,#15,#8
1436,CryptoSkull #1436,22,Lluungith,#9,#7,#90,#48,#7,#0,#15,#8
1437,CryptoSkull #1437,2,Izeszarr,#64,#13,#81,#19,#7,#5,#12,#3
1438,CryptoSkull #1438,22,Lommiublic,#71,#3,#35,#4,#4,#5,#15,#8
1439,CryptoSkull #1439,11,Thraolun,#46,#2,#18,#60,#5,#8,#15,#1
1440,CryptoSkull #1440,22,Bhiangaa,#129,#0,#119,#45,#4,#0,#15,#8
1441,CryptoSkull #1441,12,Neariustreth,#121,#11,#50,#42,#3,#5,#13,#8
1442,CryptoSkull #1442,22,Naantaz,#85,#1,#41,#4,#4,#1,#15,#8
1443,CryptoSkull #1443,12,Sthugruul,#90,#4,#100,#45,#1,#6,#13,#8
1444,CryptoSkull #1444,22,Lluukriu,#88,#14,#35,#48,#4,#5,#15,#8
1445,CryptoSkull #1445,12,Proulmuudduu,#25,#10,#42,#43,#3,#4,#14,#8
1446,CryptoSkull #1446,12,Phruuhuun,#26,#6,#55,#29,#6,#7,#7,#8
1447,CryptoSkull #1447 (Game Token),26,Srugextrao,#34,#2,#122,#5,#2,#4,#15,#8
1448,CryptoSkull #1448,22,Mourloimao,#54,#9,#34,#32,#3,#6,#15,#8
1449,CryptoSkull #1449,22,Thrummaoth,#12,#1,#8,#19,#0,#7,#15,#8
1450,CryptoSkull #1450,22,Vukhaxaa,#64,#5,#118,#66,#4,#5,#15,#8
1451,CryptoSkull #1451 (Game Token),25,Groirsoth,#88,#1,#122,#33,#7,#1,#15,#8
1452,CryptoSkull #1452,22,Giublaahr,#50,#6,#49,#42,#7,#2,#15,#8
1453,CryptoSkull #1453,12,Vrirsingess,#49,#13,#70,#27,#5,#9,#12,#8
1454,CryptoSkull #1454 (Game Token),25,Bhioxxiobiuth,#59,#1,#122,#73,#1,#7,#15,#8
1455,CryptoSkull #1455,22,Sradder,#81,#13,#6,#76,#6,#6,#15,#8
1456,CryptoSkull #1456,22,Laarnuthou,#20,#14,#62,#78,#7,#8,#15,#8
1457,CryptoSkull #1457,22,Uuhoh,#131,#6,#67,#43,#0,#2,#15,#8
1458,CryptoSkull #1458,2,Thraansal,#58,#4,#55,#67,#1,#9,#2,#3
1459,CryptoSkull #1459,22,Zaothraoth,#17,#5,#5,#71,#5,#5,#15,#8
1460,CryptoSkull #1460 (Game Token),25,Shragnirlauth,#129,#3,#122,#71,#6,#10,#15,#8
1461,CryptoSkull #1461 (Game Token),25,Druthrunthuhr,#115,#9,#122,#3,#4,#4,#15,#8
1462,CryptoSkull #1462,22,Blixxal,#106,#5,#107,#87,#7,#0,#15,#8
1463,CryptoSkull #1463 (Game Token),25,Yiasia,#124,#4,#122,#51,#3,#1,#15,#8
1464,CryptoSkull #1464 (Game Token),25,Draxtrorth,#29,#3,#122,#35,#1,#6,#15,#8
1465,CryptoSkull #1465,22,Thraobraathrou,#113,#12,#88,#39,#5,#6,#15,#8
1466,CryptoSkull #1466,22,Kilouh,#43,#5,#33,#11,#3,#6,#15,#8
1467,CryptoSkull #1467,22,Zeagroiko,#76,#9,#2,#13,#3,#1,#15,#8
1468,CryptoSkull #1468,11,Drojur,#96,#4,#7,#21,#5,#6,#15,#0
1469,CryptoSkull #1469,22,Mugriath,#81,#3,#84,#88,#5,#6,#15,#8
1470,CryptoSkull #1470,22,Hundurchar,#50,#3,#116,#8,#6,#9,#15,#8
1471,CryptoSkull #1471,22,Wraongor,#126,#1,#14,#69,#3,#0,#15,#8
1472,CryptoSkull #1472,22,Strophiak,#51,#3,#58,#57,#3,#7,#15,#8
1473,CryptoSkull #1473,22,Cagroknil,#33,#12,#119,#23,#6,#6,#15,#8
1474,CryptoSkull #1474,12,Sthajushott,#93,#0,#30,#0,#4,#10,#0,#8
1475,CryptoSkull #1475,16,Wraugre,#113,#3,#122,#58,#7,#5,#14,#8
1476,CryptoSkull #1476,12,Luunsaakraul,#128,#12,#25,#56,#3,#4,#11,#8
1477,CryptoSkull #1477,22,Grandrauh,#68,#3,#119,#48,#2,#10,#15,#8
1478,CryptoSkull #1478,12,Puuloith,#43,#11,#84,#6,#4,#9,#7,#8
1479,CryptoSkull #1479,22,Stholdobliz,#54,#5,#93,#86,#4,#4,#15,#8
1480,CryptoSkull #1480 (Game Token),25,Praxtrazzion,#65,#12,#122,#31,#0,#8,#15,#8
1481,CryptoSkull #1481,12,Srothitraux,#62,#14,#27,#48,#7,#0,#7,#8
1482,CryptoSkull #1482 (Game Token),25,Tradoth,#0,#9,#122,#61,#5,#0,#15,#8
1483,CryptoSkull #1483,15,Shabbouz,#82,#2,#122,#15,#3,#2,#15,#2
1484,CryptoSkull #1484,22,Xiaxtretaatt,#25,#1,#47,#78,#1,#3,#15,#8
1485,CryptoSkull #1485 (Game Token),25,Virzhi,#23,#0,#122,#22,#5,#6,#15,#8
1486,CryptoSkull #1486,22,Vungikkiurm,#96,#5,#85,#71,#0,#10,#15,#8
1487,CryptoSkull #1487,22,Jico,#57,#12,#26,#9,#2,#1,#15,#8
1488,CryptoSkull #1488,22,Niobbaolthean,#40,#0,#73,#24,#3,#1,#15,#8
1489,CryptoSkull #1489,22,Seszin,#22,#4,#24,#32,#6,#10,#15,#8
1490,CryptoSkull #1490,25,Xuri,#0,#8,#122,#1,#0,#6,#15,#8
1491,CryptoSkull #1491,22,Xouxohlio,#35,#8,#27,#66,#1,#8,#15,#8
1492,CryptoSkull #1492,22,Gobrangitt,#96,#4,#79,#28,#2,#7,#15,#8
1493,CryptoSkull #1493,12,Thruurkanuc,#40,#11,#35,#26,#5,#6,#13,#8
1494,CryptoSkull #1494,15,Fruddao,#9,#12,#122,#70,#4,#2,#15,#4
1495,CryptoSkull #1495,22,Bhiolthuulmuu,#66,#3,#6,#6,#4,#9,#15,#8
1496,CryptoSkull #1496,22,Deadhauthoh,#2,#2,#44,#29,#5,#7,#15,#8
1497,CryptoSkull #1497,22,Caxoz,#89,#3,#19,#3,#1,#7,#15,#8
1498,CryptoSkull #1498,22,Threamez,#18,#6,#60,#79,#6,#6,#15,#8
1499,CryptoSkull #1499,22,Chosammil,#80,#14,#27,#19,#4,#6,#15,#8
1500,CryptoSkull #1500,12,Ghagroishuth,#88,#8,#24,#9,#1,#2,#5,#8
1501,CryptoSkull #1501,22,Giakaunge,#131,#10,#94,#45,#0,#10,#15,#8
1502,CryptoSkull #1502,25,Jothricearr,#130,#9,#122,#2,#7,#6,#15,#8
1503,CryptoSkull #1503,25,Slothakno,#67,#12,#122,#83,#4,#6,#15,#8
1504,CryptoSkull #1504,2,Boxxis,#30,#6,#2,#29,#5,#6,#5,#0
1505,CryptoSkull #1505,25,Kiolroltho,#20,#1,#122,#20,#1,#8,#15,#8
1506,CryptoSkull #1506,16,Crorkircha,#122,#10,#122,#2,#5,#0,#6,#8
1507,CryptoSkull #1507,22,Friostrea,#40,#0,#57,#11,#4,#4,#15,#8
1508,CryptoSkull #1508,2,Sthretiggihr,#43,#2,#75,#80,#7,#0,#0,#1
1509,CryptoSkull #1509,12,Tintejou,#23,#10,#109,#67,#6,#3,#5,#8
1510,CryptoSkull #1510,22,Caubhuuzzuuz,#101,#10,#119,#65,#5,#4,#15,#8
1511,CryptoSkull #1511,22,Vaarzerth,#64,#1,#14,#29,#7,#7,#15,#8
1512,CryptoSkull #1512,12,Uhephrol,#57,#5,#62,#22,#3,#9,#8,#8
1513,CryptoSkull #1513,11,Crogezzi,#105,#11,#102,#29,#0,#4,#15,#1
1514,CryptoSkull #1514,16,Zamohr,#17,#11,#122,#64,#1,#10,#4,#8
1515,CryptoSkull #1515,22,Brublasoss,#1,#1,#90,#76,#2,#2,#15,#8
1516,CryptoSkull #1516,11,Kiassummous,#5,#0,#3,#17,#1,#10,#15,#2
1517,CryptoSkull #1517,22,Pumordo,#101,#2,#16,#40,#1,#6,#15,#8
1518,CryptoSkull #1518,22,Vralduz,#120,#8,#59,#22,#4,#0,#15,#8
1519,CryptoSkull #1519,22,Aongokhoi,#96,#5,#65,#61,#0,#6,#15,#8
1520,CryptoSkull #1520,26,Frougokhih,#49,#8,#122,#11,#3,#4,#15,#8
1521,CryptoSkull #1521,25,Sarsiah,#131,#1,#122,#15,#4,#4,#15,#8
1522,CryptoSkull #1522,25,Blizzoknor,#85,#2,#122,#68,#3,#1,#15,#8
1523,CryptoSkull #1523,11,Shiabbou,#48,#12,#70,#74,#2,#0,#15,#5
1524,CryptoSkull #1524,25,Thibhuu,#125,#6,#122,#85,#3,#3,#15,#8
1525,CryptoSkull #1525,15,Sthruuhlaonge,#1,#4,#122,#55,#7,#9,#15,#4
1526,CryptoSkull #1526,22,Sthaszephrez,#36,#7,#34,#83,#5,#10,#15,#8
1527,CryptoSkull #1527,22,Steagruuros,#61,#6,#99,#88,#6,#9,#15,#8
1528,CryptoSkull #1528,16,Ozexul,#89,#4,#122,#27,#0,#7,#3,#8
1529,CryptoSkull #1529,25,Yiarean,#8,#0,#122,#58,#7,#6,#15,#8
1530,CryptoSkull #1530,25,Chodhonne,#112,#12,#122,#67,#0,#7,#15,#8
1531,CryptoSkull #1531,25,Phrocanthe,#4,#10,#122,#35,#1,#6,#15,#8
1532,CryptoSkull #1532,22,Genthonteth,#98,#6,#104,#42,#6,#7,#15,#8
1533,CryptoSkull #1533,12,Chijaa,#106,#3,#101,#16,#0,#3,#7,#8
1534,CryptoSkull #1534,22,Miszoiz,#66,#0,#61,#7,#0,#9,#15,#8
1535,CryptoSkull #1535,22,Jakkaorr,#127,#12,#109,#20,#2,#7,#15,#8
1536,CryptoSkull #1536,22,Shoibhuh,#0,#11,#66,#44,#3,#4,#15,#8
1537,CryptoSkull #1537,25,Shaaruuh,#28,#7,#122,#64,#1,#9,#15,#8
1538,CryptoSkull #1538,12,Frauphuu,#120,#4,#31,#29,#4,#8,#10,#8
1539,CryptoSkull #1539,11,Thridduzzuc,#83,#12,#118,#45,#4,#1,#15,#2
1540,CryptoSkull #1540,5,Sthiozze,#59,#3,#122,#40,#0,#8,#4,#1
1541,CryptoSkull #1541,12,Orzhantett,#12,#14,#92,#79,#5,#4,#8,#8
1542,CryptoSkull #1542,25,Ghikrox,#2,#9,#122,#54,#1,#4,#15,#8
1543,CryptoSkull #1543,22,Chukuugruuh,#117,#2,#97,#63,#2,#10,#15,#8
1544,CryptoSkull #1544,16,Tiukrouldaon,#41,#0,#122,#14,#2,#4,#5,#8
1545,CryptoSkull #1545,2,Sugitt,#117,#14,#73,#88,#4,#2,#5,#0
1546,CryptoSkull #1546,22,Hoihiszan,#81,#3,#83,#20,#4,#3,#15,#8
1547,CryptoSkull #1547,25,Prelfeles,#62,#10,#122,#11,#4,#9,#15,#8
1548,CryptoSkull #1548,22,Bliundromoith,#99,#7,#89,#87,#7,#3,#15,#8
1549,CryptoSkull #1549,25,Ithrahr,#43,#14,#122,#57,#1,#3,#15,#8
1550,CryptoSkull #1550,11,Darphan,#82,#7,#53,#26,#2,#9,#15,#0
1551,CryptoSkull #1551,25,Dosselthi,#0,#10,#122,#56,#0,#9,#15,#8
1552,CryptoSkull #1552,22,Cangith,#49,#3,#50,#3,#7,#10,#15,#8
1553,CryptoSkull #1553,22,Achaobbel,#131,#12,#1,#86,#1,#9,#15,#8
1554,CryptoSkull #1554,22,Shruszuuxias,#97,#4,#106,#46,#6,#1,#15,#8
1555,CryptoSkull #1555,22,Kukrildou,#131,#1,#14,#50,#6,#8,#15,#8
1556,CryptoSkull #1556,22,Griukheabha,#41,#6,#50,#54,#0,#9,#15,#8
1557,CryptoSkull #1557,22,Baothalrox,#83,#1,#62,#10,#1,#5,#15,#8
1558,CryptoSkull #1558,22,Baodres,#62,#10,#54,#3,#2,#2,#15,#8
1559,CryptoSkull #1559,16,Nurneado,#9,#10,#122,#58,#7,#0,#5,#8
1560,CryptoSkull #1560,22,Gralion,#124,#1,#73,#4,#2,#9,#15,#8
1561,CryptoSkull #1561,12,Dralnaoz,#38,#0,#33,#52,#7,#8,#3,#8
1562,CryptoSkull #1562,15,Nurriundu,#94,#7,#122,#32,#6,#1,#15,#5
1563,CryptoSkull #1563,12,Beasaomlaun,#103,#6,#111,#86,#4,#7,#5,#8
1564,CryptoSkull #1564,25,Causheaxxoun,#120,#3,#122,#45,#3,#1,#15,#8
1565,CryptoSkull #1565,15,Shriodhau,#87,#4,#122,#76,#6,#8,#15,#1
1566,CryptoSkull #1566,22,Breho,#67,#3,#14,#7,#7,#10,#15,#8
1567,CryptoSkull #1567,12,Zonni,#128,#13,#58,#32,#1,#4,#1,#8
1568,CryptoSkull #1568,22,Fraulnaobriol,#54,#8,#99,#65,#3,#6,#15,#8
1569,CryptoSkull #1569,22,Yittauth,#80,#14,#45,#61,#2,#2,#15,#8
1570,CryptoSkull #1570,12,Suurchass,#95,#0,#85,#65,#5,#6,#1,#8
1571,CryptoSkull #1571,2,Xiurzastratt,#91,#0,#70,#2,#6,#8,#2,#0
1572,CryptoSkull #1572,22,Biomun,#51,#1,#2,#86,#3,#2,#15,#8
1573,CryptoSkull #1573,25,Wrighonres,#24,#9,#122,#51,#7,#9,#15,#8
1574,CryptoSkull #1574,25,Shuttio,#55,#3,#122,#49,#7,#8,#15,#8
1575,CryptoSkull #1575,25,Khokux,#104,#14,#122,#20,#6,#5,#15,#8
1576,CryptoSkull #1576,12,Leran,#83,#4,#59,#25,#0,#8,#12,#8
1577,CryptoSkull #1577,22,Crolfijen,#118,#12,#31,#16,#2,#7,#15,#8
1578,CryptoSkull #1578,2,Blahaw,#11,#12,#95,#47,#6,#3,#14,#1
1579,CryptoSkull #1579,12,Gliubhuuh,#16,#11,#54,#79,#7,#1,#1,#8
1580,CryptoSkull #1580,22,Sothroz,#61,#10,#20,#17,#3,#0,#15,#8
1581,CryptoSkull #1581,22,Wrolmiah,#109,#2,#15,#23,#5,#7,#15,#8
1582,CryptoSkull #1582,22,Hiorkistreaw,#31,#9,#33,#2,#5,#9,#15,#8
1583,CryptoSkull #1583,22,Glouxhealiul,#72,#2,#65,#43,#7,#9,#15,#8
1584,CryptoSkull #1584,22,Luxxaon,#130,#1,#12,#5,#1,#8,#15,#8
1585,CryptoSkull #1585,22,Sthrulre,#92,#11,#69,#71,#6,#7,#15,#8
1586,CryptoSkull #1586,22,Xiasthih,#100,#12,#111,#22,#5,#8,#15,#8
1587,CryptoSkull #1587,22,Lleadroi,#45,#14,#95,#70,#7,#6,#15,#8
1588,CryptoSkull #1588,25,Koszorchorth,#90,#12,#122,#20,#7,#0,#15,#8
1589,CryptoSkull #1589,22,Trixxistrur,#73,#5,#111,#4,#1,#5,#15,#8
1590,CryptoSkull #1590,12,Thriuxhixhia,#84,#8,#102,#49,#2,#3,#0,#8
1591,CryptoSkull #1591,12,Driszal,#58,#12,#104,#84,#0,#5,#6,#8
1592,CryptoSkull #1592,5,Ahiores,#1,#2,#122,#64,#2,#6,#2,#2
1593,CryptoSkull #1593,25,Bheadhiaphruth,#99,#7,#122,#35,#3,#3,#15,#8
1594,CryptoSkull #1594,25,Bhaaszephath,#129,#9,#122,#78,#0,#4,#15,#8
1595,CryptoSkull #1595,25,Praddultor,#97,#0,#122,#33,#2,#4,#15,#8
1596,CryptoSkull #1596,22,Iurkaolmar,#113,#9,#28,#21,#2,#8,#15,#8
1597,CryptoSkull #1597,22,Humahr,#38,#2,#43,#71,#7,#4,#15,#8
1598,CryptoSkull #1598,25,Stutrethria,#69,#4,#122,#7,#5,#4,#15,#8
1599,CryptoSkull #1599,22,Tianeattioh,#71,#12,#77,#65,#6,#3,#15,#8
1600,CryptoSkull #1600,11,Waurnois,#51,#0,#67,#86,#3,#5,#15,#7
1601,CryptoSkull #1601,12,Wechos,#45,#2,#100,#77,#7,#0,#6,#8
1602,CryptoSkull #1602,11,Purtoxxus,#15,#7,#43,#10,#0,#0,#15,#4
1603,CryptoSkull #1603,25,Sexxox,#115,#3,#122,#0,#0,#5,#15,#8
1604,CryptoSkull #1604,12,Wretreakroith,#7,#6,#42,#59,#4,#6,#7,#8
1605,CryptoSkull #1605,22,Wreamor,#30,#7,#37,#25,#2,#6,#15,#8
1606,CryptoSkull #1606,25,Wruurziphrihr,#62,#1,#122,#70,#0,#10,#15,#8
1607,CryptoSkull #1607,25,Sthamaoh,#119,#6,#122,#81,#5,#6,#15,#8
1608,CryptoSkull #1608,22,Vonti,#85,#10,#7,#39,#4,#3,#15,#8
1609,CryptoSkull #1609,22,Paggagourm,#12,#11,#121,#75,#2,#2,#15,#8
1610,CryptoSkull #1610,16,Sthuxtruba,#31,#4,#122,#22,#7,#7,#9,#8
1611,CryptoSkull #1611,22,Haphruurth,#52,#4,#17,#76,#6,#8,#15,#8
1612,CryptoSkull #1612,22,Dorchibaus,#33,#11,#50,#40,#3,#0,#15,#8
1613,CryptoSkull #1613,16,Grithogrez,#34,#10,#122,#43,#4,#6,#8,#8
1614,CryptoSkull #1614,22,Khiaphios,#46,#14,#29,#66,#7,#8,#15,#8
1615,CryptoSkull #1615,15,Withriorni,#80,#4,#122,#24,#1,#5,#15,#0
1616,CryptoSkull #1616,22,Restruu,#73,#4,#85,#15,#4,#6,#15,#8
1617,CryptoSkull #1617,22,Gralmaphrux,#88,#1,#53,#48,#7,#4,#15,#8
1618,CryptoSkull #1618,12,Modraldi,#122,#14,#60,#31,#2,#3,#1,#8
1619,CryptoSkull #1619,22,Toinsoi,#37,#6,#76,#16,#3,#1,#15,#8
1620,CryptoSkull #1620,16,Uuzzoliaz,#79,#2,#122,#22,#1,#2,#5,#8
1621,CryptoSkull #1621,22,Praushearahr,#81,#1,#38,#24,#1,#1,#15,#8
1622,CryptoSkull #1622,22,Prarzhilfoth,#62,#10,#26,#24,#6,#6,#15,#8
1623,CryptoSkull #1623,15,Mubagroutt,#127,#4,#122,#16,#4,#8,#15,#4
1624,CryptoSkull #1624,25,Sthiddirsiohr,#53,#4,#122,#43,#6,#4,#15,#8
1625,CryptoSkull #1625,15,Xaokoustruurr,#112,#11,#122,#51,#0,#0,#15,#7
1626,CryptoSkull #1626,12,Vuuniukrun,#19,#8,#14,#31,#6,#7,#11,#8
1627,CryptoSkull #1627,22,Dhuuhrou,#11,#0,#35,#25,#1,#7,#15,#8
1628,CryptoSkull #1628,22,Tubrott,#117,#9,#12,#4,#1,#0,#15,#8
1629,CryptoSkull #1629,22,Wreralditt,#19,#11,#102,#32,#1,#4,#15,#8
1630,CryptoSkull #1630,15,Uguss,#115,#3,#122,#74,#0,#6,#15,#2
1631,CryptoSkull #1631,22,Glaulliostraon,#88,#7,#15,#39,#0,#0,#15,#8
1632,CryptoSkull #1632,12,Ghuknodduth,#105,#14,#120,#46,#3,#5,#6,#8
1633,CryptoSkull #1633,22,Slakhol,#49,#12,#98,#16,#0,#2,#15,#8
1634,CryptoSkull #1634,25,Chiodrophrus,#108,#1,#122,#26,#6,#3,#15,#8
1635,CryptoSkull #1635,22,Sthraajuthror,#128,#5,#102,#32,#4,#4,#15,#8
1636,CryptoSkull #1636,22,Lliassophras,#32,#2,#76,#59,#5,#1,#15,#8
1637,CryptoSkull #1637,12,Couldil,#131,#10,#8,#52,#3,#8,#13,#8
1638,CryptoSkull #1638,22,Churzirzhun,#19,#7,#48,#21,#3,#10,#15,#8
1639,CryptoSkull #1639 (Game Token),26,Aunnaz,#85,#13,#122,#2,#2,#5,#15,#8
1640,CryptoSkull #1640,22,Houxxiah,#72,#1,#13,#6,#2,#2,#15,#8
1641,CryptoSkull #1641,12,Ziahaw,#4,#10,#91,#84,#5,#10,#12,#8
1642,CryptoSkull #1642,22,Gaukrodaoth,#21,#9,#43,#44,#0,#0,#15,#8
1643,CryptoSkull #1643,22,Wruucaddio,#21,#6,#36,#21,#2,#3,#15,#8
1644,CryptoSkull #1644,22,Blixtredux,#123,#12,#1,#60,#0,#6,#15,#8
1645,CryptoSkull #1645 (Game Token),25,Ghoindraa,#103,#5,#122,#75,#7,#4,#15,#8
1646,CryptoSkull #1646,11,Taolphuulphoun,#120,#8,#79,#28,#6,#0,#15,#3
1647,CryptoSkull #1647,22,Kuudheh,#39,#4,#115,#1,#5,#10,#15,#8
1648,CryptoSkull #1648,22,Droiblerrirm,#130,#4,#111,#37,#5,#5,#15,#8
1649,CryptoSkull #1649 (Game Token),25,Zeanteammo,#46,#13,#122,#44,#4,#6,#15,#8
1650,CryptoSkull #1650,12,Ishiulphao,#27,#3,#49,#15,#0,#8,#6,#8
1651,CryptoSkull #1651,16,Tourphuurlouh,#47,#8,#122,#82,#1,#6,#2,#8
1652,CryptoSkull #1652,22,Bliltothrorm,#93,#11,#49,#29,#6,#0,#15,#8
1653,CryptoSkull #1653,22,Puknox,#89,#7,#88,#55,#6,#0,#15,#8
1654,CryptoSkull #1654,22,Groilphil,#27,#2,#22,#41,#2,#9,#15,#8
1655,CryptoSkull #1655,15,Froillealdaoh,#122,#5,#122,#61,#2,#5,#15,#1
1656,CryptoSkull #1656,12,Sthithaa,#96,#10,#74,#71,#4,#3,#7,#8
1657,CryptoSkull #1657 (Game Token),25,Phaugoldo,#63,#10,#122,#76,#5,#4,#15,#8
1658,CryptoSkull #1658,22,Centak,#106,#0,#96,#26,#5,#4,#15,#8
1659,CryptoSkull #1659,11,Kegiuddiah,#4,#13,#26,#29,#2,#9,#15,#2
1660,CryptoSkull #1660,22,Nordiblahr,#52,#2,#36,#61,#2,#7,#15,#8
1661,CryptoSkull #1661,11,Yoilthaolnen,#9,#8,#26,#36,#1,#0,#15,#0
1662,CryptoSkull #1662,22,Krissuuz,#117,#0,#9,#37,#0,#9,#15,#8
1663,CryptoSkull #1663,22,Stauxhiommia,#43,#10,#66,#41,#6,#2,#15,#8
1664,CryptoSkull #1664,12,Hohlautroith,#74,#12,#62,#17,#6,#6,#10,#8
1665,CryptoSkull #1665,12,Akhu,#26,#6,#78,#28,#4,#2,#10,#8
1666,CryptoSkull #1666,12,Wrughott,#42,#8,#41,#48,#3,#2,#0,#8
1667,CryptoSkull #1667,22,Gruuszeaz,#85,#4,#82,#68,#4,#9,#15,#8
1668,CryptoSkull #1668,22,Arsol,#105,#5,#26,#67,#7,#8,#15,#8
1669,CryptoSkull #1669 (Game Token),25,Drelful,#3,#0,#122,#42,#0,#4,#15,#8
1670,CryptoSkull #1670,15,Sthreaxxol,#17,#7,#122,#63,#4,#2,#15,#6
1671,CryptoSkull #1671,5,Orkuphrarth,#93,#11,#122,#12,#6,#4,#5,#7
1672,CryptoSkull #1672,2,Sthege,#63,#14,#76,#73,#1,#8,#11,#3
1673,CryptoSkull #1673 (Game Token),25,Riru,#33,#6,#122,#72,#0,#1,#15,#8
1674,CryptoSkull #1674,22,Wrikukrass,#57,#6,#43,#12,#3,#5,#15,#8
1675,CryptoSkull #1675,15,Chucobouz,#71,#0,#122,#27,#5,#3,#15,#3
1676,CryptoSkull #1676,22,Phumlelthaa,#45,#9,#30,#42,#7,#1,#15,#8
1677,CryptoSkull #1677,22,Slaostroistrios,#31,#9,#102,#58,#3,#4,#15,#8
1678,CryptoSkull #1678,15,Pluuthruultha,#4,#2,#122,#34,#3,#2,#15,#7
1679,CryptoSkull #1679,12,Pruuzoz,#59,#11,#22,#16,#6,#1,#2,#8
1680,CryptoSkull #1680,22,Eallauxio,#88,#8,#40,#59,#1,#7,#15,#8
1681,CryptoSkull #1681,22,Naxhiuthul,#70,#7,#27,#16,#1,#2,#15,#8
1682,CryptoSkull #1682,22,Wouchion,#43,#0,#44,#47,#3,#4,#15,#8
1683,CryptoSkull #1683,22,Sthabra,#40,#4,#78,#8,#5,#3,#15,#8
1684,CryptoSkull #1684,12,Curse,#25,#0,#29,#23,#6,#2,#14,#8
1685,CryptoSkull #1685,22,Nedraulrean,#129,#4,#70,#51,#4,#9,#15,#8
1686,CryptoSkull #1686,25,Sthrazzeth,#115,#3,#122,#75,#6,#1,#15,#8
1687,CryptoSkull #1687,12,Uunthaondrin,#54,#0,#13,#49,#7,#4,#13,#8
1688,CryptoSkull #1688,22,Thriophottoul,#2,#2,#97,#78,#5,#0,#15,#8
1689,CryptoSkull #1689,25,Vaadraalmio,#46,#2,#122,#6,#5,#6,#15,#8
1690,CryptoSkull #1690,22,Dhaodioh,#76,#7,#11,#22,#7,#10,#15,#8
1691,CryptoSkull #1691,22,Strolmeseth,#124,#9,#47,#18,#5,#4,#15,#8
1692,CryptoSkull #1692,22,Rearlaukroi,#11,#11,#51,#88,#6,#1,#15,#8
1693,CryptoSkull #1693,25,Oinnoigian,#61,#1,#122,#45,#0,#8,#15,#8
1694,CryptoSkull #1694,12,Souhialmen,#128,#6,#50,#39,#6,#1,#0,#8
1695,CryptoSkull #1695,11,Drousiothon,#96,#2,#114,#61,#4,#7,#15,#6
1696,CryptoSkull #1696,25,Zauhisthous,#107,#14,#122,#46,#3,#7,#15,#8
1697,CryptoSkull #1697,22,Stoibbaun,#86,#5,#18,#56,#5,#5,#15,#8
1698,CryptoSkull #1698,12,Wrulfeldutt,#58,#11,#64,#71,#3,#7,#12,#8
1699,CryptoSkull #1699,26,Heatreah,#67,#4,#122,#46,#1,#0,#15,#8
1700,CryptoSkull #1700,22,Hummarm,#122,#1,#77,#68,#5,#9,#15,#8
1701,CryptoSkull #1701,22,Hedhe,#21,#13,#12,#71,#7,#3,#15,#8
1702,CryptoSkull #1702,25,Glursaus,#49,#9,#122,#41,#7,#4,#15,#8
1703,CryptoSkull #1703,22,Wretuz,#105,#6,#59,#19,#6,#4,#15,#8
1704,CryptoSkull #1704,12,Graulraudheath,#112,#4,#0,#74,#0,#10,#5,#8
1705,CryptoSkull #1705,16,Uldin,#83,#13,#122,#81,#0,#10,#9,#8
1706,CryptoSkull #1706,22,Sauttoukhi,#71,#11,#77,#78,#3,#7,#15,#8
1707,CryptoSkull #1707,25,Aukursaun,#31,#8,#122,#62,#6,#4,#15,#8
1708,CryptoSkull #1708,25,Krughouss,#45,#8,#122,#74,#4,#8,#15,#8
1709,CryptoSkull #1709,22,Daolthios,#0,#13,#67,#82,#5,#6,#15,#8
1710,CryptoSkull #1710,12,Sliandocarth,#7,#7,#41,#18,#2,#2,#4,#8
1711,CryptoSkull #1711,16,Crilferm,#106,#11,#122,#21,#6,#7,#4,#8
1712,CryptoSkull #1712,16,Plouhloidhou,#1,#14,#122,#23,#2,#10,#12,#8
1713,CryptoSkull #1713,22,Chousaamle,#97,#4,#37,#30,#3,#5,#15,#8
1714,CryptoSkull #1714,11,Sakre,#86,#5,#76,#35,#0,#4,#15,#0
1715,CryptoSkull #1715,22,Strurchul,#71,#12,#18,#84,#3,#4,#15,#8
